_MEMBER_modules_mes_black_sorted_top300,_MEMBER_modules_mes_blue_sorted_top300,_MEMBER_modules_mes_green_sorted_top300,_MEMBER_modules_mes_grey_sorted_top300,_MEMBER_modules_mes_pink_sorted_top300,_MEMBER_modules_mes_red_sorted_top300,_LogP_modules_mes_black_sorted_top300,_LogP_modules_mes_blue_sorted_top300,_LogP_modules_mes_green_sorted_top300,_LogP_modules_mes_grey_sorted_top300,_LogP_modules_mes_pink_sorted_top300,_LogP_modules_mes_red_sorted_top300,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
0,0,0,1,0,0,0.0,0.0,0.0,-5.614823354972118,0.0,0.0,R-HSA-9648025,M000100,1,0,Reactome Gene Sets,6,EML4 and NUDC in mitotic spindle formation,,-5.614823354972118,7.845894845894846,7.382489630624413,30293,117,297,9,3.0303030303030303,0.9946787149845069,701|1062|5347|9212|11243|23421|55143|57082|81930,BUB1B|CENPE|PLK1|AURKB|PMF1|ITGB3BP|CDCA8|KNL1|KIF18A,-4.313413741000172,0,108.0,0.0,0.0,-9.407241448728472,39.22947422947423,
1,0,0,0,0,0,-2.419049557296602,0.0,0.0,0.0,0.0,0.0,GO:0051896,M100000,1,0,GO Biological Processes,19,regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,19_GO:0050896 response to stimulus,-5.595509603909499,2.34262868101955,5.372996616261987,30293,252,1796,35,1.9487750556792873,0.326177651656315,1116|1956|1969|2247|2335|3135|3480|3481|3688|5025|5156|5170|5270|5863|6352|6376|6788|6794|7040|7057|7291|9037|9258|10016|10019|10193|10385|11315|23239|50507|55801|56005|56917|57333|114897,CHI3L1|EGFR|EPHA2|FGF2|FN1|HLA-G|IGF1R|IGF2|ITGB1|P2RX4|PDGFRA|PDPK1|SERPINE2|RGL2|CCL5|CX3CL1|STK3|STK11|TGFB1|THBS1|TWIST1|SEMA5A|MFHAS1|PDCD6|SH2B3|RNF41|BTN2A2|PARK7|PHLPP1|NOX4|IL26|MYDGF|MEIS3|RCN3|C1QTNF1,-4.239414546934477,0,37.0,0.0,0.0,-15.537337742329571,2.4455782822482113,
1,0,0,0,0,1,-4.160417660696118,0.0,0.0,0.0,0.0,-2.285866656740428,M167,M100001,2,0,Canonical Pathways,11,PID AP1 PATHWAY,,-5.593304450739947,3.855297486477888,6.004117275269443,30293,70,1796,16,0.89086859688196,0.22172287126783916,865|983|1027|1278|1499|2354|3105|3569|3576|4312|4318|4502|6347|7040|7157|8061,CBFB|CDK1|CDKN1B|COL1A2|CTNNB1|FOSB|HLA-A|IL6|CXCL8|MMP1|MMP9|MT2A|CCL2|TGFB1|TP53|FOSL1,-4.237715859690433,0,117.0,0.0,0.0,-8.741064558836412,4.888964203866887,
0,0,1,0,0,1,0.0,0.0,-3.7958136858945903,0.0,0.0,-2.581312611137957,WP5036,M001001,2,0,WikiPathways,27,Angiotensin II receptor type 1 pathway,,-5.591618881541775,6.0239023226217,6.676785629284521,30293,28,1796,10,0.5567928730512249,0.17558250017063287,59|1277|1278|1490|3572|3589|5608|7040|7048|50507,ACTA2|COL1A1|COL1A2|CCN2|IL6ST|IL11|MAP2K6|TGFB1|TGFBR2|NOX4,-4.236536166474798,0,243.0,1.0,1.0,-5.591618881541775,6.0239023226217,
1,1,0,0,0,0,-2.587965596972554,-2.587965596972554,0.0,0.0,0.0,0.0,GO:1901874,M110000,2,0,GO Biological Processes,19,negative regulation of post-translational protein modification,19_GO:0048519 negative regulation of biological process,-5.582842518427737,3.373385300668152,5.816457104384768,30293,95,1796,19,1.0579064587973275,0.2414132017241099,819|1407|1499|3301|3303|4092|5970|6737|7128|8878|9373|9636|10363|11315|27018|64175|84875|151636|374969,CAMLG|CRY1|CTNNB1|DNAJA1|HSPA1A|SMAD7|RELA|TRIM21|TNFAIP3|SQSTM1|PLAA|ISG15|HMG20A|PARK7|BEX3|P3H1|PARP10|DTX3L|SVBP,-4.228769790983171,0,244.0,1.0,1.0,-5.582842518427737,3.373385300668152,
1,0,0,0,0,0,-5.256357181821387,0.0,0.0,0.0,0.0,0.0,M5934,M100000,1,0,Hallmark Gene Sets,23,HALLMARK XENOBIOTIC METABOLISM,,-5.572520071662471,2.530038975501114,5.45007298610101,30293,200,1796,30,1.670378619153675,0.30241022999751543,211|355|586|629|957|1528|1593|1969|2028|2643|3484|4502|4814|5166|5699|5831|6560|6747|7009|8310|8460|9060|9446|9536|10299|10611|29785|55748|64087|283537,ALAS1|FAS|BCAT1|CFB|ENTPD5|CYB5A|CYP27A1|EPHA2|ENPEP|GCH1|IGFBP1|MT2A|NINJ1|PDK4|PSMB10|PYCR1|SLC12A4|SSR3|TMBIM6|ACOX3|TPST1|PAPSS2|GSTO1|PTGES|MARCHF6|PDLIM5|CYP2S1|CNDP2|MCCC2|SLC46A3,-4.218951458588965,0,245.0,1.0,1.0,-5.572520071662471,2.530038975501114,
0,0,1,0,0,0,0.0,0.0,-5.572134271172673,0.0,0.0,0.0,GO:0018126,M001000,1,0,GO Biological Processes,19,protein hydroxylation,19_GO:0008152 metabolic process,-5.572134271172673,21.951449275362318,10.05278570985358,30293,23,300,5,1.6666666666666667,0.7391185942027817,8974|10609|23210|55239|64175,P4HA2|P3H4|JMJD6|OGFOD1|P3H1,-4.275611910106589,0,246.0,1.0,1.0,-5.572134271172673,21.951449275362318,
0,1,0,0,0,0,0.0,-5.572134271172673,0.0,0.0,0.0,0.0,GO:2000193,M010000,1,0,GO Biological Processes,19,positive regulation of fatty acid transport,19_GO:0051179 localization,-5.572134271172673,21.951449275362318,10.05278570985358,30293,23,300,5,1.6666666666666667,0.7391185942027817,3553|5025|5321|9536|51703,IL1B|P2RX4|PLA2G4A|PTGES|ACSL5,-4.275611910106589,0,247.0,1.0,1.0,-5.572134271172673,31.069743589743588,
0,0,1,0,0,0,0.0,0.0,-5.572134271172673,0.0,0.0,0.0,hsa03060,M001000,1,0,KEGG Pathway,24,Protein export,,-5.572134271172673,21.951449275362318,10.05278570985358,30293,23,300,5,1.6666666666666667,0.7391185942027817,6728|6734|23480|29927|58477,SRP19|SRPRA|SEC61G|SEC61A1|SRPRB,-4.275611910106589,0,168.0,0.0,0.0,-7.188599356457128,21.951449275362318,
1,1,0,0,0,0,-5.570537680656325,-2.474941075723129,0.0,0.0,0.0,0.0,GO:0042116,M110000,2,0,GO Biological Processes,19,macrophage activation,19_GO:0002376 immune system process,-5.570537680656325,11.400591397849462,8.1986485618685,30293,62,300,7,2.3333333333333335,0.8715673408461504,3459|3460|6376|7096|10333|22904|148022,IFNGR1|IFNGR2|CX3CL1|TLR1|TLR6|SBNO2|TICAM1,-4.274456900189446,0,162.0,0.0,0.0,-7.373435256231523,13.029247311827955,
1,1,0,0,0,0,-3.903284509235407,-3.1894321388505267,0.0,0.0,0.0,0.0,GO:2000116,M110000,2,0,GO Biological Processes,19,regulation of cysteine-type endopeptidase activity,19_GO:0008152 metabolic process,-5.562804639165623,2.5744256241941157,5.465270093321458,30293,190,1796,29,1.6146993318485523,0.29741151222113266,329|330|355|637|834|842|1611|2045|2537|3476|3965|4217|4318|5366|5698|6091|7057|8743|8767|9141|9647|9966|10016|10049|10395|11315|22861|55795|83874,BIRC2|BIRC3|FAS|BID|CASP1|CASP9|DAP|EPHA7|IFI6|IGBP1|LGALS9|MAP3K5|MMP9|PMAIP1|PSMB9|ROBO1|THBS1|TNFSF10|RIPK2|PDCD5|PPM1F|TNFSF15|PDCD6|DNAJB6|DLC1|PARK7|NLRP1|PCID2|TBC1D10A,-4.210242502746297,0,92.0,0.0,0.0,-10.66448626899573,3.112349533354544,
0,0,0,1,1,0,0.0,0.0,0.0,-2.6809876685933802,-2.6704293171059263,0.0,GO:1904019,M000110,2,0,GO Biological Processes,19,epithelial cell apoptotic process,19_GO:0009987 cellular process,-5.561153814574929,4.293399473577647,6.13715079204281,30293,55,1796,14,0.779510022271715,0.20751924046405454,103|637|659|685|842|1027|1788|1869|3875|4217|6788|7048|57124|64332,ADAR|BID|BMPR2|BTC|CASP9|CDKN1B|DNMT3A|E2F1|KRT18|MAP3K5|STK3|TGFBR2|CD248|NFKBIZ,-4.209094043141524,0,248.0,1.0,1.0,-5.561153814574929,4.293399473577647,
0,0,0,0,1,0,0.0,0.0,0.0,0.0,-4.352466614324296,0.0,GO:0001933,M000010,1,0,GO Biological Processes,19,negative regulation of protein phosphorylation,19_GO:0048519 negative regulation of biological process,-5.545624960739438,2.2148489347821196,5.281854074270436,30293,297,1796,39,2.1714922048997773,0.34392099277719185,103|623|624|805|1027|1028|1756|1981|3301|3315|3553|4092|5170|5347|5575|5771|5859|6608|7026|7040|7345|9555|9647|10106|10217|10252|10959|11315|54431|54625|55872|56288|80149|84327|84335|91663|93649|154043|199731,ADAR|BDKRB1|BDKRB2|CALM2|CDKN1B|CDKN1C|DMD|EIF4G1|DNAJA1|HSPB1|IL1B|SMAD7|PDPK1|PLK1|PRKAR1B|PTPN2|QARS1|SMO|NR2F2|TGFB1|UCHL1|MACROH2A1|PPM1F|CTDSP2|CTDSPL|SPRY1|TMED2|PARK7|DNAJC10|PARP14|PBK|PARD3|ZC3H12A|ZBED3|AKT1S1|MYADM|MYOCD|CNKSR3|CADM4,-4.194066973858565,0,116.0,0.0,0.0,-8.834402703700313,2.32511370022688,
1,1,0,0,0,0,-2.1099481512144562,-5.520774150671824,0.0,0.0,0.0,0.0,hsa04216,M110000,2,0,KEGG Pathway,24,Ferroptosis,,-5.542783413202972,4.936661415611929,6.3322859043022435,30293,41,1796,12,0.6681514476614699,0.1922332682023326,2182|2495|2879|4891|6520|7037|7157|23516|30061|51703|64116|84557,ACSL4|FTH1|GPX4|SLC11A2|SLC3A2|TFRC|TP53|SLC39A14|SLC40A1|ACSL5|SLC39A8|MAP1LC3A,-4.191726631780963,0,186.0,0.0,0.0,-6.709499933410529,6.325097438752784,
1,0,0,0,0,0,-5.530842982039715,0.0,0.0,0.0,0.0,0.0,R-HSA-3371378,M100000,1,0,Reactome Gene Sets,6,Regulation by c-FLIP,,-5.530842982039715,36.71878787878788,11.849920189388467,30293,11,300,4,1.3333333333333333,0.6622073078111707,355|7186|8795|8837,FAS|TRAF2|TNFRSF10B|CFLAR,-4.238716351636876,0,35.0,0.0,0.0,-15.797182310630081,36.71878787878788,
1,0,0,0,0,0,-5.530842982039715,0.0,0.0,0.0,0.0,0.0,R-HSA-5218900,M100000,1,0,Reactome Gene Sets,6,CASP8 activity is inhibited,,-5.530842982039715,36.71878787878788,11.849920189388467,30293,11,300,4,1.3333333333333333,0.6622073078111707,355|7186|8795|8837,FAS|TRAF2|TNFRSF10B|CFLAR,-4.238716351636876,0,35.0,0.0,0.0,-15.797182310630081,36.71878787878788,
1,0,0,0,0,0,-5.530842982039715,0.0,0.0,0.0,0.0,0.0,R-HSA-69416,M100000,1,0,Reactome Gene Sets,6,Dimerization of procaspase-8,,-5.530842982039715,36.71878787878788,11.849920189388467,30293,11,300,4,1.3333333333333333,0.6622073078111707,355|7186|8795|8837,FAS|TRAF2|TNFRSF10B|CFLAR,-4.238716351636876,0,35.0,0.0,0.0,-15.797182310630081,36.71878787878788,
1,0,0,0,0,0,-5.530842982039715,0.0,0.0,0.0,0.0,0.0,R-HSA-9020956,M100000,1,0,Reactome Gene Sets,6,Interleukin-27 signaling,,-5.530842982039715,36.71878787878788,11.849920189388467,30293,11,300,4,1.3333333333333333,0.6622073078111707,6772|7297|9466|10148,STAT1|TYK2|IL27RA|EBI3,-4.238716351636876,0,194.0,0.0,0.0,-6.543110913203102,36.71878787878788,
0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,-4.270174603547981,GO:0030010,M000001,1,0,GO Biological Processes,19,establishment of cell polarity,19_GO:0009987 cellular process,-5.5238650159681875,2.9389341634608894,5.604601377182147,30293,132,1796,23,1.2806236080178173,0.26531315696046864,387|3280|3480|3688|4627|4926|5048|5310|5347|5584|5754|6794|7465|8729|10252|22919|23286|29899|56288|64083|81565|286204|399687,RHOA|HES1|IGF1R|ITGB1|MYH9|NUMA1|PAFAH1B1|PKD1|PLK1|PRKCI|PTK7|STK11|WEE1|GBF1|SPRY1|MAPRE1|WWC1|GPSM2|PARD3|GOLPH3|NDEL1|CRB2|MYO18A,-4.17330886224646,0,202.0,0.0,0.0,-6.3871081963692795,2.9389341634608894,
1,1,0,0,0,0,-2.449798039509951,-5.523054275190268,0.0,0.0,0.0,0.0,GO:0032655,M110000,2,0,GO Biological Processes,19,regulation of interleukin-12 production,19_GO:0032501 multicellular organismal process,-5.523054275190268,11.21962962962963,8.120840966130638,30293,63,300,7,2.3333333333333335,0.8715673408461504,961|3106|3135|3659|3965|7097|7098,CD47|HLA-B|HLA-G|IRF1|LGALS9|TLR2|TLR3,-4.2322377347157465,0,249.0,1.0,1.0,-5.523054275190268,23.302307692307693,
1,0,0,0,0,0,-5.523054275190268,0.0,0.0,0.0,0.0,0.0,M10,M100000,1,0,Canonical Pathways,11,PID BCR 5PATHWAY,,-5.523054275190268,11.21962962962963,8.120840966130638,30293,63,300,7,2.3333333333333335,0.8715673408461504,4790|4792|4793|5452|5533|5970|6464,NFKB1|NFKBIA|NFKBIB|POU2F2|PPP3CC|RELA|SHC1,-4.2322377347157465,0,13.0,0.0,0.0,-25.870169698435017,57.70095238095238,
0,1,0,0,0,0,0.0,-5.523054275190268,0.0,0.0,0.0,0.0,WP5362,M010000,1,0,WikiPathways,27,TAR syndrome,,-5.523054275190268,11.21962962962963,8.120840966130638,30293,63,300,7,2.3333333333333335,0.8715673408461504,1956|3105|3106|3107|3133|3134|3135,EGFR|HLA-A|HLA-B|HLA-C|HLA-E|HLA-F|HLA-G,-4.2322377347157465,0,30.0,0.0,0.0,-16.808690141238788,73.43757575757576,
0,0,0,1,0,0,0.0,0.0,0.0,-5.522545522775504,0.0,0.0,GO:0030071,M000100,1,0,GO Biological Processes,19,regulation of mitotic metaphase/anaphase transition,19_GO:0050789 regulation of biological process,-5.522545522775504,9.066367377478489,7.6257881739329365,30293,90,297,8,2.6936026936026938,0.9394187863742566,701|1062|3550|5347|9212|55143|55795|57082,BUB1B|CENPE|IK|PLK1|AURKB|CDCA8|PCID2|KNL1,-4.232164802188939,0,108.0,0.0,0.0,-9.407241448728472,39.22947422947423,
0,0,0,0,1,1,0.0,0.0,0.0,0.0,-5.518846470329398,-2.696187471976754,GO:0048705,M000011,2,0,GO Biological Processes,19,skeletal system morphogenesis,19_GO:0032502 developmental process,-5.518846470329398,5.355826322690908,6.577002875931299,30293,227,299,12,4.013377926421405,1.1350756023055664,652|3199|3214|5156|5916|6495|7048|7291|9249|9742|10370|57728,BMP4|HOXA2|HOXB4|PDGFRA|RARG|SIX1|TGFBR2|TWIST1|DHRS3|IFT140|CITED2|WDR19,-4.22933607965716,0,140.0,0.0,0.0,-7.890063004075481,37.99289297658863,
1,1,0,0,0,0,-4.592785017890556,-5.518066167816858,0.0,0.0,0.0,0.0,GO:0032649,M110000,2,0,GO Biological Processes,19,regulation of type II interferon production,19_GO:0032501 multicellular organismal process,-5.518066167816858,7.63689075630252,7.2549822553792165,30293,119,300,9,3.0,0.9848857801796105,602|961|3105|3553|3965|7098|9636|11118|11119,BCL3|CD47|HLA-A|IL1B|LGALS9|TLR3|ISG15|BTN3A2|BTN3A1,-4.228990288918639,0,223.0,0.0,0.0,-6.008362219972415,12.021031746031746,
0,1,1,1,0,0,0.0,-3.886046213242133,-3.1745232107228634,-2.5392390132221534,0.0,0.0,GO:0016485,M011100,3,0,GO Biological Processes,19,protein processing,19_GO:0008152 metabolic process,-5.516257881420524,2.5609469560046176,5.432812567688189,30293,191,1796,29,1.6146993318485523,0.29741151222113266,715|834|837|840|842|1311|1512|1514|1520|1522|1889|2028|3792|3818|5045|5552|6868|7113|8728|8767|10269|50624|51279|63901|64924|81502|81555|83874|219743,C1R|CASP1|CASP4|CASP7|CASP9|COMP|CTSH|CTSL|CTSS|CTSZ|ECE1|ENPEP|KEL|KLKB1|FURIN|SRGN|ADAM17|TMPRSS2|ADAM19|RIPK2|ZMPSTE24|CUZD1|C1RL|FAM111A|SLC30A5|HM13|YIPF5|TBC1D10A|TYSND1,-4.166701255140922,0,185.0,0.0,0.0,-6.727183824737473,2.5609469560046176,
0,0,0,0,1,1,0.0,0.0,0.0,0.0,-3.8329911049166947,-2.7306564200739674,GO:0048880,M000011,2,0,GO Biological Processes,19,sensory system development,19_GO:0032502 developmental process,-5.513001101022474,2.0379062870360296,5.172325769971422,30293,389,1796,47,2.6169265033407574,0.3766902117070117,43|491|652|659|718|1028|1289|1290|1296|1499|1956|1969|2782|2909|3280|3985|4774|5087|5156|5158|5308|5584|5916|6096|6297|6498|6597|6722|7048|7291|8854|9742|10370|10848|22931|23210|25932|55714|56890|56917|57728|80736|84287|128637|147912|221935|286204,ACHE|ATP2B2|BMP4|BMPR2|C3|CDKN1C|COL5A1|COL5A2|COL8A2|CTNNB1|EGFR|EPHA2|GNB1|ARHGAP35|HES1|LIMK2|NFIA|PBX1|PDGFRA|PDE6B|PITX2|PRKCI|RARG|RORB|SALL2|SKIL|SMARCA4|SRF|TGFBR2|TWIST1|ALDH1A2|IFT140|CITED2|PPP1R13L|RAB18|JMJD6|CLIC4|TENM3|MDM1|MEIS3|WDR19|SLC44A4|ZDHHC16|TBC1D20|SIX5|SDK1|CRB2,-4.163943377131917,0,180.0,0.0,0.0,-6.855888082853901,2.0379062870360296,
1,0,0,0,0,0,-2.2892254715984968,0.0,0.0,0.0,0.0,0.0,GO:0032386,M100000,1,0,GO Biological Processes,19,regulation of intracellular transport,19_GO:0051179 localization,-5.510118588523685,2.2913560532840274,5.300578919869999,30293,265,1796,36,2.0044543429844097,0.330710577586642,392|652|983|999|2316|3429|3553|3638|4600|4659|4926|5296|5350|5743|5905|6608|6672|6794|7040|8898|9141|9585|11315|23286|23379|23400|29969|51465|51569|79567|80149|81555|81565|116150|128637|160622,ARHGAP1|BMP4|CDK1|CDH1|FLNA|IFI27|IL1B|INSIG1|MX2|PPP1R12A|NUMA1|PIK3R2|PLN|PTGS2|RANGAP1|SMO|SP100|STK11|TGFB1|MTMR2|PDCD5|KIF20B|PARK7|WWC1|ICE1|ATP13A2|MDFIC|UBE2J1|UFM1|RIPOR1|ZC3H12A|YIPF5|NDEL1|NUS1|TBC1D20|TAMALIN,-4.161559194558032,0,147.0,0.0,0.0,-7.698572948324012,3.627296022223819,
0,1,0,0,0,0,0.0,-4.111906618479226,0.0,0.0,0.0,0.0,GO:0060700,M010000,1,0,GO Biological Processes,19,regulation of ribonuclease activity,19_GO:0008152 metabolic process,-5.509008934245811,11.244617668893838,7.716635029599241,30293,9,1796,6,0.33407572383073497,0.13615783655506797,3303|4938|4939|4940|5139|7009,HSPA1A|OAS1|OAS2|OAS3|PDE3A|TMBIM6,-4.160947299053161,0,225.0,0.0,0.0,-5.942180423558651,44.87851851851852,
0,1,0,0,0,0,0.0,-4.125665003556266,0.0,0.0,0.0,0.0,GO:0006879,M010000,1,0,GO Biological Processes,19,intracellular iron ion homeostasis,19_GO:0042592 homeostatic process,-5.506842671489298,3.800997521879608,5.93195526741615,30293,71,1796,16,0.89086859688196,0.22172287126783916,48|523|567|1534|2495|4891|7037|8301|9550|23400|23516|26234|30061|51310|64116|79901,ACO1|ATP6V1A|B2M|CYB561|FTH1|SLC11A2|TFRC|PICALM|ATP6V1G1|ATP13A2|SLC39A14|FBXL5|SLC40A1|SLC22A17|SLC39A8|CYBRD1,-4.1592782252254805,0,186.0,0.0,0.0,-6.709499933410529,6.325097438752784,
0,0,1,0,0,1,0.0,0.0,-2.1131039998521186,0.0,0.0,-5.39933681733297,GO:0031032,M001001,2,0,GO Biological Processes,19,actomyosin structure organization,19_GO:0009987 cellular process,-5.50542705345696,3.0168486428739563,5.626726125757835,30293,123,1796,22,1.2249443207126949,0.25955455190263177,71|387|1264|1266|1465|1466|2006|3688|4205|4627|5156|6722|7168|8837|9124|9839|10398|23363|25802|29767|221692|399687,ACTG1|RHOA|CNN1|CNN3|CSRP1|CSRP2|ELN|ITGB1|MEF2A|MYH9|PDGFRA|SRF|TPM1|CFLAR|PDLIM1|ZEB2|MYL9|OBSL1|LMOD1|TMOD2|PHACTR1|MYO18A,-4.1583592275810535,0,72.0,0.0,0.0,-11.66910595837541,3.2796801534273694,
0,0,0,0,1,0,0.0,0.0,0.0,0.0,-2.406906224870946,0.0,GO:0097306,M000010,1,0,GO Biological Processes,19,cellular response to alcohol,19_GO:0050896 response to stimulus,-5.496997241052195,3.2127479053982397,5.701997023074314,30293,105,1796,20,1.1135857461024499,0.2476150172516879,109|113|196|687|999|1499|1788|1946|2309|2782|3371|3480|3709|5734|6354|6528|6608|6648|57655|64083,ADCY3|ADCY7|AHR|KLF9|CDH1|CTNNB1|DNMT3A|EFNA5|FOXO3|GNB1|TNC|IGF1R|ITPR2|PTGER4|CCL7|SLC5A5|SMO|SOD2|GRAMD1A|GOLPH3,-4.151415878060077,0,151.0,0.0,0.0,-7.651885694362114,3.2127479053982397,
1,0,0,0,0,0,-3.196788499685031,0.0,0.0,0.0,0.0,0.0,M5923,M100000,1,0,Hallmark Gene Sets,23,HALLMARK PI3K AKT MTOR SIGNALING,,-5.496997241052195,3.2127479053982397,5.701997023074314,30293,105,1796,20,1.1135857461024499,0.2476150172516879,375|983|1027|1072|1173|1869|1956|3709|4615|4793|5163|5308|5519|5606|5608|7186|8878|10097|51719|84335,ARF1|CDK1|CDKN1B|CFL1|AP2M1|E2F1|EGFR|ITPR2|MYD88|NFKBIB|PDK1|PITX2|PPP2R1B|MAP2K3|MAP2K6|TRAF2|SQSTM1|ACTR2|CAB39|AKT1S1,-4.151415878060077,0,250.0,1.0,1.0,-5.496997241052195,3.2127479053982397,
1,0,0,0,0,0,-3.8381765047485485,0.0,0.0,0.0,0.0,0.0,GO:2001243,M100000,1,0,GO Biological Processes,19,negative regulation of intrinsic apoptotic signaling pathway,19_GO:0048519 negative regulation of biological process,-5.49580276685834,3.1070654085101395,5.6584253348339235,30293,114,1796,21,1.1692650334075725,0.2536584460466155,624|637|972|1499|2907|3301|3303|3315|4318|4780|5743|5831|6615|6648|7009|7178|10105|11315|51060|55829|84447,BDKRB2|BID|CD74|CTNNB1|GRINA|DNAJA1|HSPA1A|HSPB1|MMP9|NFE2L2|PTGS2|PYCR1|SNAI1|SOD2|TMBIM6|TPT1|PPIF|PARK7|TXNDC12|SELENOS|SYVN1,-4.150715763033892,0,83.0,0.0,0.0,-11.108602766783566,5.270914532293987,
0,1,0,0,0,0,0.0,-5.490347707530273,0.0,0.0,0.0,0.0,GO:0072331,M010000,1,0,GO Biological Processes,19,signal transduction by p53 class mediator,19_GO:0050896 response to stimulus,-5.490347707530273,8.975703703703703,7.578440979451399,30293,90,300,8,2.6666666666666665,0.9301533127313932,602|624|5371|6672|6794|8626|11200|51246,BCL3|BDKRB2|PML|SP100|STK11|TP63|CHEK2|SHISA5,-4.20213955016328,0,136.0,0.0,0.0,-8.024861332153256,16.829444444444444,
1,1,0,0,0,0,-5.490347707530273,-2.6906461018552017,0.0,0.0,0.0,0.0,GO:2000106,M110000,2,0,GO Biological Processes,19,regulation of leukocyte apoptotic process,19_GO:0050789 regulation of biological process,-5.490347707530273,8.975703703703703,7.578440979451399,30293,90,300,8,2.6666666666666665,0.9301533127313932,1942|3575|3718|5293|6352|7157|27166|29126,EFNA1|IL7R|JAK3|PIK3CD|CCL5|TP53|PRELID1|CD274,-4.20213955016328,0,177.0,0.0,0.0,-6.990830831705873,31.069743589743588,
1,0,0,0,0,0,-5.474202600210475,0.0,0.0,0.0,0.0,0.0,GO:0090200,M100000,1,0,GO Biological Processes,19,positive regulation of release of cytochrome c from mitochondria,19_GO:0048518 positive regulation of biological process,-5.474202600210475,21.036805555555556,9.820864419731109,30293,24,300,5,1.6666666666666667,0.7391185942027817,637|4318|5366|7157|9141,BID|MMP9|PMAIP1|TP53|PDCD5,-4.187292783068763,0,178.0,0.0,0.0,-6.983160543506699,25.24416666666667,
1,0,0,0,0,0,-5.474202600210475,0.0,0.0,0.0,0.0,0.0,WP5272,M100000,1,0,WikiPathways,27,LDL influence on CD14 and TLR4,,-5.474202600210475,21.036805555555556,9.820864419731109,30293,24,300,5,1.6666666666666667,0.7391185942027817,4790|4791|5970|5971|6347,NFKB1|NFKB2|RELA|RELB|CCL2,-4.187292783068763,0,13.0,0.0,0.0,-25.870169698435017,57.70095238095238,
1,0,0,0,0,0,-5.470033970387669,0.0,0.0,0.0,0.0,0.0,GO:2001242,M100000,1,0,GO Biological Processes,19,regulation of intrinsic apoptotic signaling pathway,19_GO:0050896 response to stimulus,-5.470033970387669,5.84601754385965,6.701492577680617,30293,190,300,11,3.6666666666666665,1.0850840554571832,637|1540|1984|2907|4318|4780|5366|5743|7157|10105|11315,BID|CYLD|EIF5A|GRINA|MMP9|NFE2L2|PMAIP1|PTGS2|TP53|PPIF|PARK7,-4.183556072209358,0,178.0,0.0,0.0,-6.983160543506699,25.24416666666667,
0,0,0,0,1,1,0.0,0.0,0.0,0.0,-2.7399531634168235,-3.6086976736474874,GO:0072163,M000011,2,0,GO Biological Processes,19,mesonephric epithelium development,19_GO:0032502 developmental process,-5.4687026391634666,3.450053148410609,5.778232206466811,30293,88,1796,18,1.0022271714922049,0.23504046214466978,652|1499|2247|3280|4086|4092|5087|5310|6092|6382|6385|6495|9244|10252|25789|84445|168667|170690,BMP4|CTNNB1|FGF2|HES1|SMAD1|SMAD7|PBX1|PKD1|ROBO2|SDC1|SDC4|SIX1|CRLF1|SPRY1|TMEM59L|LZTS2|BMPER|ADAMTS16,-4.1250953453970665,0,130.0,0.0,0.0,-8.196388572605512,5.622308834446919,
0,0,0,0,1,1,0.0,0.0,0.0,0.0,-2.7399531634168235,-3.6086976736474874,GO:0072164,M000011,2,0,GO Biological Processes,19,mesonephric tubule development,19_GO:0032502 developmental process,-5.4687026391634666,3.450053148410609,5.778232206466811,30293,88,1796,18,1.0022271714922049,0.23504046214466978,652|1499|2247|3280|4086|4092|5087|5310|6092|6382|6385|6495|9244|10252|25789|84445|168667|170690,BMP4|CTNNB1|FGF2|HES1|SMAD1|SMAD7|PBX1|PKD1|ROBO2|SDC1|SDC4|SIX1|CRLF1|SPRY1|TMEM59L|LZTS2|BMPER|ADAMTS16,-4.1250953453970665,0,130.0,0.0,0.0,-8.196388572605512,5.622308834446919,
1,1,0,0,0,0,-4.716256435010517,-2.6363484397394243,0.0,0.0,0.0,0.0,GO:0007159,M110000,2,0,GO Biological Processes,19,leukocyte cell-cell adhesion,19_GO:0009987 cellular process,-5.460475242365974,4.216731625835189,6.048630590013495,30293,56,1796,14,0.779510022271715,0.20751924046405454,3383|3553|3688|4907|4973|5880|6352|7264|7412|10318|51148|58494|64083|64116,ICAM1|IL1B|ITGB1|NT5E|OLR1|RAC2|CCL5|GFUS|VCAM1|TNIP1|CERCAM|JAM2|GOLPH3|SLC39A8,-4.11834263416558,0,251.0,1.0,1.0,-5.460475242365974,4.216731625835189,
