_MEMBER_modules_epi_black_sorted_top300,_MEMBER_modules_epi_blue_sorted_top300,_MEMBER_modules_epi_pink_sorted_top300,_MEMBER_modules_epi_red_sorted_top300,_MEMBER_modules_epi_turquoise_sorted_top300,_MEMBER_modules_epi_yellow_sorted_top300,_LogP_modules_epi_black_sorted_top300,_LogP_modules_epi_blue_sorted_top300,_LogP_modules_epi_pink_sorted_top300,_LogP_modules_epi_red_sorted_top300,_LogP_modules_epi_turquoise_sorted_top300,_LogP_modules_epi_yellow_sorted_top300,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,0,1,0,0,1,-3.1,0,-6,0,0,-3.1,C0333307,M101001,3,0,DisGeNET,35,Superficial ulcer,,-6,5.4,6.9,30293,242,299,13,4.3,1.2,101|1435|3459|3627|4791|4940|5743|6774|7097|7157|7412|9235|64127,ADAM8|CSF1|IFNGR1|CXCL10|NFKB2|OAS3|PTGS2|STAT3|TLR2|TP53|VCAM1|IL32|NOD2,-4.3,0
1,1,0,1,0,1,-6,-2.6,0,-3,0,-3,C1378703,M110101,4,0,DisGeNET,35,Renal carcinoma,,-6,3.3,6.1,30293,665,300,22,7.3,1.5,102|860|1408|1738|2280|2625|3107|3162|3383|3576|4312|5328|5970|6446|6648|6776|7403|8837|9575|51094|64866|94015,ADAM10|RUNX2|CRY2|DLD|FKBP1A|GATA3|HLA-C|HMOX1|ICAM1|CXCL8|MMP1|PLAU|RELA|SGK1|SOD2|STAT5A|KDM6A|CFLAR|CLOCK|ADIPOR1|CDCP1|TTYH2,-4.2,0
1,0,1,1,0,0,-6,0,-2.2,-2.2,0,0,C0023518,M101100,3,0,DisGeNET,35,Leukocytosis,,-6,6.6,7.3,30293,168,300,11,3.7,1.1,1738|2120|2950|3162|3576|3717|3898|4893|5371|5880|9663,DLD|ETV6|GSTP1|HMOX1|CXCL8|JAK2|LAD1|NRAS|PML|RAC2|LPIN2,-4.2,0
1,0,1,0,1,1,-4,0,-2.8,0,-2.3,-6,C1368683,M101011,4,0,DisGeNET,35,Epithelioma,,-6,4.6,6.6,30293,326,300,15,5,1.3,861|998|1026|1029|1436|1499|2000|2050|2335|4323|5154|5795|5912|8737|23158,RUNX1|CDC42|CDKN1A|CDKN2A|CSF1R|CTNNB1|ELF4|EPHB4|FN1|MMP14|PDGFA|PTPRJ|RAP2B|RIPK1|TBC1D9,-4.2,0
0,0,1,1,1,1,0,0,-6,-2.1,-3.6,-3.1,C4721414,M001111,4,0,DisGeNET,35,Mantle cell lymphoma,,-6,3.9,6.3,30293,466,299,18,6,1.4,567|638|972|1302|1435|3105|3604|4050|4790|5359|5698|5743|6689|6774|7157|8506|8743|9582,B2M|BIK|CD74|COL11A2|CSF1|HLA-A|TNFRSF9|LTB|NFKB1|PLSCR1|PSMB9|PTGS2|SPIB|STAT3|TP53|CNTNAP1|TNFSF10|APOBEC3B,-4.2,0
0,0,1,0,0,0,0,0,-6,0,0,0,C0751356,M001000,1,0,DisGeNET,35,Idiopathic Inflammatory Myopathies,,-6,8.6,7.8,30293,106,299,9,3,0.99,3105|3627|5743|7098|7128|8741|51284|55717|64135,HLA-A|CXCL10|PTGS2|TLR3|TNFAIP3|TNFSF13|TLR7|WDR11|IFIH1,-4.2,0
0,1,0,0,0,0,0,-5.9,0,0,0,0,C2216370,M010000,1,0,DisGeNET,35,Cherry red spot of the macula,,-5.9,45,13,30293,9,299,4,1.3,0.66,2720|3073|3074|4758,GLB1|HEXA|HEXB|NEU1,-4.2,0
1,0,0,0,1,0,-4.6,0,0,0,-5.9,0,C0238281,M100010,2,0,DisGeNET,35,Middle Cerebral Artery Syndrome,,-5.9,17,9.7,30293,35,300,6,2,0.81,467|1906|3589|3726|4318|54498,ATF3|EDN1|IL11|JUNB|MMP9|SMOX,-4.2,0
1,0,0,0,1,0,-4.6,0,0,0,-5.9,0,C0740376,M100010,2,0,DisGeNET,35,Middle Cerebral Artery Thrombosis,,-5.9,17,9.7,30293,35,300,6,2,0.81,467|1906|3589|3726|4318|54498,ATF3|EDN1|IL11|JUNB|MMP9|SMOX,-4.2,0
1,0,0,0,1,0,-4.6,0,0,0,-5.9,0,C0751845,M100010,2,0,DisGeNET,35,Middle Cerebral Artery Embolus,,-5.9,17,9.7,30293,35,300,6,2,0.81,467|1906|3589|3726|4318|54498,ATF3|EDN1|IL11|JUNB|MMP9|SMOX,-4.2,0
1,0,0,0,1,0,-4.6,0,0,0,-5.9,0,C0751846,M100010,2,0,DisGeNET,35,Left Middle Cerebral Artery Infarction,,-5.9,17,9.7,30293,35,300,6,2,0.81,467|1906|3589|3726|4318|54498,ATF3|EDN1|IL11|JUNB|MMP9|SMOX,-4.2,0
1,0,0,0,1,0,-4.6,0,0,0,-5.9,0,C0751847,M100010,2,0,DisGeNET,35,"Embolic Infarction, Middle Cerebral Artery",,-5.9,17,9.7,30293,35,300,6,2,0.81,467|1906|3589|3726|4318|54498,ATF3|EDN1|IL11|JUNB|MMP9|SMOX,-4.2,0
1,0,0,0,1,0,-4.6,0,0,0,-5.9,0,C0751848,M100010,2,0,DisGeNET,35,"Thrombotic Infarction, Middle Cerebral Artery",,-5.9,17,9.7,30293,35,300,6,2,0.81,467|1906|3589|3726|4318|54498,ATF3|EDN1|IL11|JUNB|MMP9|SMOX,-4.2,0
1,0,0,0,1,0,-4.6,0,0,0,-5.9,0,C0751849,M100010,2,0,DisGeNET,35,Right Middle Cerebral Artery Infarction,,-5.9,17,9.7,30293,35,300,6,2,0.81,467|1906|3589|3726|4318|54498,ATF3|EDN1|IL11|JUNB|MMP9|SMOX,-4.2,0
1,0,1,1,1,1,-4.6,0,-5.9,-2,-3.5,-4.6,C0345967,M101111,5,0,DisGeNET,35,Malignant mesothelioma,,-5.9,4.1,6.4,30293,420,299,17,5.7,1.3,718|1302|1435|3384|3486|3627|5743|6774|7098|7133|7157|7412|9235|9582|10970|26298|29108,C3|COL11A2|CSF1|ICAM2|IGFBP3|CXCL10|PTGS2|STAT3|TLR3|TNFRSF1B|TP53|VCAM1|IL32|APOBEC3B|CKAP4|EHF|PYCARD,-4.2,0
0,0,1,0,0,0,0,0,-5.9,0,0,0,C0008055,M001000,1,0,DisGeNET,35,Chikungunya Fever,,-5.9,7.4,7.5,30293,137,299,10,3.3,1,684|972|3105|3604|4045|4940|6646|7098|25897|27074,BST2|CD74|HLA-A|TNFRSF9|LSAMP|OAS3|SOAT1|TLR3|RNF19A|LAMP3,-4.2,0
0,0,0,0,1,0,0,0,0,0,-5.9,0,C1334699,M000010,1,0,DisGeNET,35,Mesenchymal Cell Neoplasm,,-5.9,13,8.8,30293,55,300,7,2.3,0.87,390|5155|5293|7042|7321|10763|23022,RND3|PDGFB|PIK3CD|TGFB2|UBE2D1|NES|PALLD,-4.2,0
1,0,1,1,0,1,-2.6,0,-5.9,-3.2,0,-2.6,C0266929,M101101,4,0,DisGeNET,35,Chronic Periodontitis,,-5.9,4.9,6.7,30293,287,299,14,4.7,1.2,101|1435|2638|3105|5743|7097|7133|7412|9235|10148|25984|29108|64127|64135,ADAM8|CSF1|GC|HLA-A|PTGS2|TLR2|TNFRSF1B|VCAM1|IL32|EBI3|KRT23|PYCARD|NOD2|IFIH1,-4.2,0
1,0,1,0,1,1,-3.8,0,-3.2,0,-5.9,-2.1,C1827293,M101011,4,0,DisGeNET,35,"Carcinoma of urinary bladder, invasive",,-5.9,4.9,6.7,30293,287,300,14,4.7,1.2,220|388|800|960|1906|3611|4092|4318|4739|5293|7477|11010|80381|81631,ALDH1A3|RHOB|CALD1|CD44|EDN1|ILK|SMAD7|MMP9|NEDD9|PIK3CD|WNT7B|GLIPR1|CD276|MAP1LC3B,-4.2,0
1,0,0,0,1,1,-4.1,0,0,0,-2.6,-5.9,C0026998,M100011,3,0,DisGeNET,35,"Acute Myeloid Leukemia, M1",,-5.9,7.3,7.4,30293,138,300,10,3.3,1,481|822|824|840|861|1436|2308|5817|8821|23158,ATP1B1|CAPG|CAPN2|CASP7|RUNX1|CSF1R|FOXO1|PVR|INPP4B|TBC1D9,-4.2,0
1,0,1,0,0,0,-3.1,0,-5.9,0,0,0,C0003862,M101000,2,0,DisGeNET,35,Arthralgia,,-5.9,5.3,6.8,30293,248,299,13,4.3,1.2,1302|4790|4791|5167|5692|5696|5698|5743|6524|7097|9235|51752|64127,COL11A2|NFKB1|NFKB2|ENPP1|PSMB4|PSMB8|PSMB9|PTGS2|SLC5A2|TLR2|IL32|ERAP1|NOD2,-4.2,0
1,0,1,0,1,0,-2.5,0,-5.9,0,-3.4,0,C0024305,M101010,3,0,DisGeNET,35,"Lymphoma, Non-Hodgkin",,-5.9,3.2,6,30293,733,299,23,7.7,1.5,567|843|3105|3604|4050|4790|5698|5743|6646|6774|6891|7096|7097|7128|7133|7157|7412|8741|8743|9294|9734|25897|58191,B2M|CASP10|HLA-A|TNFRSF9|LTB|NFKB1|PSMB9|PTGS2|SOAT1|STAT3|TAP2|TLR1|TLR2|TNFAIP3|TNFRSF1B|TP53|VCAM1|TNFSF13|TNFSF10|S1PR2|HDAC9|RNF19A|CXCL16,-4.2,0
1,0,0,1,0,0,-5.9,0,0,-2.8,0,0,C0346629,M100100,2,0,DisGeNET,35,Malignant neoplasm of large intestine,,-5.9,6.4,7.2,30293,173,300,11,3.7,1.1,2120|2625|3911|4935|6047|10019|26137|64759|84517|84790|162427,ETV6|GATA3|LAMA5|GPR143|RNF4|SH2B3|ZBTB20|TNS3|ACTRT3|TUBA1C|RETREG3,-4.1,0
1,1,1,1,1,1,-4.5,-5.9,-3.4,-5.2,-2.3,-2.8,C0149521,M111111,6,0,DisGeNET,35,"Pancreatitis, Chronic",,-5.9,4.3,6.4,30293,379,299,16,5.4,1.3,196|283|847|1191|1312|3065|5205|5950|7033|7184|7276|7494|10551|11199|58190|83998,AHR|ANG|CAT|CLU|COMT|HDAC1|ATP8B1|RBP4|TFF3|HSP90B1|TTR|XBP1|AGR2|ANXA10|CTDSP1|REG4,-4.1,0
1,0,1,0,1,0,-3.8,0,-5.9,0,-3.2,0,C0040100,M101010,3,0,DisGeNET,35,Thymoma,,-5.9,4.9,6.6,30293,291,299,14,4.7,1.2,972|1302|3105|5743|6774|7098|7128|7157|7292|8743|25897|54361|55717|64135,CD74|COL11A2|HLA-A|PTGS2|STAT3|TLR3|TNFAIP3|TP53|TNFSF4|TNFSF10|RNF19A|WNT4|WDR11|IFIH1,-4.1,0
1,0,1,1,1,0,-5.9,0,-3.7,-5.9,-5.3,0,C0740391,M101110,4,0,DisGeNET,35,Middle Cerebral Artery Occlusion,,-5.9,3.4,6,30293,626,300,21,7,1.5,285|374|1540|2643|2919|2920|3162|3383|3572|3717|5328|5879|5970|6446|6648|6776|8462|8837|9076|22926|55332,ANGPT2|AREG|CYLD|GCH1|CXCL1|CXCL2|HMOX1|ICAM1|IL6ST|JAK2|PLAU|RAC1|RELA|SGK1|SOD2|STAT5A|KLF11|CFLAR|CLDN1|ATF6|DRAM1,-4.1,0
1,0,1,0,0,0,-2.9,0,-5.8,0,0,0,C1720830,M101000,2,0,DisGeNET,35,Painful Bladder Syndrome,,-5.8,10,8.1,30293,81,299,8,2.7,0.93,1080|1302|3627|3684|5743|6373|7133|9466,CFTR|COL11A2|CXCL10|ITGAM|PTGS2|CXCL11|TNFRSF1B|IL27RA,-4.1,0
0,0,1,0,1,0,0,0,-5.8,0,-2.9,0,C0339143,M001010,2,0,DisGeNET,35,Thyroid associated opthalmopathies,,-5.8,5.8,6.9,30293,211,299,12,4,1.1,3105|3627|4790|5743|6373|6646|6752|7412|8741|10148|51284|64135,HLA-A|CXCL10|NFKB1|PTGS2|CXCL11|SOAT1|SSTR2|VCAM1|TNFSF13|EBI3|TLR7|IFIH1,-4.1,0
0,1,1,1,1,0,0,-2.3,-3.1,-5.8,-4.9,0,C0000822,M011110,4,0,DisGeNET,35,"Abortion, Tubal",,-5.8,8.3,7.7,30293,109,300,9,3,0.98,348|634|1291|3481|3623|3691|4324|4680|7040,APOE|CEACAM1|COL6A1|IGF2|INHA|ITGB4|MMP15|CEACAM6|TGFB1,-4.1,0
0,1,1,1,1,0,0,-2.3,-3.1,-5.8,-4.9,0,C3830362,M011110,4,0,DisGeNET,35,Early Pregnancy Loss,,-5.8,8.3,7.7,30293,109,300,9,3,0.98,348|634|1291|3481|3623|3691|4324|4680|7040,APOE|CEACAM1|COL6A1|IGF2|INHA|ITGB4|MMP15|CEACAM6|TGFB1,-4.1,0
0,0,1,0,0,0,0,0,-5.8,0,0,0,C0019104,M001000,1,0,DisGeNET,35,"Hemorrhagic Fevers, Viral",,-5.8,12,8.6,30293,57,299,7,2.3,0.87,1605|4045|7098|25897|27074|51643|64135,DAG1|LSAMP|TLR3|RNF19A|LAMP3|TMBIM4|IFIH1,-4.1,0
1,1,1,1,0,1,-3.3,-5.3,-5.8,-2.8,0,-3.7,C0242383,M111101,5,0,DisGeNET,35,Age related macular degeneration,,-5.8,3.3,6,30293,685,299,22,7.4,1.5,94|718|2235|3105|3627|3684|3934|6091|6373|6374|6376|6774|7096|7097|7098|7157|9466|9734|25897|51284|64761|84818,ACVRL1|C3|FECH|HLA-A|CXCL10|ITGAM|LCN2|ROBO1|CXCL11|CXCL5|CX3CL1|STAT3|TLR1|TLR2|TLR3|TP53|IL27RA|HDAC9|RNF19A|TLR7|PARP12|IL17RC,-4.1,0
1,0,1,1,0,1,-2.2,0,-5.8,-3.8,0,-4.4,C1519680,M101101,4,0,DisGeNET,35,Tumor Immunity,,-5.8,4.5,6.5,30293,337,299,15,5,1.3,567|684|1302|1435|3604|3627|3684|4599|4734|5743|6774|7096|7157|23308|51284,B2M|BST2|COL11A2|CSF1|TNFRSF9|CXCL10|ITGAM|MX1|NEDD4|PTGS2|STAT3|TLR1|TP53|ICOSLG|TLR7,-4.1,0
1,0,0,0,0,0,-5.8,0,0,0,0,0,C0041948,M100000,1,0,DisGeNET,35,Uremia,,-5.8,8.3,7.6,30293,110,300,9,3,0.98,285|355|650|860|3162|3383|6446|6776|51094,ANGPT2|FAS|BMP2|RUNX2|HMOX1|ICAM1|SGK1|STAT5A|ADIPOR1,-4.1,0
1,1,1,1,1,1,-2.8,-4.7,-5.8,-3.3,-4.2,-4.2,C0007785,M111111,6,0,DisGeNET,35,Cerebral Infarction,,-5.8,3.2,5.9,30293,687,299,22,7.4,1.5,1080|1302|1520|3604|3627|3684|3934|4790|5144|5359|5743|6376|6558|6774|7097|7133|7157|7292|9294|25897|53905|64127,CFTR|COL11A2|CTSS|TNFRSF9|CXCL10|ITGAM|LCN2|NFKB1|PDE4D|PLSCR1|PTGS2|CX3CL1|SLC12A2|STAT3|TLR2|TNFRSF1B|TP53|TNFSF4|S1PR2|RNF19A|DUOX1|NOD2,-4.1,0
0,1,1,1,0,0,0,-2.4,-4.3,-5.8,0,0,C0008350,M011100,3,0,DisGeNET,35,Cholelithiasis,,-5.8,5.2,6.7,30293,252,300,13,4.3,1.2,348|2852|2878|3098|3875|4485|4586|5265|6690|7040|8399|8714|53841,APOE|GPER1|GPX3|HK1|KRT18|MST1|MUC5AC|SERPINA1|SPINK1|TGFB1|PLA2G10|ABCC3|CDHR5,-4.1,0
0,0,1,0,0,0,0,0,-5.8,0,0,0,C0026916,M001000,1,0,DisGeNET,35,Mycobacterium avium-intracellulare Infection,,-5.8,12,8.5,30293,58,299,7,2.3,0.87,1080|3604|3627|7097|7292|9235|29108,CFTR|TNFRSF9|CXCL10|TLR2|TNFSF4|IL32|PYCARD,-4.1,0
1,1,1,0,0,0,-5.8,-5,-2.4,0,0,0,C4703473,M111000,3,0,DisGeNET,35,Atherosclerotic lesion,,-5.8,5.2,6.7,30293,253,300,13,4.3,1.2,285|1738|3162|3383|3898|4312|5970|6692|7100|8740|9197|22926|27189,ANGPT2|DLD|HMOX1|ICAM1|LAD1|MMP1|RELA|SPINT1|TLR5|TNFSF14|SLC33A1|ATF6|IL17C,-4.1,0
1,1,1,1,0,0,-5.8,-2.3,-3.9,-2.8,0,0,C0027726,M111100,4,0,DisGeNET,35,Nephrotic Syndrome,,-5.8,4.2,6.3,30293,384,300,16,5.3,1.3,285|2131|2625|2950|3576|3911|4312|5879|5970|6648|6776|7035|8879|9076|50618|64423,ANGPT2|EXT1|GATA3|GSTP1|CXCL8|LAMA5|MMP1|RAC1|RELA|SOD2|STAT5A|TFPI|SGPL1|CLDN1|ITSN2|INF2,-4.1,0
0,0,1,0,0,0,0,0,-5.8,0,0,0,C0024198,M001000,1,0,DisGeNET,35,Lyme Disease,,-5.8,6.3,7,30293,178,299,11,3.7,1.1,1605|3105|3437|4790|5743|6373|7096|7097|7412|51284|54933,DAG1|HLA-A|IFIT3|NFKB1|PTGS2|CXCL11|TLR1|TLR2|VCAM1|TLR7|RHBDL2,-4.1,0
0,0,1,0,0,0,0,0,-5.8,0,0,0,C0263361,M001000,1,0,DisGeNET,35,Psoriasis vulgaris,,-5.8,5.2,6.7,30293,255,299,13,4.3,1.2,2706|3105|3627|3934|4790|6890|7097|7128|7297|8743|51752|64127|64167,GJB2|HLA-A|CXCL10|LCN2|NFKB1|TAP1|TLR2|TNFAIP3|TYK2|TNFSF10|ERAP1|NOD2|ERAP2,-4,0
0,0,1,0,1,0,0,0,-5.7,0,-2.5,0,C0340288,M001010,2,0,DisGeNET,35,Stable angina,,-5.7,7,7.2,30293,144,299,10,3.3,1,1520|2811|3627|3684|3934|4790|6376|7097|7292|9235,CTSS|GP1BA|CXCL10|ITGAM|LCN2|NFKB1|CX3CL1|TLR2|TNFSF4|IL32,-4,0
1,0,1,0,0,0,-2.8,0,-5.7,0,0,0,C0035869,M101000,2,0,DisGeNET,35,Rotavirus Infections,,-5.7,9.6,7.9,30293,84,299,8,2.7,0.93,5743|7097|7098|7157|9308|25897|51284|64135,PTGS2|TLR2|TLR3|TP53|CD83|RNF19A|TLR7|IFIH1,-4,0
0,1,1,0,0,0,0,-5.7,-2.8,0,0,0,C0497552,M011000,2,0,DisGeNET,35,Congenital neurologic anomalies,,-5.7,9.6,7.9,30293,84,299,8,2.7,0.93,174|2705|2720|5589|6519|7276|79944|81693,AFP|GJB1|GLB1|PRKCSH|SLC3A1|TTR|L2HGDH|AMN,-4,0
1,0,1,0,1,0,-5.7,0,-3.5,0,-2.6,0,C0242380,M101010,3,0,DisGeNET,35,Libman-Sacks Disease,,-5.7,12,8.4,30293,59,300,7,2.3,0.87,306|3663|7100|10019|10318|121260|221895,ANXA3|IRF5|TLR5|SH2B3|TNIP1|SLC15A4|JAZF1,-4,0
1,0,1,0,0,1,-2.4,0,-5.7,0,0,-2.9,C0206139,M101001,3,0,DisGeNET,35,"Lichen Planus, Oral",,-5.7,5.1,6.6,30293,257,299,13,4.3,1.2,94|2516|3627|3684|5743|6774|7097|7098|7133|7157|7412|10148|10970,ACVRL1|NR5A1|CXCL10|ITGAM|PTGS2|STAT3|TLR2|TLR3|TNFRSF1B|TP53|VCAM1|EBI3|CKAP4,-4,0
1,0,1,1,0,0,-3.3,0,-5.7,-2,0,0,C1535939,M101100,3,0,DisGeNET,35,Pneumocystis jiroveci pneumonia,,-5.7,6.2,7,30293,180,299,11,3.7,1.1,718|3627|4790|5167|6373|6774|7157|29108|54361|144165|200316,C3|CXCL10|NFKB1|ENPP1|CXCL11|STAT3|TP53|PYCARD|WNT4|PRICKLE1|APOBEC3F,-4,0
1,1,1,0,0,0,-2.1,-5.7,-2.1,0,0,0,C0860207,M111000,3,0,DisGeNET,35,Drug-Induced Liver Disease,,-5.7,3.6,6,30293,537,299,19,6.4,1.4,196|216|335|350|847|1191|1728|3030|5205|5236|5836|6649|7048|7276|8431|10062|11309|56922|81622,AHR|ALDH1A1|APOA1|APOH|CAT|CLU|NQO1|HADHA|ATP8B1|PGM1|PYGL|SOD3|TGFBR2|TTR|NR0B2|NR1H3|SLCO2B1|MCCC1|UNC93B1,-4,0
1,0,0,0,1,0,-2.5,0,0,0,-5.7,0,C0238301,M100010,2,0,DisGeNET,35,Cancer of Nasopharynx,,-5.7,7,7.2,30293,145,300,10,3.3,1,960|2113|2316|4318|5293|5947|7980|9260|22931|56999,CD44|ETS1|FLNA|MMP9|PIK3CD|RBP1|TFPI2|PDLIM7|RAB18|ADAMTS9,-4,0
0,0,1,1,1,0,0,0,-5.2,-2.7,-5.7,0,C0041696,M001110,3,0,DisGeNET,35,Unipolar Depression,,-5.7,3.3,5.9,30293,641,300,21,7,1.5,649|1407|1843|2004|2782|3084|3371|3589|3839|3981|4133|5074|8682|9260|9578|11177|23413|26047|51083|65059|259217,BMP1|CRY1|DUSP1|ELK3|GNB1|NRG1|TNC|IL11|KPNA3|LIG4|MAP2|PAWR|PEA15|PDLIM7|CDC42BPB|BAZ1A|NCS1|CNTNAP2|GAL|RAPH1|HSPA12A,-4,0
0,0,1,0,0,0,0,0,-5.7,0,0,0,C0032269,M001000,1,0,DisGeNET,35,Pneumococcal Infections,,-5.7,9.5,7.9,30293,85,299,8,2.7,0.93,3627|3934|5724|6374|7097|7412|29108|51284,CXCL10|LCN2|PTAFR|CXCL5|TLR2|VCAM1|PYCARD|TLR7,-4,0
0,0,1,0,0,0,0,0,-5.7,0,0,0,C3860213,M001000,1,0,DisGeNET,35,Autoinflammatory disorder,,-5.7,12,8.4,30293,60,299,7,2.3,0.87,103|5696|7128|51752|64127|64135|115004,ADAR|PSMB8|TNFAIP3|ERAP1|NOD2|IFIH1|CGAS,-4,0
1,1,1,1,1,1,-3,-3.5,-3.5,-4,-5.7,-2.1,C0002793,M111111,6,0,DisGeNET,35,Anaplasia,,-5.7,3.6,6,30293,538,300,19,6.3,1.4,220|800|960|1264|1843|1906|2113|3084|3371|4092|4318|5744|6722|6876|6932|7042|7321|10763|81631,ALDH1A3|CALD1|CD44|CNN1|DUSP1|EDN1|ETS1|NRG1|TNC|SMAD7|MMP9|PTHLH|SRF|TAGLN|TCF7|TGFB2|UBE2D1|NES|MAP1LC3B,-4,0
0,0,1,0,1,1,0,0,-5.7,0,-5.1,-3,C0023493,M001011,3,0,DisGeNET,35,Adult T-Cell Lymphoma/Leukemia,,-5.7,3.6,6,30293,540,299,19,6.4,1.4,567|2526|3105|3934|4790|4791|4940|6364|6646|6732|6774|6887|7133|7157|7412|8743|25897|60489|64225,B2M|FUT4|HLA-A|LCN2|NFKB1|NFKB2|OAS3|CCL20|SOAT1|SRPK1|STAT3|TAL2|TNFRSF1B|TP53|VCAM1|TNFSF10|RNF19A|APOBEC3G|ATL2,-4,0
1,1,1,0,0,0,-2.5,-2.5,-5.7,0,0,0,C0748355,M111000,3,0,DisGeNET,35,Acute respiratory distress,,-5.7,6.9,7.1,30293,147,299,10,3.3,1,1080|3486|3627|4214|4790|5743|6374|6558|6774|7098,CFTR|IGFBP3|CXCL10|MAP3K1|NFKB1|PTGS2|CXCL5|SLC12A2|STAT3|TLR3,-4,0
1,1,1,1,0,0,-5.7,-3.3,-3.3,-2.3,0,0,C0948089,M111100,4,0,DisGeNET,35,Acute Coronary Syndrome,,-5.7,3.9,6.1,30293,439,300,17,5.7,1.3,102|285|355|1535|2950|3162|3383|3576|3663|3717|4312|6648|6776|7035|9197|25833|84790,ADAM10|ANGPT2|FAS|CYBA|GSTP1|HMOX1|ICAM1|CXCL8|IRF5|JAK2|MMP1|SOD2|STAT5A|TFPI|SLC33A1|POU2F3|TUBA1C,-4,0
0,0,0,1,1,0,0,0,0,-5.7,-2.2,0,C0265004,M000110,2,0,DisGeNET,35,Dilatation of aorta,,-5.7,16,9.1,30293,39,300,6,2,0.81,348|1832|2353|4035|7040|7076,APOE|DSP|FOS|LRP1|TGFB1|TIMP1,-4,0
1,0,1,1,1,0,-3.7,0,-3.1,-5.7,-2.1,0,C1318485,M101110,4,0,DisGeNET,35,Liver regeneration disorder,,-5.7,4.4,6.3,30293,346,300,15,5,1.3,351|598|634|1958|2064|2878|3481|3856|3875|4485|5562|6690|7040|7178|29956,APP|BCL2L1|CEACAM1|EGR1|ERBB2|GPX3|IGF2|KRT8|KRT18|MST1|PRKAA1|SPINK1|TGFB1|TPT1|CERS2,-4,0
0,0,1,0,0,0,0,0,-5.7,0,0,0,C0013221,M001000,1,0,DisGeNET,35,Drug toxicity,,-5.7,9.4,7.8,30293,86,299,8,2.7,0.93,567|718|2638|3934|5743|7096|7097|7157,B2M|C3|GC|LCN2|PTGS2|TLR1|TLR2|TP53,-4,0
0,0,1,0,0,0,0,0,-5.6,0,0,0,C0085655,M001000,1,0,DisGeNET,35,Polymyositis,,-5.6,6.1,6.9,30293,183,299,11,3.7,1.1,1605|3627|4790|5743|7098|7128|7133|7157|7297|51284|64135,DAG1|CXCL10|NFKB1|PTGS2|TLR3|TNFAIP3|TNFRSF1B|TP53|TYK2|TLR7|IFIH1,-4,0
0,0,1,0,0,0,0,0,-5.6,0,0,0,C0030524,M001000,1,0,DisGeNET,35,Paratuberculosis,,-5.6,12,8.3,30293,61,299,7,2.3,0.87,718|1605|4045|5743|7097|27074|64127,C3|DAG1|LSAMP|PTGS2|TLR2|LAMP3|NOD2,-3.9,0
1,0,0,0,0,1,-3.9,0,0,0,0,-5.6,C0206754,M100001,2,0,DisGeNET,35,Neuroendocrine Tumors,,-5.6,3.7,6,30293,491,300,18,6,1.4,71|331|1029|1364|1462|1499|2308|2314|4982|5792|6737|7414|8737|8878|23471|23612|55654|65264,ACTG1|XIAP|CDKN2A|CLDN4|VCAN|CTNNB1|FOXO1|FLII|TNFRSF11B|PTPRF|TRIM21|VCL|RIPK1|SQSTM1|TRAM1|PHLDA3|TMEM127|UBE2Z,-3.9,0
1,0,0,0,1,0,-3.1,0,0,0,-5.6,0,C0035305,M100010,2,0,DisGeNET,35,Retinal Detachment,,-5.6,6.8,7.1,30293,148,300,10,3.3,1,241|1906|4053|7042|10763|27151|29954|81631|84557|84627,ALOX5AP|EDN1|LTBP2|TGFB2|NES|CPAMD8|POMT2|MAP1LC3B|MAP1LC3A|ZNF469,-3.9,0
0,0,0,1,0,0,0,0,0,-5.6,0,0,C0376670,M000100,1,0,DisGeNET,35,"Pancreatitis, Alcoholic",,-5.6,12,8.3,30293,61,300,7,2.3,0.87,3856|5265|5644|5645|5646|6690|79589,KRT8|SERPINA1|PRSS1|PRSS2|PRSS3|SPINK1|RNF128,-3.9,0
1,1,1,1,1,0,-2.4,-5.6,-4.9,-5.6,-4.2,0,C0947751,M111110,5,0,DisGeNET,35,Vascular inflammations,,-5.6,4.7,6.4,30293,305,299,14,4.7,1.2,196|335|350|738|1515|2705|3026|4069|5950|6342|8431|9368|11309|57509,AHR|APOA1|APOH|VPS51|CTSV|GJB1|HABP2|LYZ|RBP4|SCP2|NR0B2|NHERF1|SLCO2B1|MTUS1,-3.9,0
0,0,1,0,0,0,0,0,-5.6,0,0,0,C0041755,M001000,1,0,DisGeNET,35,Adverse reaction to drug,,-5.6,9.3,7.8,30293,87,299,8,2.7,0.93,567|718|2638|3934|5743|7096|7097|7157,B2M|C3|GC|LCN2|PTGS2|TLR1|TLR2|TP53,-3.9,0
1,0,1,1,0,1,-2.2,0,-3,-5.6,0,-2.2,C0205644,M101101,4,0,DisGeNET,35,"Carcinoma, Granular Cell",,-5.6,7.8,7.4,30293,116,300,9,3,0.98,348|634|2064|2878|2886|3856|5265|7040|10232,APOE|CEACAM1|ERBB2|GPX3|GRB7|KRT8|SERPINA1|TGFB1|MSLN,-3.9,0
