_MEMBER_down_common_genes,_MEMBER_down_epi_only,_MEMBER_down_mes_only,_MEMBER_down_mes_up_epi,_MEMBER_up_common_genes,_MEMBER_up_epi_only,_MEMBER_up_mes_down_epi,_MEMBER_up_mes_only,_LogP_down_common_genes,_LogP_down_epi_only,_LogP_down_mes_only,_LogP_down_mes_up_epi,_LogP_up_common_genes,_LogP_up_epi_only,_LogP_up_mes_down_epi,_LogP_up_mes_only,GO,Description,_PATTERN_,_RANK_,GiniIndex
1,0,0,0,0,0,0,0,-4.7,0,0,0,0,0,0,0,hsa00340,Histidine metabolism,M10000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,R-HSA-2454202,Fc epsilon receptor (FCERI) signaling,M00010000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,GO:1904707,positive regulation of vascular associated smooth muscle cell proliferation,M00000100,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,GO:0007283,spermatogenesis,M00000010,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,GO:0033674,positive regulation of kinase activity,M00010000,1,0
0,0,0,1,0,0,0,0,0,0,0,-4.7,0,0,0,0,GO:0019882,antigen processing and presentation,M00010000,1,0
0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,R-HSA-9013149,RAC1 GTPase cycle,M00100000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,GO:0000422,autophagy of mitochondrion,M00000010,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4.2,0,GO:0034470,ncRNA processing,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,GO:0045197,establishment or maintenance of epithelial cell apical/basal polarity,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,R-HSA-448424,Interleukin-17 signaling,M00010000,1,0
0,0,0,1,0,0,0,0,0,0,0,-4.9,0,0,0,0,M8066,BIOCARTA IL22BP PATHWAY,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.5,0,0,0,WP5373,Osteoarthritic chondrocyte hypertrophy,M00001000,1,0
1,0,0,0,0,0,0,0,-3.5,0,0,0,0,0,0,0,M10145,BIOCARTA PTEN PATHWAY,M10000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-3.3,0,0,0,0,GO:0035710,"CD4-positive, alpha-beta T cell activation",M00010000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.5,0,0,WP4493,Cells and molecules involved in local acute inflammatory response,M00000100,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,0,R-HSA-73887,Death Receptor Signaling,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,R-HSA-9759476,Regulation of Homotypic Cell-Cell Adhesion,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3,0,0,GO:0051896,regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,M00000100,1,0
1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,0,0,R-HSA-190236,Signaling by FGFR,M10000000,1,0
0,1,0,0,0,0,0,0,0,-5.1,0,0,0,0,0,0,WP2878,PPAR alpha pathway,M01000000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.4,0,GO:0007005,mitochondrion organization,M00000010,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.1,0,0,GO:0002429,immune response-activating cell surface receptor signaling pathway,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.1,0,0,0,GO:0031329,regulation of cellular catabolic process,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.6,0,0,0,GO:1904407,positive regulation of nitric oxide metabolic process,M00001000,1,0
0,1,0,0,0,0,0,0,0,-2.6,0,0,0,0,0,0,GO:0120031,plasma membrane bounded cell projection assembly,M01000000,1,0
0,0,1,0,0,0,0,0,0,0,-2.9,0,0,0,0,0,WP3995,Prion disease pathway,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.2,0,0,0,GO:0140353,lipid export from cell,M00001000,1,0
0,1,0,0,0,0,0,0,0,-2.9,0,0,0,0,0,0,GO:1900221,regulation of amyloid-beta clearance,M01000000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3,0,GO:0051148,negative regulation of muscle cell differentiation,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.5,0,0,0,hsa04611,Platelet activation,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,GO:0006767,water-soluble vitamin metabolic process,M00000010,1,0
0,0,0,1,0,0,0,0,0,0,0,-3.7,0,0,0,0,M15285,BIOCARTA NFKB PATHWAY,M00010000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,GO:0090090,negative regulation of canonical Wnt signaling pathway,M00000100,1,0
0,1,0,0,0,0,0,0,0,-3.6,0,0,0,0,0,0,GO:0042572,retinol metabolic process,M01000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-3.8,0,0,0,0,WP4666,Hepatitis B infection,M00010000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3,R-HSA-8874081,MET activates PTK2 signaling,M00000001,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.5,0,0,0,GO:0007043,cell-cell junction assembly,M00001000,1,0
1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,0,0,WP4566,Translation inhibitors in chronically activated PDGFRA cells,M10000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.1,0,0,GO:2000193,positive regulation of fatty acid transport,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.8,0,0,0,GO:0045732,positive regulation of protein catabolic process,M00001000,1,0
1,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,GO:0008543,fibroblast growth factor receptor signaling pathway,M10000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3,0,0,M47,PID INTEGRIN CS PATHWAY,M00000100,1,0
0,1,0,0,0,0,0,0,0,-2.6,0,0,0,0,0,0,hsa04950,Maturity onset diabetes of the young,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.9,0,0,0,M235,PID TCR CALCIUM PATHWAY,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-8.1,0,0,0,GO:0032231,regulation of actin filament bundle assembly,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,GO:0030501,positive regulation of bone mineralization,M00100000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.3,0,0,GO:1903532,positive regulation of secretion by cell,M00000100,1,0
0,0,0,1,0,0,0,0,0,0,0,-2,0,0,0,0,GO:0035296,regulation of tube diameter,M00010000,1,0
0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,GO:0071772,response to BMP,M00100000,1,0
0,0,0,1,0,0,0,0,0,0,0,-4.5,0,0,0,0,hsa05416,Viral myocarditis,M00010000,1,0
0,1,0,0,0,0,0,0,0,-2.6,0,0,0,0,0,0,GO:0015918,sterol transport,M01000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.7,0,0,0,0,GO:0070664,negative regulation of leukocyte proliferation,M00010000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,0,R-HSA-5607761,Dectin-1 mediated noncanonical NF-kB signaling,M00010000,1,0
0,0,1,0,0,0,0,0,0,0,-2.7,0,0,0,0,0,GO:0030509,BMP signaling pathway,M00100000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,0,GO:0071331,cellular response to hexose stimulus,M00010000,1,0
0,0,1,0,0,0,0,0,0,0,-3.6,0,0,0,0,0,M16,PID INSULIN PATHWAY,M00100000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.9,0,0,0,0,R-HSA-9694516,SARS-CoV-2 Infection,M00010000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,GO:0090276,regulation of peptide hormone secretion,M00000010,1,0
1,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,GO:0006163,purine nucleotide metabolic process,M10000000,1,0
1,0,0,0,0,0,0,0,-2.9,0,0,0,0,0,0,0,GO:0060317,cardiac epithelial to mesenchymal transition,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,R-HSA-5663213,RHO GTPases Activate WASPs and WAVEs,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2,0,0,0,GO:0051017,actin filament bundle assembly,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,0,GO:0003179,heart valve morphogenesis,M00010000,1,0
0,0,1,0,0,0,0,0,0,0,-3.1,0,0,0,0,0,R-HSA-9648002,RAS processing,M00100000,1,0
1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,0,GO:0044042,glucan metabolic process,M10000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,GO:0046328,regulation of JNK cascade,M00000100,1,0
0,0,1,0,0,0,0,0,0,0,-3,0,0,0,0,0,GO:0021544,subpallium development,M00100000,1,0
0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,0,0,GO:0120163,negative regulation of cold-induced thermogenesis,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.1,0,0,0,M281,PID FAK PATHWAY,M00001000,1,0
0,1,0,0,0,0,0,0,0,-2.4,0,0,0,0,0,0,GO:0035082,axoneme assembly,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2,0,0,0,GO:0031122,cytoplasmic microtubule organization,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-4.5,0,0,0,0,R-HSA-937061,TRIF (TICAM1)-mediated TLR4 signaling,M00010000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,GO:0061844,antimicrobial humoral immune response mediated by antimicrobial peptide,M00010000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.9,0,0,GO:0043616,keratinocyte proliferation,M00000100,1,0
1,0,0,0,0,0,0,0,-3.2,0,0,0,0,0,0,0,R-HSA-9006925,Intracellular signaling by second messengers,M10000000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4.8,GO:0006900,vesicle budding from membrane,M00000001,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-5.8,0,0,0,R-HSA-3000178,ECM proteoglycans,M00001000,1,0
0,1,0,0,0,0,0,0,0,-3.4,0,0,0,0,0,0,GO:0016101,diterpenoid metabolic process,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,hsa04140,Autophagy - animal,M00001000,1,0
0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,GO:0042594,response to starvation,M01000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.9,0,0,GO:0035116,embryonic hindlimb morphogenesis,M00000100,1,0
1,0,0,0,0,0,0,0,-7.1,0,0,0,0,0,0,0,hsa00280,"Valine, leucine and isoleucine degradation",M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.9,0,0,0,M163,PID LIS1 PATHWAY,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,WP138,Androgen receptor signaling pathway,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3,0,0,GO:0046330,positive regulation of JNK cascade,M00000100,1,0
0,1,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,R-HSA-975634,Retinoid metabolism and transport,M01000000,1,0
1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,0,0,M5910,HALLMARK PROTEIN SECRETION,M10000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-3.8,0,0,0,0,GO:0045655,regulation of monocyte differentiation,M00010000,1,0
0,0,1,0,0,0,0,0,0,0,-2.9,0,0,0,0,0,R-HSA-3906995,Diseases associated with O-glycosylation of proteins,M00100000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,GO:0045580,regulation of T cell differentiation,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.9,0,0,0,GO:0010001,glial cell differentiation,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-5.7,0,0,0,GO:0051496,positive regulation of stress fiber assembly,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,GO:0007612,learning,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,0,WP4396,Nonalcoholic fatty liver disease,M00010000,1,0
0,0,0,1,0,0,0,0,0,0,0,-4.4,0,0,0,0,hsa04917,Prolactin signaling pathway,M00010000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,0,GO:0009408,response to heat,M00010000,1,0
0,0,0,1,0,0,0,0,0,0,0,-3.4,0,0,0,0,R-HSA-168188,Toll Like Receptor TLR6:TLR2 Cascade,M00010000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,GO:0003180,aortic valve morphogenesis,M00000100,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-4.2,0,0,GO:0002675,positive regulation of acute inflammatory response,M00000100,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.6,GO:0072527,pyrimidine-containing compound metabolic process,M00000001,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,GO:1902806,regulation of cell cycle G1/S phase transition,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,GO:0046467,membrane lipid biosynthetic process,M00010000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,0,GO:1900182,positive regulation of protein localization to nucleus,M00010000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.9,GO:0051640,organelle localization,M00000001,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,GO:0034103,regulation of tissue remodeling,M00000100,1,0
0,0,1,0,0,0,0,0,0,0,-3,0,0,0,0,0,GO:0071453,cellular response to oxygen levels,M00100000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.7,0,0,GO:0061043,regulation of vascular wound healing,M00000100,1,0
0,1,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,GO:0008299,isoprenoid biosynthetic process,M01000000,1,0
1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,0,GO:0006195,purine nucleotide catabolic process,M10000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,WP2857,Mesodermal commitment pathway,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,R-HSA-195721,Signaling by WNT,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-14,0,0,0,0,M5913,HALLMARK INTERFERON GAMMA RESPONSE,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,GO:1901990,regulation of mitotic cell cycle phase transition,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,GO:0051154,negative regulation of striated muscle cell differentiation,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-5.4,0,0,0,GO:0009896,positive regulation of catabolic process,M00001000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.5,GO:1903828,negative regulation of protein localization,M00000001,1,0
0,0,0,1,0,0,0,0,0,0,0,-3.2,0,0,0,0,R-HSA-5260271,Diseases of Immune System,M00010000,1,0
0,1,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,GO:0065005,protein-lipid complex assembly,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.2,0,0,0,M55,PID S1P S1P3 PATHWAY,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.1,0,0,GO:1990868,response to chemokine,M00000100,1,0
1,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,GO:1901616,organic hydroxy compound catabolic process,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.6,0,0,0,GO:0006937,regulation of muscle contraction,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-4.9,0,0,0,0,0,WP3599,Transcription factor regulation in adipogenesis,M00100000,1,0
0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,0,WP5333,Enterocyte cholesterol metabolism,M01000000,1,0
0,1,0,0,0,0,0,0,0,-8.2,0,0,0,0,0,0,R-HSA-189483,Heme degradation,M01000000,1,0
1,0,0,0,0,0,0,0,-3.2,0,0,0,0,0,0,0,GO:0009083,branched-chain amino acid catabolic process,M10000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.2,0,0,GO:0002888,positive regulation of myeloid leukocyte mediated immunity,M00000100,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,GO:0043242,negative regulation of protein-containing complex disassembly,M00000100,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-4.5,0,0,GO:0002703,regulation of leukocyte mediated immunity,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3,0,0,0,R-HSA-1368108,"BMAL1:CLOCK,NPAS2 activates circadian gene expression",M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,GO:0032814,regulation of natural killer cell activation,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.4,0,0,0,GO:0007599,hemostasis,M00001000,1,0
0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,0,GO:0015701,bicarbonate transport,M01000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-4.7,0,0,0,0,R-HSA-9674555,Signaling by CSF3 (G-CSF),M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.7,0,0,0,GO:0042310,vasoconstriction,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,GO:0045687,positive regulation of glial cell differentiation,M00000100,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.9,0,0,0,0,GO:1903321,negative regulation of protein modification by small protein conjugation or removal,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.2,0,0,0,GO:0031669,cellular response to nutrient levels,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-4.5,0,0,0,0,R-HSA-166166,MyD88-independent TLR4 cascade,M00010000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-5.7,0,WP4786,Type I collagen synthesis in the context of osteogenesis imperfecta,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.4,0,0,0,WP363,Wnt signaling pathway,M00001000,1,0
1,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,0,GO:0009152,purine ribonucleotide biosynthetic process,M10000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,GO:0032892,positive regulation of organic acid transport,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,GO:0003254,regulation of membrane depolarization,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.7,0,0,0,0,GO:0008593,regulation of Notch signaling pathway,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,GO:0031670,cellular response to nutrient,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,hsa05140,Leishmaniasis,M00000100,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.2,R-HSA-75955,RNA Polymerase II Transcription Elongation,M00000001,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.7,0,0,0,GO:0048662,negative regulation of smooth muscle cell proliferation,M00001000,1,0
0,1,0,0,0,0,0,0,0,-5.3,0,0,0,0,0,0,WP702,Metapathway biotransformation Phase I and II,M01000000,1,0
0,1,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,GO:0014896,muscle hypertrophy,M01000000,1,0
1,0,0,0,0,0,0,0,-3.2,0,0,0,0,0,0,0,WP5355,Metabolic Epileptic Disorders,M10000000,1,0
0,0,1,0,0,0,0,0,0,0,-3.9,0,0,0,0,0,GO:0000910,cytokinesis,M00100000,1,0
0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,0,GO:0042219,cellular modified amino acid catabolic process,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.1,0,0,0,R-HSA-447115,Interleukin-12 family signaling,M00001000,1,0
1,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,GO:0030258,lipid modification,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,GO:0035023,regulation of Rho protein signal transduction,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-5.6,0,0,GO:0043588,skin development,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,GO:0061351,neural precursor cell proliferation,M00001000,1,0
0,1,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,GO:0006730,one-carbon metabolic process,M01000000,1,0
1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,0,0,hsa04973,Carbohydrate digestion and absorption,M10000000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.5,R-HSA-3781865,Diseases of glycosylation,M00000001,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,GO:0098662,inorganic cation transmembrane transport,M00000100,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2,0,0,GO:1902895,positive regulation of miRNA transcription,M00000100,1,0
0,1,0,0,0,0,0,0,0,-7.3,0,0,0,0,0,0,GO:0042445,hormone metabolic process,M01000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,GO:0032479,regulation of type I interferon production,M00010000,1,0
1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,0,0,WP673,ErbB signaling pathway,M10000000,1,0
0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,0,M16393,BIOCARTA NUCLEARRS PATHWAY,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,WP4879,Overlap between signal transduction pathways contributing to LMNA laminopathies,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,GO:0007369,gastrulation,M00100000,1,0
0,0,1,0,0,0,0,0,0,0,-3.4,0,0,0,0,0,WP4746,Thyroid hormones production and peripheral downstream signaling effects,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.2,0,0,0,R-HSA-166520,Signaling by NTRKs,M00001000,1,0
0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,0,GO:0061028,establishment of endothelial barrier,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.7,0,0,0,M41,PID ER NONGENOMIC PATHWAY,M00001000,1,0
1,0,0,0,0,0,0,0,-3.2,0,0,0,0,0,0,0,GO:0034030,ribonucleoside bisphosphate biosynthetic process,M10000000,1,0
0,1,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,hsa04971,Gastric acid secretion,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,M108,PID NETRIN PATHWAY,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,GO:1901800,positive regulation of proteasomal protein catabolic process,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,WP4861,Endoplasmic reticulum stress response in coronavirus infection,M00000010,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.7,0,0,0,0,GO:0031294,lymphocyte costimulation,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-7.5,0,0,0,GO:0051492,regulation of stress fiber assembly,M00001000,1,0
0,1,0,0,0,0,0,0,0,-6.2,0,0,0,0,0,0,WP3942,PPAR signaling pathway,M01000000,1,0
0,1,0,0,0,0,0,0,0,-4.9,0,0,0,0,0,0,hsa00982,Drug metabolism - cytochrome P450,M01000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,GO:0030879,mammary gland development,M00010000,1,0
0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,GO:0048771,tissue remodeling,M00100000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,GO:0046637,regulation of alpha-beta T cell differentiation,M00000100,1,0
0,0,0,1,0,0,0,0,0,0,0,-5.4,0,0,0,0,R-HSA-909733,Interferon alpha/beta signaling,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,hsa00565,Ether lipid metabolism,M00001000,1,0
1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,0,0,hsa04211,Longevity regulating pathway,M10000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.9,0,0,M69,PID REELIN PATHWAY,M00000100,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,GO:0045622,regulation of T-helper cell differentiation,M00000100,1,0
0,1,0,0,0,0,0,0,0,-3.4,0,0,0,0,0,0,WP4917,Proximal tubule transport,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,GO:1902117,positive regulation of organelle assembly,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-4.8,0,0,0,0,M166,PID ATF2 PATHWAY,M00010000,1,0
0,1,0,0,0,0,0,0,0,-4.7,0,0,0,0,0,0,WP430,Statin inhibition of cholesterol production,M01000000,1,0
0,1,0,0,0,0,0,0,0,-4.9,0,0,0,0,0,0,R-HSA-6806667,Metabolism of fat-soluble vitamins,M01000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-4.6,0,0,0,0,GO:0043903,regulation of biological process involved in symbiotic interaction,M00010000,1,0
0,0,1,0,0,0,0,0,0,0,-3.3,0,0,0,0,0,GO:0036294,cellular response to decreased oxygen levels,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.8,0,0,0,M120,PID ARF6 DOWNSTREAM PATHWAY,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.1,0,0,GO:0010954,positive regulation of protein processing,M00000100,1,0
0,0,1,0,0,0,0,0,0,0,-3.3,0,0,0,0,0,GO:0040019,positive regulation of embryonic development,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,hsa05014,Amyotrophic lateral sclerosis,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.7,0,0,GO:0048708,astrocyte differentiation,M00000100,1,0
0,0,0,1,0,0,0,0,0,0,0,-3.1,0,0,0,0,R-HSA-9833482,PKR-mediated signaling,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,GO:1904705,regulation of vascular associated smooth muscle cell proliferation,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,GO:0019058,viral life cycle,M00000100,1,0
0,0,1,0,0,0,0,0,0,0,-4.2,0,0,0,0,0,R-HSA-203615,eNOS activation,M00100000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,0,hsa05230,Central carbon metabolism in cancer,M00000010,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.1,GO:0046883,regulation of hormone secretion,M00000001,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.1,0,0,GO:0043302,positive regulation of leukocyte degranulation,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,WP5312,Metabolic pathways of fibroblasts,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,GO:0050918,positive chemotaxis,M00100000,1,0
