_MEMBER_down_common_genes,_MEMBER_down_epi_only,_MEMBER_down_mes_only,_MEMBER_down_mes_up_epi,_MEMBER_up_common_genes,_MEMBER_up_epi_only,_MEMBER_up_mes_down_epi,_MEMBER_up_mes_only,_LogP_down_common_genes,_LogP_down_epi_only,_LogP_down_mes_only,_LogP_down_mes_up_epi,_LogP_up_common_genes,_LogP_up_epi_only,_LogP_up_mes_down_epi,_LogP_up_mes_only,GO,Description,_PATTERN_,_RANK_,GiniIndex
0,0,0,1,0,0,0,0,0,0,0,-2.7,0,0,0,0,R-HSA-9662851,Anti-inflammatory response favouring Leishmania parasite infection,M00010000,1,0
0,1,0,0,0,0,0,0,0,-3.1,0,0,0,0,0,0,GO:1901663,quinone biosynthetic process,M01000000,1,0
0,1,0,0,0,0,0,0,0,-4.3,0,0,0,0,0,0,WP4917,Proximal tubule transport,M01000000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4.9,0,GO:0046034,ATP metabolic process,M00000010,1,0
0,1,0,0,0,0,0,0,0,-3.4,0,0,0,0,0,0,GO:0033700,phospholipid efflux,M01000000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.4,0,GO:0032926,negative regulation of activin receptor signaling pathway,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,GO:0001782,B cell homeostasis,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,GO:0006958,"complement activation, classical pathway",M00000010,1,0
0,1,0,0,0,0,0,0,0,-7.1,0,0,0,0,0,0,R-HSA-6806667,Metabolism of fat-soluble vitamins,M01000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-3.7,0,0,0,0,GO:0016482,cytosolic transport,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.1,0,0,0,GO:0016032,viral process,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.6,0,0,0,GO:0043248,proteasome assembly,M00001000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.2,GO:0098813,nuclear chromosome segregation,M00000001,1,0
0,1,0,0,0,0,0,0,0,-3.6,0,0,0,0,0,0,R-HSA-2142789,Ubiquinol biosynthesis,M01000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,GO:0051928,positive regulation of calcium ion transport,M00010000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.7,R-HSA-72203,Processing of Capped Intron-Containing Pre-mRNA,M00000001,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,GO:0007040,lysosome organization,M00000010,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.7,0,0,R-HSA-9833482,PKR-mediated signaling,M00000100,1,0
1,0,0,0,0,0,0,0,-3.2,0,0,0,0,0,0,0,R-HSA-5663084,Diseases of carbohydrate metabolism,M10000000,1,0
1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,0,0,GO:1904705,regulation of vascular associated smooth muscle cell proliferation,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,GO:0019058,viral life cycle,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4.5,0,GO:0009126,purine nucleoside monophosphate metabolic process,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-13,0,0,0,R-HSA-8878171,Transcriptional regulation by RUNX1,M00001000,1,0
1,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,0,GO:0032367,intracellular cholesterol transport,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,GO:0072676,lymphocyte migration,M00001000,1,0
0,1,0,0,0,0,0,0,0,-3.7,0,0,0,0,0,0,GO:0046883,regulation of hormone secretion,M01000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.2,0,0,GO:0043302,positive regulation of leukocyte degranulation,M00000100,1,0
0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,GO:0060122,inner ear receptor cell stereocilium organization,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-24,0,0,0,R-HSA-5610783,Degradation of GLI2 by the proteasome,M00001000,1,0
1,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,R-HSA-5655302,Signaling by FGFR1 in disease,M10000000,1,0
0,0,1,0,0,0,0,0,0,0,-3.5,0,0,0,0,0,GO:0099174,regulation of presynapse organization,M00100000,1,0
0,1,0,0,0,0,0,0,0,-2.6,0,0,0,0,0,0,M5956,HALLMARK KRAS SIGNALING DN,M01000000,1,0
0,1,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,GO:0051923,sulfation,M01000000,1,0
0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,GO:0045137,development of primary sexual characteristics,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.5,0,0,0,GO:0090505,epiboly involved in wound healing,M00001000,1,0
1,0,0,0,0,0,0,0,-3.5,0,0,0,0,0,0,0,R-HSA-2219530,Constitutive Signaling by Aberrant PI3K in Cancer,M10000000,1,0
1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,0,0,GO:1901991,negative regulation of mitotic cell cycle phase transition,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-5.6,0,0,0,M13968,BIOCARTA HIVNEF PATHWAY,M00001000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.3,GO:0090329,regulation of DNA-templated DNA replication,M00000001,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.9,0,0,0,GO:0070661,leukocyte proliferation,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,GO:0061844,antimicrobial humoral immune response mediated by antimicrobial peptide,M00001000,1,0
1,0,0,0,0,0,0,0,-4.2,0,0,0,0,0,0,0,WP5123,Mitochondrial fatty acid oxidation disorders,M10000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-5.1,0,0,0,0,GO:0061387,regulation of extent of cell growth,M00010000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,hsa05140,Leishmaniasis,M00000100,1,0
0,1,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,GO:0031670,cellular response to nutrient,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-5.3,0,0,0,GO:0045637,regulation of myeloid cell differentiation,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2,0,0,M261,PID P53 REGULATION PATHWAY,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-21,0,0,0,R-HSA-69656,Cyclin A:Cdk2-associated events at S phase entry,M00001000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.5,R-HSA-68875,Mitotic Prophase,M00000001,1,0
1,0,0,0,0,0,0,0,-4.8,0,0,0,0,0,0,0,GO:0030323,respiratory tube development,M10000000,1,0
1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,0,R-HSA-192105,Synthesis of bile acids and bile salts,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.1,0,0,0,GO:0002520,immune system development,M00001000,1,0
0,1,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,R-HSA-5083625,Defective GALNT3 causes HFTC,M01000000,1,0
1,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,GO:0042593,glucose homeostasis,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,GO:0014912,negative regulation of smooth muscle cell migration,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,GO:0090497,mesenchymal cell migration,M00010000,1,0
0,0,0,1,0,0,0,0,0,0,0,-4.1,0,0,0,0,GO:0030900,forebrain development,M00010000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,R-HSA-211945,Phase I - Functionalization of compounds,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.7,0,0,0,GO:0062207,regulation of pattern recognition receptor signaling pathway,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-3.2,0,0,0,0,GO:0070507,regulation of microtubule cytoskeleton organization,M00010000,1,0
1,0,0,0,0,0,0,0,-3.6,0,0,0,0,0,0,0,WP4949,16p11 2 proximal deletion syndrome,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-25,0,0,0,R-HSA-4641258,Degradation of DVL,M00001000,1,0
0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,0,GO:0006814,sodium ion transport,M01000000,1,0
1,0,0,0,0,0,0,0,-2.6,0,0,0,0,0,0,0,R-HSA-74752,Signaling by Insulin receptor,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-8.1,0,0,0,GO:1903706,regulation of hemopoiesis,M00001000,1,0
1,0,0,0,0,0,0,0,-2.9,0,0,0,0,0,0,0,M882,BIOCARTA CXCR4 PATHWAY,M10000000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.3,0,GO:0061621,canonical glycolysis,M00000010,1,0
0,0,0,1,0,0,0,0,0,0,0,-5.9,0,0,0,0,GO:0003174,mitral valve development,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-24,0,0,0,R-HSA-5610785,GLI3 is processed to GLI3R by the proteasome,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.9,0,0,0,WP2572,Primary focal segmental glomerulosclerosis FSGS,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.5,0,0,0,WP3982,miRNA regulation of p53 pathway in prostate cancer,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.4,0,0,0,M22023,BIOCARTA MHC PATHWAY,M00001000,1,0
1,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,GO:1903047,mitotic cell cycle process,M10000000,1,0
1,0,0,0,0,0,0,0,-4.7,0,0,0,0,0,0,0,hsa05230,Central carbon metabolism in cancer,M10000000,1,0
0,1,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,GO:0120254,olefinic compound metabolic process,M01000000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,hsa04918,Thyroid hormone synthesis,M00000010,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,R-HSA-438064,Post NMDA receptor activation events,M00000100,1,0
1,0,0,0,0,0,0,0,-6.6,0,0,0,0,0,0,0,GO:0006412,translation,M10000000,1,0
1,0,0,0,0,0,0,0,-3.2,0,0,0,0,0,0,0,WP4263,Pancreatic adenocarcinoma pathway,M10000000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.1,0,GO:0046128,purine ribonucleoside metabolic process,M00000010,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,GO:0043300,regulation of leukocyte degranulation,M00000100,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,0,GO:0045666,positive regulation of neuron differentiation,M00010000,1,0
0,1,0,0,0,0,0,0,0,-3.2,0,0,0,0,0,0,GO:0007605,sensory perception of sound,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,WP4216,Chromosomal and microsatellite instability in colorectal cancer,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-3.5,0,0,0,0,0,WP3651,Pathways affected in adenoid cystic carcinoma,M00100000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.6,GO:0032680,regulation of tumor necrosis factor production,M00000001,1,0
1,0,0,0,0,0,0,0,-2.8,0,0,0,0,0,0,0,GO:1904706,negative regulation of vascular associated smooth muscle cell proliferation,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.2,0,0,0,M65,PID FRA PATHWAY,M00001000,1,0
0,1,0,0,0,0,0,0,0,-6.2,0,0,0,0,0,0,hsa04975,Fat digestion and absorption,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,GO:1901874,negative regulation of post-translational protein modification,M00001000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.5,GO:0000070,mitotic sister chromatid segregation,M00000001,1,0
1,0,0,0,0,0,0,0,-2.9,0,0,0,0,0,0,0,R-HSA-5654710,PI-3K cascade:FGFR3,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-5.2,0,0,0,WP4329,miRNA role in immune response in sepsis,M00001000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.2,GO:0098781,ncRNA transcription,M00000001,1,0
0,1,0,0,0,0,0,0,0,-17,0,0,0,0,0,0,WP5390,Pancreatic cancer subtypes,M01000000,1,0
1,0,0,0,0,0,0,0,-2.8,0,0,0,0,0,0,0,R-HSA-9696273,RND1 GTPase cycle,M10000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2,0,0,0,0,GO:0003231,cardiac ventricle development,M00010000,1,0
0,1,0,0,0,0,0,0,0,-4.4,0,0,0,0,0,0,R-HSA-8963899,Plasma lipoprotein remodeling,M01000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,GO:0030834,regulation of actin filament depolymerization,M00010000,1,0
0,1,0,0,0,0,0,0,0,-3.3,0,0,0,0,0,0,R-HSA-1638091,Heparan sulfate/heparin (HS-GAG) metabolism,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-7.8,0,0,0,WP75,Toll like receptor signaling pathway,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,GO:0051650,establishment of vesicle localization,M00000100,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.9,0,0,R-HSA-5617833,Cilium Assembly,M00000100,1,0
0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,0,0,M177,PID EPHA FWDPATHWAY,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,R-HSA-380108,Chemokine receptors bind chemokines,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-4.9,0,0,0,0,0,GO:0140238,presynaptic endocytosis,M00100000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,GO:0045601,regulation of endothelial cell differentiation,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,GO:0033630,positive regulation of cell adhesion mediated by integrin,M00001000,1,0
0,1,0,0,0,0,0,0,0,-2.7,0,0,0,0,0,0,GO:1905954,positive regulation of lipid localization,M01000000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.9,R-HSA-72306,tRNA processing,M00000001,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-11,0,WP4190,Mevalonate arm of cholesterol biosynthesis pathway,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.8,0,0,0,GO:0050727,regulation of inflammatory response,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.9,0,0,0,GO:0060337,type I interferon-mediated signaling pathway,M00001000,1,0
1,0,0,0,0,0,0,0,-4.9,0,0,0,0,0,0,0,R-HSA-8982491,Glycogen metabolism,M10000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,0,WP5224,2q37 copy number variation syndrome,M00010000,1,0
0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,0,WP2875,Constitutive androstane receptor pathway,M01000000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,GO:0072595,maintenance of protein localization in organelle,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,GO:0048002,antigen processing and presentation of peptide antigen,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.2,0,0,0,GO:0097193,intrinsic apoptotic signaling pathway,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-6.7,0,WP4804,Cholesterol biosynthesis with skeletal dysplasias,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,GO:0036230,granulocyte activation,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.2,0,0,0,GO:0042058,regulation of epidermal growth factor receptor signaling pathway,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.6,0,0,0,hsa04623,Cytosolic DNA-sensing pathway,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,GO:1902624,positive regulation of neutrophil migration,M00001000,1,0
0,1,0,0,0,0,0,0,0,-3.5,0,0,0,0,0,0,GO:0030194,positive regulation of blood coagulation,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-27,0,0,0,R-HSA-8941858,Regulation of RUNX3 expression and activity,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.5,0,WP1471,Target of rapamycin signaling,M00000010,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,GO:0006612,protein targeting to membrane,M00000100,1,0
1,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,GO:0033500,carbohydrate homeostasis,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,GO:0006024,glycosaminoglycan biosynthetic process,M00001000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.6,GO:0002428,antigen processing and presentation of peptide antigen via MHC class Ib,M00000001,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.4,0,GO:0140448,signaling receptor ligand precursor processing,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,GO:0050852,T cell receptor signaling pathway,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,0,0,GO:0006898,receptor-mediated endocytosis,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,GO:0070534,protein K63-linked ubiquitination,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,hsa05410,Hypertrophic cardiomyopathy,M00000100,1,0
0,0,1,0,0,0,0,0,0,0,-3.7,0,0,0,0,0,GO:0001958,endochondral ossification,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,GO:0070536,protein K63-linked deubiquitination,M00001000,1,0
1,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,0,GO:1903522,regulation of blood circulation,M10000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.2,0,0,R-HSA-141444,Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal,M00000100,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.4,GO:0001914,regulation of T cell mediated cytotoxicity,M00000001,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-20,0,0,0,R-HSA-9759194,Nuclear events mediated by NFE2L2,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,GO:0031331,positive regulation of cellular catabolic process,M00100000,1,0
1,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,GO:0006112,energy reserve metabolic process,M10000000,1,0
1,0,0,0,0,0,0,0,-4.8,0,0,0,0,0,0,0,M121,PID MTOR 4PATHWAY,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.9,0,0,0,R-HSA-1433557,Signaling by SCF-KIT,M00001000,1,0
0,1,0,0,0,0,0,0,0,-5.6,0,0,0,0,0,0,GO:0006835,dicarboxylic acid transport,M01000000,1,0
0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,0,GO:0033059,cellular pigmentation,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,GO:2000116,regulation of cysteine-type endopeptidase activity,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,GO:0051648,vesicle localization,M00010000,1,0
0,0,1,0,0,0,0,0,0,0,-4.8,0,0,0,0,0,GO:0035113,embryonic appendage morphogenesis,M00100000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,GO:0008652,amino acid biosynthetic process,M00000010,1,0
0,0,0,1,0,0,0,0,0,0,0,-4.2,0,0,0,0,GO:0048841,regulation of axon extension involved in axon guidance,M00010000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.2,0,WP5238,Cholestasis,M00000010,1,0
0,1,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,R-HSA-8978934,Metabolism of cofactors,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-19,0,0,0,hsa05017,Spinocerebellar ataxia,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,WP4483,Relationship between inflammation COX 2 and EGFR,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,GO:0150117,positive regulation of cell-substrate junction organization,M00100000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,0,GO:0021879,forebrain neuron differentiation,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.3,0,0,0,WP5182,Pro survival signaling of neuroprotectin D1,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.6,0,0,0,GO:1903037,regulation of leukocyte cell-cell adhesion,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-23,0,0,0,R-HSA-5607764,CLEC7A (Dectin-1) signaling,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,GO:0046718,symbiont entry into host cell,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,GO:0002862,negative regulation of inflammatory response to antigenic stimulus,M00001000,1,0
0,1,0,0,0,0,0,0,0,-2.8,0,0,0,0,0,0,GO:0043473,pigmentation,M01000000,1,0
1,0,0,0,0,0,0,0,-2.9,0,0,0,0,0,0,0,GO:0033194,response to hydroperoxide,M10000000,1,0
1,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,GO:0043086,negative regulation of catalytic activity,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3,0,0,0,hsa05171,Coronavirus disease - COVID-19,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-23,0,0,0,R-HSA-9793380,Formation of paraxial mesoderm,M00001000,1,0
0,1,0,0,0,0,0,0,0,-2.4,0,0,0,0,0,0,GO:0051938,L-glutamate import,M01000000,1,0
0,1,0,0,0,0,0,0,0,-4.6,0,0,0,0,0,0,hsa04979,Cholesterol metabolism,M01000000,1,0
1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,0,0,GO:1903018,regulation of glycoprotein metabolic process,M10000000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.4,R-HSA-3371556,Cellular response to heat stress,M00000001,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-5.2,0,GO:0009205,purine ribonucleoside triphosphate metabolic process,M00000010,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.2,GO:0042542,response to hydrogen peroxide,M00000001,1,0
1,0,0,0,0,0,0,0,-2.4,0,0,0,0,0,0,0,GO:0050821,protein stabilization,M10000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,R-HSA-8955332,Carboxyterminal post-translational modifications of tubulin,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,GO:1903421,regulation of synaptic vesicle recycling,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.1,0,0,0,GO:0097529,myeloid leukocyte migration,M00001000,1,0
0,1,0,0,0,0,0,0,0,-7,0,0,0,0,0,0,GO:0034367,protein-containing complex remodeling,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,GO:0051881,regulation of mitochondrial membrane potential,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,GO:0032886,regulation of microtubule-based process,M00010000,1,0
0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,GO:0006739,NADP metabolic process,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-6.3,0,0,0,R-HSA-181438,Toll Like Receptor 2 (TLR2) Cascade,M00001000,1,0
1,0,0,0,0,0,0,0,-2.4,0,0,0,0,0,0,0,R-HSA-9013404,RAC2 GTPase cycle,M10000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,0,M141,PID PI3KCI PATHWAY,M00010000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.3,0,GO:0061718,glucose catabolic process to pyruvate,M00000010,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,GO:0003007,heart morphogenesis,M00010000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.1,0,GO:0019677,NAD catabolic process,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.3,0,0,0,GO:0070555,response to interleukin-1,M00001000,1,0
1,0,0,0,0,0,0,0,-3.2,0,0,0,0,0,0,0,R-HSA-9725370,Signaling by ALK fusions and activated point mutants,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-7.7,0,0,0,GO:0060759,regulation of response to cytokine stimulus,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,0,R-HSA-1483249,Inositol phosphate metabolism,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.4,0,0,0,M6487,BIOCARTA PLATELETAPP PATHWAY,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-2.9,0,0,0,0,0,GO:0006110,regulation of glycolytic process,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-23,0,0,0,R-HSA-68949,Orc1 removal from chromatin,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-3.1,0,0,0,0,GO:0003209,cardiac atrium morphogenesis,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.2,0,0,0,R-HSA-5689896,Ovarian tumor domain proteases,M00001000,1,0
0,1,0,0,0,0,0,0,0,-2.7,0,0,0,0,0,0,GO:0002701,negative regulation of production of molecular mediator of immune response,M01000000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,GO:0046475,glycerophospholipid catabolic process,M00000010,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,GO:0002040,sprouting angiogenesis,M00000001,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.9,0,GO:0042026,protein refolding,M00000010,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-11,0,hsa00100,Steroid biosynthesis,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,GO:2000406,positive regulation of T cell migration,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,GO:0034101,erythrocyte homeostasis,M00001000,1,0
1,0,0,0,0,0,0,0,-3.9,0,0,0,0,0,0,0,R-HSA-389887,Beta-oxidation of pristanoyl-CoA,M10000000,1,0
1,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,R-HSA-8864260,Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors,M10000000,1,0
1,0,0,0,0,0,0,0,-5.9,0,0,0,0,0,0,0,GO:0009062,fatty acid catabolic process,M10000000,1,0
0,1,0,0,0,0,0,0,0,-4.5,0,0,0,0,0,0,GO:0034374,low-density lipoprotein particle remodeling,M01000000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-5.7,0,WP5049,Glycolysis in senescence,M00000010,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.1,0,0,R-HSA-9612973,Autophagy,M00000100,1,0
