_MEMBER_down_common_genes,_MEMBER_down_epi_only,_MEMBER_down_mes_only,_MEMBER_down_mes_up_epi,_MEMBER_up_common_genes,_MEMBER_up_epi_only,_MEMBER_up_mes_down_epi,_MEMBER_up_mes_only,_LogP_down_common_genes,_LogP_down_epi_only,_LogP_down_mes_only,_LogP_down_mes_up_epi,_LogP_up_common_genes,_LogP_up_epi_only,_LogP_up_mes_down_epi,_LogP_up_mes_only,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,0,0,0,1,0,0,0,-3.4,0,0,0,-4.2,0,0,0,TRR01062,M10001000,2,0,TRRUST,34,Regulated by: PPARG,,-4.2,8.8,6.5,30286,78,266,6,2.3,0.91,857|1435|2710|3383|5054|9308,CAV1|CSF1|GK|ICAM1|SERPINE1|CD83,-2.6,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.1,0,0,0,TRR01157,M00001000,1,0,TRRUST,34,Regulated by: REL,,-4.1,17,7.8,30286,27,266,4,1.5,0.75,330|3383|7128|8870,BIRC3|ICAM1|TNFAIP3|IER3,-2.5,0
0,0,0,0,1,0,0,1,0,0,0,0,-2.1,0,0,-3.7,TRR00275,M00001001,2,0,TRRUST,34,Regulated by: ESR1,,-3.7,7.2,5.7,30286,88,288,6,2.1,0.84,231|1051|3454|3717|4322|5757,AKR1B1|CEBPB|IFNAR1|JAK2|MMP13|PTMA,-2.3,0
1,0,0,0,1,0,0,0,-2.1,0,0,0,-3.6,0,0,0,TRR00253,M10001000,2,0,TRRUST,34,Regulated by: EGR1,,-3.6,6.8,5.5,30286,100,266,6,2.3,0.91,43|5329|7980|8743|9536|56034,ACHE|PLAUR|TFPI2|TNFSF10|PTGES|PDGFC,-2.2,0
0,1,0,0,0,0,0,0,0,-3.5,0,0,0,0,0,0,TRR00905,M01000000,1,0,TRRUST,34,Regulated by: NR2F1,,-3.5,21,7.7,30286,11,388,3,0.77,0.44,336|338|4547,APOA2|APOB|MTTP,-2.2,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.4,0,TRR00027,M00000010,1,0,TRRUST,34,Regulated by: ATF6,,-3.4,20,7.4,30286,18,251,3,1.2,0.69,1650|3309|7494,DDOST|HSPA5|XBP1,-2.1,0
0,1,0,0,0,0,0,0,0,-3.3,0,0,0,0,0,0,TRR00011,M01000000,1,0,TRRUST,34,Regulated by: AR,,-3.3,5.1,4.8,30286,107,388,7,1.8,0.68,2065|3814|5624|7366|10380|10397|84634,ERBB3|KISS1|PROC|UGT2B15|BPNT1|NDRG1|KISS1R,-2,0
0,1,0,0,0,0,0,0,0,-3.3,0,0,0,0,0,0,TRR01512,M01000000,1,0,TRRUST,34,Regulated by: USF1,,-3.3,6.1,5.1,30286,77,388,6,1.5,0.63,54|336|1509|2203|3170|5624,ACP5|APOA2|CTSD|FBP1|FOXA2|PROC,-2,0
0,0,0,0,1,1,0,1,0,0,0,0,-2.4,-3.3,0,-2.9,TRR00645,M00001101,3,0,TRRUST,34,Regulated by: JUN,,-3.3,5.1,4.8,30286,172,241,7,2.9,1.1,58|1390|4316|4321|4803|7124|51561,ACTA1|CREM|MMP7|MMP12|NGF|TNF|IL23A,-2,0
0,1,0,0,0,0,0,0,0,-3.1,0,0,0,0,0,0,TRR01513,M01000000,1,0,TRRUST,34,Regulated by: USF2,,-3.1,7,5.1,30286,56,388,5,1.3,0.57,54|336|1509|2203|5624,ACP5|APOA2|CTSD|FBP1|PROC,-1.9,0
1,0,0,0,0,0,0,0,-3.1,0,0,0,0,0,0,0,TRR00263,M10000000,1,0,TRRUST,34,Regulated by: ELK1,,-3.1,16,6.6,30286,23,242,3,1.2,0.71,2064|2122|10370,ERBB2|MECOM|CITED2,-1.9,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.1,0,TRR00015,M00000010,1,0,TRRUST,34,Regulated by: ARNT,,-3.1,16,6.5,30286,23,251,3,1.2,0.69,196|1545|7076,AHR|CYP1B1|TIMP1,-1.9,0
0,0,0,0,1,0,0,0,0,0,0,0,-3,0,0,0,TRR01419,M00001000,1,0,TRRUST,34,Regulated by: TP53,,-3,4.5,4.4,30286,176,266,7,2.6,0.98,857|1263|3732|5366|8795|8870|10950,CAV1|PLK3|CD82|PMAIP1|TNFRSF10B|IER3|BTG3,-1.8,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3,0,0,TRR01270,M00000100,1,0,TRRUST,34,Regulated by: SRF,,-3,15,6.3,30286,25,241,3,1.2,0.71,58|3836|6876,ACTA1|KPNA1|TAGLN,-1.8,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.9,0,0,0,TRR00602,M00001000,1,0,TRRUST,34,Regulated by: IRF1,,-2.9,8.3,5.1,30286,55,266,4,1.5,0.75,3135|5698|8743|23586,HLA-G|PSMB9|TNFSF10|RIGI,-1.7,0
0,1,0,0,0,0,0,1,0,-2.5,0,0,0,0,0,-2.8,TRR01174,M01000001,2,0,TRRUST,34,Regulated by: RUNX2,,-2.8,13,5.8,30286,24,288,3,1,0.6,231|4322|7424,AKR1B1|MMP13|VEGFC,-1.7,0
0,1,0,0,0,0,0,0,0,-2.8,0,0,0,0,0,0,TRR00108,M01000000,1,0,TRRUST,34,Regulated by: CDX2,,-2.8,8,5,30286,39,388,4,1,0.51,5624|7033|7366|83998,PROC|TFF3|UGT2B15|REG4,-1.7,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,TRR00342,M00000100,1,0,TRRUST,34,Regulated by: FOS,,-2.8,7.9,4.9,30286,64,241,4,1.7,0.82,58|1390|4316|4803,ACTA1|CREM|MMP7|NGF,-1.7,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.7,0,0,TRR01264,M00000100,1,0,TRRUST,34,Regulated by: SPI1,,-2.7,7.7,4.9,30286,65,241,4,1.7,0.82,3684|4321|4688|7124,ITGAM|MMP12|NCF2|TNF,-1.7,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.7,0,0,0,TRR00029,M00001000,1,0,TRRUST,34,Regulated by: ATM,,-2.7,12,5.5,30286,29,266,3,1.1,0.65,5366|8795|200558,PMAIP1|TNFRSF10B|APLF,-1.6,0
0,1,0,0,0,0,0,0,0,-2.6,0,0,0,0,0,0,TRR00346,M01000000,1,0,TRRUST,34,Regulated by: FOXA1,,-2.6,11,5.3,30286,21,388,3,0.77,0.44,338|7366|10551,APOB|UGT2B15|AGR2,-1.6,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,TRR01236,M00001000,1,0,TRRUST,34,Regulated by: SMAD4,,-2.5,10,5.1,30286,33,266,3,1.1,0.65,1030|3371|5054,CDKN2B|TNC|SERPINE1,-1.5,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,TRR00198,M00001000,1,0,TRRUST,34,Regulated by: DNMT1,,-2.5,10,5,30286,34,266,3,1.1,0.65,1030|8795|9235,CDKN2B|TNFRSF10B|IL32,-1.5,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,TRR00117,M00001000,1,0,TRRUST,34,Regulated by: CIITA,,-2.4,9.5,4.8,30286,36,266,3,1.1,0.65,3106|3135|5705,HLA-B|HLA-G|PSMC5,-1.4,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.3,TRR01546,M00000001,1,0,TRRUST,34,Regulated by: YBX1,,-2.3,8.5,4.5,30286,37,288,3,1,0.6,231|355|4322,AKR1B1|FAS|MMP13,-1.4,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,TRR01400,M00001000,1,0,TRRUST,34,Regulated by: TFAP2A,,-2.3,5.7,4,30286,80,266,4,1.5,0.75,43|2113|3732|5329,ACHE|ETS1|CD82|PLAUR,-1.4,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,TRR01060,M00001000,1,0,TRRUST,34,Regulated by: PPARA,,-2.2,8.1,4.4,30286,42,266,3,1.1,0.65,4792|5054|6776,NFKBIA|SERPINE1|STAT5A,-1.3,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,TRR00230,M00000100,1,0,TRRUST,34,Regulated by: E2F1,,-2.2,4.4,3.6,30286,144,241,5,2.1,0.92,2260|7124|10125|51561|55544,FGFR1|TNF|RASGRP1|IL23A|RBM38,-1.3,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,TRR01172,M00001000,1,0,TRRUST,34,Regulated by: RUNX1,,-2.2,7.9,4.3,30286,43,266,3,1.1,0.65,1435|5293|6583,CSF1|PIK3CD|SLC22A4,-1.3,0
0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,TRR00498,M01000000,1,0,TRRUST,34,Regulated by: HNF1A,,-2.1,7.6,4.2,30286,31,388,3,0.77,0.44,2168|2863|4547,FABP1|GPR39|MTTP,-1.3,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.1,TRR01051,M00000001,1,0,TRRUST,34,Regulated by: POU2F1,,-2.1,7.5,4.1,30286,42,288,3,1,0.6,231|623|5739,AKR1B1|BDKRB1|PTGIR,-1.3,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,0,TRR00484,M00000010,1,0,TRRUST,34,Regulated by: HIF1A,,-2,4.9,3.5,30286,99,251,4,1.6,0.79,4282|4907|5230|7076,MIF|NT5E|PGK1|TIMP1,-1.2,0
