Gene,TotalEvidenceCounts,EvidenceHit:modules_epi_black_sorted_top300,EvidenceHit:modules_epi_blue_sorted_top300,EvidenceHit:modules_epi_pink_sorted_top300,EvidenceHit:modules_epi_red_sorted_top300,EvidenceHit:modules_epi_turquoise_sorted_top300,EvidenceHit:modules_epi_yellow_sorted_top300,EvidenceGO:modules_epi_black_sorted_top300,EvidenceGO:modules_epi_blue_sorted_top300,EvidenceGO:modules_epi_pink_sorted_top300,EvidenceGO:modules_epi_red_sorted_top300,EvidenceGO:modules_epi_turquoise_sorted_top300,EvidenceGO:modules_epi_yellow_sorted_top300,EvidencePPI:modules_epi_black_sorted_top300,EvidencePPI:modules_epi_blue_sorted_top300,EvidencePPI:modules_epi_pink_sorted_top300,EvidencePPI:modules_epi_red_sorted_top300,EvidencePPI:modules_epi_turquoise_sorted_top300,EvidencePPI:modules_epi_yellow_sorted_top300
2516,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
5339,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3615,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
84230,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
259307,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10865,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
51291,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
5796,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4647,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
81855,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
5293,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1675,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
949,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
26286,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
27244,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10221,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
9991,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
768239,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4296,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4324,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
29988,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
83737,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
11235,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3481,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
7412,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1933,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6282,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3073,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7276,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4828,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
56922,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3646,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3624,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
23129,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
5836,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
7094,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10549,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
84617,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
405753,3.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4035,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
51109,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1291,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10391,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3875,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
329,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
23433,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
84283,3.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
55612,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
54751,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
57722,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5128,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5025,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6692,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
90874,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
965,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9644,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51804,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5205,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
55620,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
84418,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
63941,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
57493,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
126917,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
11074,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4935,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
58472,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2004,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
57478,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
58986,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
57146,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22904,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26064,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
283375,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2889,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
976,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
55113,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26355,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23034,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5859,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10938,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
56893,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
79170,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9424,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8407,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
145173,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3097,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
55829,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
51316,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9518,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6819,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
63933,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
51171,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
56927,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9663,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26353,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
64866,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57658,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
89932,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
57715,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10544,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
81615,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
727936,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9050,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
80301,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1812,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
64759,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
51449,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10845,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
124220,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23042,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54974,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64285,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
84002,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
10483,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3338,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
64651,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
54741,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
30844,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29995,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4077,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6047,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
900,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
92359,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
23155,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7127,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10553,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51280,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8609,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
80146,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
55654,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7033,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7089,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23423,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9582,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
55540,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
85464,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
84752,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9197,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57060,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
340547,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23471,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
23120,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
162394,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
283869,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23268,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57586,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6528,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23180,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28959,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
113220,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6452,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
399664,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
127845,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
57732,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55757,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23527,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22809,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6621,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3038,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22905,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
83637,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
200014,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
64718,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8507,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
253461,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
29095,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
54932,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
123099,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25829,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
56951,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5333,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
144406,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1603,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23143,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23492,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27237,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
94,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26088,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
644815,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
64184,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29954,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
57590,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
130367,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5589,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9826,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10103,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6640,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
145864,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5271,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
126432,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3423,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
54504,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
79729,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3635,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7991,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
121260,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23201,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
80731,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10205,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
537,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10584,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
90196,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23048,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4059,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1534,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10656,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
84270,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
22979,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1327,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
115825,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10487,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
64778,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2593,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
57121,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6744,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10150,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7357,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10217,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64798,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5794,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9215,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
79651,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
162427,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
440335,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5504,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5167,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
56954,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10916,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
80022,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
115908,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
84206,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6764,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3241,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
85377,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
146857,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26277,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
7429,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
84679,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9929,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
22,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
159195,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55707,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6284,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
83607,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
10110,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23286,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9071,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26984,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
284111,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7318,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
54,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5998,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
65249,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
55359,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
55700,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
440275,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6920,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23052,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3321,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26137,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3698,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9294,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8635,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55824,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9820,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
91107,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10801,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
387882,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9812,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64374,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
84225,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
339761,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
126282,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1843,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
51228,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
83658,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6990,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
56935,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
147807,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
56649,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10475,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
57514,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
51522,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29959,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
29952,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23308,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
84056,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
54810,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
64838,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
81544,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
160335,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
55890,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
389337,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
81790,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2057,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10956,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2638,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25840,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51131,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
92521,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2330,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
65084,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
91748,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11282,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8935,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
25960,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
92291,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
403313,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
115019,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5863,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9144,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
79670,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
259217,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4125,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
