_MEMBER_down_common_genes,_MEMBER_down_epi_only,_MEMBER_down_mes_only,_MEMBER_down_mes_up_epi,_MEMBER_up_common_genes,_MEMBER_up_epi_only,_MEMBER_up_mes_down_epi,_MEMBER_up_mes_only,_LogP_down_common_genes,_LogP_down_epi_only,_LogP_down_mes_only,_LogP_down_mes_up_epi,_LogP_up_common_genes,_LogP_up_epi_only,_LogP_up_mes_down_epi,_LogP_up_mes_only,GO,Description,_PATTERN_,_RANK_,GiniIndex
0,1,1,0,0,0,0,0,0,-2.1,-2.4,0,0,0,0,0,GO:1901654,response to ketone,M01100000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.2,-2.2,0,0,R-HSA-216083,Integrin cell surface interactions,M00001100,2,0
0,1,0,0,0,0,1,0,0,-4.3,0,0,0,0,-2.2,0,GO:0045834,positive regulation of lipid metabolic process,M01000010,2,0
0,1,0,0,1,0,0,0,0,-2.3,0,0,-12,0,0,0,R-HSA-382556,ABC-family proteins mediated transport,M01001000,2,0
0,1,0,0,1,0,0,0,0,-3.5,0,0,-2.4,0,0,0,GO:0002698,negative regulation of immune effector process,M01001000,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-26,0,0,-2.1,R-HSA-9020702,Interleukin-1 signaling,M00001001,2,0
0,1,0,0,0,0,1,0,0,-3.2,0,0,0,0,-19,0,GO:1902653,secondary alcohol biosynthetic process,M01000010,2,0
1,0,0,1,0,0,0,0,-2.5,0,0,-3.6,0,0,0,0,GO:0048705,skeletal system morphogenesis,M10010000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.7,-4,0,0,GO:0071354,cellular response to interleukin-6,M00001100,2,0
0,0,1,0,0,1,0,0,0,0,-2.4,0,0,-3.4,0,0,GO:0045670,regulation of osteoclast differentiation,M00100100,2,0
1,0,0,0,0,0,1,0,-2.1,0,0,0,0,0,-5.7,0,GO:0016053,organic acid biosynthetic process,M10000010,2,0
0,1,0,0,0,0,1,0,0,-2.8,0,0,0,0,-4.3,0,WP357,Fatty acid biosynthesis,M01000010,2,0
1,0,1,0,0,0,0,0,-3.4,0,-3.2,0,0,0,0,0,GO:0071526,semaphorin-plexin signaling pathway,M10100000,2,0
1,1,0,0,0,0,0,0,-2.2,-2,0,0,0,0,0,0,GO:0062012,regulation of small molecule metabolic process,M11000000,2,0
1,0,0,0,1,0,0,0,-2.3,0,0,0,-2.9,0,0,0,GO:0045766,positive regulation of angiogenesis,M10001000,2,0
0,1,0,0,0,0,1,0,0,-3.8,0,0,0,0,-6.5,0,GO:0006091,generation of precursor metabolites and energy,M01000010,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.1,-2.1,0,0,GO:0031334,positive regulation of protein-containing complex assembly,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.2,-3.3,0,0,GO:0002691,regulation of cellular extravasation,M00001100,2,0
1,0,0,0,0,1,0,0,-3.4,0,0,0,0,-2.5,0,0,R-HSA-199418,Negative regulation of the PI3K/AKT network,M10000100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-10,-2,0,0,R-HSA-168176,Toll Like Receptor 5 (TLR5) Cascade,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-6.1,-4.6,0,0,GO:0070663,regulation of leukocyte proliferation,M00001100,2,0
0,1,0,0,0,0,1,0,0,-3.1,0,0,0,0,-3.3,0,GO:0110096,cellular response to aldehyde,M01000010,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.2,-3.2,0,0,hsa04630,JAK-STAT signaling pathway,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-6.4,-2.6,0,0,GO:0043123,positive regulation of canonical NF-kappaB signal transduction,M00001100,2,0
0,0,1,1,0,0,0,0,0,0,-3.4,-3.4,0,0,0,0,GO:0048598,embryonic morphogenesis,M00110000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-6.3,-5.2,0,0,GO:2000147,positive regulation of cell motility,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-5.9,-3.6,0,0,hsa04062,Chemokine signaling pathway,M00001100,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-5.4,0,0,-2.9,R-HSA-1640170,Cell Cycle,M00001001,2,0
1,0,0,0,0,0,0,1,-3.4,0,0,0,0,0,0,-3.7,GO:0034248,regulation of amide metabolic process,M10000001,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.1,-2.1,0,0,GO:0050728,negative regulation of inflammatory response,M00001100,2,0
0,1,0,1,0,0,0,0,0,-2.4,0,-2.4,0,0,0,0,WP2858,Ectoderm differentiation,M01010000,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-3.2,-2,GO:0009185,ribonucleoside diphosphate metabolic process,M00000011,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-11,-5,0,0,GO:0002221,pattern recognition receptor signaling pathway,M00001100,2,0
0,1,0,0,1,0,0,0,0,-5,0,0,-4.5,0,0,0,WP176,Folate metabolism,M01001000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.5,-2.5,0,0,M143,PID IL2 PI3K PATHWAY,M00001100,2,0
0,0,0,1,1,0,0,0,0,0,0,-2.1,-2.1,0,0,0,GO:0001701,in utero embryonic development,M00011000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-10,-2,0,0,R-HSA-168142,Toll Like Receptor 10 (TLR10) Cascade,M00001100,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-2.8,-3.3,R-HSA-5368287,Mitochondrial translation,M00000011,2,0
0,1,0,1,0,0,0,0,0,-5.3,0,-2.4,0,0,0,0,GO:0030111,regulation of Wnt signaling pathway,M01010000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-6.2,-2.6,0,0,hsa05145,Toxoplasmosis,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-5.6,-2.2,0,0,GO:0002752,cell surface pattern recognition receptor signaling pathway,M00001100,2,0
0,0,0,0,0,1,0,1,0,0,0,0,0,-3,0,-2.3,GO:0022411,cellular component disassembly,M00000101,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-5.4,-3.8,0,0,GO:0001934,positive regulation of protein phosphorylation,M00001100,2,0
0,0,0,1,0,0,1,0,0,0,0,-2.2,0,0,-2.8,0,GO:0006650,glycerophospholipid metabolic process,M00010010,2,0
0,0,1,1,0,0,0,0,0,0,-2.1,-4,0,0,0,0,GO:0043009,chordate embryonic development,M00110000,2,0
1,0,0,0,1,0,0,0,-2.3,0,0,0,-2.2,0,0,0,GO:0010563,negative regulation of phosphorus metabolic process,M10001000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-4.9,-3.8,0,0,GO:0043331,response to dsRNA,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.1,-5.6,0,0,GO:1902622,regulation of neutrophil migration,M00001100,2,0
0,1,0,0,0,0,1,0,0,-5.2,0,0,0,0,-9.6,0,GO:0072521,purine-containing compound metabolic process,M01000010,2,0
0,1,0,0,0,0,1,0,0,-2.3,0,0,0,0,-4.2,0,GO:0050714,positive regulation of protein secretion,M01000010,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.8,-3.9,0,0,GO:0034341,response to type II interferon,M00001100,2,0
1,0,0,0,1,0,0,0,-2.1,0,0,0,-2.6,0,0,0,GO:0010508,positive regulation of autophagy,M10001000,2,0
1,0,0,0,1,0,0,0,-2.8,0,0,0,-8.9,0,0,0,hsa04933,AGE-RAGE signaling pathway in diabetic complications,M10001000,2,0
0,0,1,0,1,0,0,0,0,0,-2.8,0,-3.9,0,0,0,hsa04211,Longevity regulating pathway,M00101000,2,0
0,1,0,0,0,0,1,0,0,-2,0,0,0,0,-2.3,0,GO:1901568,fatty acid derivative metabolic process,M01000010,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-4,-2.9,0,0,GO:0042176,regulation of protein catabolic process,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-9.1,-3.5,0,0,hsa05131,Shigellosis,M00001100,2,0
1,0,0,0,1,0,0,0,-2.1,0,0,0,-3,0,0,0,WP4971,Phosphoinositides metabolism,M10001000,2,0
0,1,0,0,1,0,0,0,0,-2.8,0,0,-2.1,0,0,0,WP5424,Omega 6 fatty acids in senescence,M01001000,2,0
0,0,1,0,0,0,1,0,0,0,-2.7,0,0,0,-2.7,0,R-HSA-1592230,Mitochondrial biogenesis,M00100010,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-5.3,-3,0,0,WP395,IL 4 signaling pathway,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-6.4,-3.3,0,0,R-HSA-909733,Interferon alpha/beta signaling,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.6,-5.3,0,0,GO:0002230,positive regulation of defense response to virus by host,M00001100,2,0
0,1,0,0,0,0,1,0,0,-3.3,0,0,0,0,-2.8,0,GO:0001889,liver development,M01000010,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-8.5,0,0,-3,R-HSA-2555396,Mitotic Metaphase and Anaphase,M00001001,2,0
0,1,0,0,1,0,0,0,0,-2.7,0,0,-2.7,0,0,0,GO:0031668,cellular response to extracellular stimulus,M01001000,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-2.8,-4,R-HSA-8856688,Golgi-to-ER retrograde transport,M00000011,2,0
0,0,0,1,0,1,0,0,0,0,0,-3.2,0,-2.6,0,0,GO:0034330,cell junction organization,M00010100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3,-2.3,0,0,GO:0032943,mononuclear cell proliferation,M00001100,2,0
1,0,0,0,0,0,1,0,-3.4,0,0,0,0,0,-2.4,0,WP437,EGF EGFR signaling pathway,M10000010,2,0
0,1,1,0,0,0,0,0,0,-2.3,-3.4,0,0,0,0,0,GO:0090090,negative regulation of canonical Wnt signaling pathway,M01100000,2,0
1,0,0,0,0,1,0,0,-2.8,0,0,0,0,-2.7,0,0,R-HSA-2219528,PI3K/AKT Signaling in Cancer,M10000100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.6,-3.6,0,0,GO:0043903,regulation of biological process involved in symbiotic interaction,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-5.9,-3.1,0,0,WP4197,Immune response to tuberculosis,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.5,-2.7,0,0,GO:0042102,positive regulation of T cell proliferation,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-4.2,-3.1,0,0,WP5347,IL 26 signaling pathways,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-10,-5.2,0,0,WP4666,Hepatitis B infection,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.1,-8.3,0,0,GO:1903900,regulation of viral life cycle,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.2,-4.8,0,0,WP5095,Overview of proinflammatory and profibrotic mediators,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.6,-3.7,0,0,GO:0050688,regulation of defense response to virus,M00001100,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-14,0,0,-2.3,R-HSA-5358346,Hedgehog ligand biogenesis,M00001001,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-4.9,-4.2,0,0,GO:0002429,immune response-activating cell surface receptor signaling pathway,M00001100,2,0
1,1,0,0,0,0,0,0,-3.9,-3.4,0,0,0,0,0,0,GO:0006635,fatty acid beta-oxidation,M11000000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-8.7,-2.7,0,0,GO:0019882,antigen processing and presentation,M00001100,2,0
1,0,0,0,0,0,1,0,-3.2,0,0,0,0,0,-3.1,0,M68,PID RHOA REG PATHWAY,M10000010,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-5.1,-2.7,0,0,GO:0002274,myeloid leukocyte activation,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-8.5,-3.4,0,0,hsa04659,Th17 cell differentiation,M00001100,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-2.3,0,0,-2.1,R-HSA-8853884,Transcriptional Regulation by VENTX,M00001001,2,0
0,0,0,1,0,1,0,0,0,0,0,-3.2,0,-2,0,0,GO:0051492,regulation of stress fiber assembly,M00010100,2,0
0,0,0,0,1,0,1,0,0,0,0,0,-2.7,0,-2.6,0,GO:0008637,apoptotic mitochondrial changes,M00001010,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.4,-3.4,0,0,R-HSA-448424,Interleukin-17 signaling,M00001100,2,0
0,1,0,0,0,0,1,0,0,-2.1,0,0,0,0,-16,0,WP5304,Cholesterol metabolism,M01000010,2,0
1,1,0,0,0,0,0,0,-6.3,-4.5,0,0,0,0,0,0,GO:0072329,monocarboxylic acid catabolic process,M11000000,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-13,0,0,-2,R-HSA-176814,Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins,M00001001,2,0
0,1,0,0,0,0,1,0,0,-3.9,0,0,0,0,-3.6,0,GO:0050817,coagulation,M01000010,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-10,-2.9,0,0,hsa04657,IL-17 signaling pathway,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2,-3,0,0,GO:0007259,receptor signaling pathway via JAK-STAT,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-4.7,-3.7,0,0,GO:0032655,regulation of interleukin-12 production,M00001100,2,0
0,1,0,0,0,0,1,0,0,-4.1,0,0,0,0,-2.4,0,WP3942,PPAR signaling pathway,M01000010,2,0
1,0,0,1,0,0,0,0,-2.4,0,0,-3.9,0,0,0,0,GO:0051493,regulation of cytoskeleton organization,M10010000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.4,-5.7,0,0,GO:0006935,chemotaxis,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.5,-3.7,0,0,GO:0090022,regulation of neutrophil chemotaxis,M00001100,2,0
0,1,0,0,0,1,0,0,0,-2,0,0,0,-2.4,0,0,hsa04971,Gastric acid secretion,M01000100,2,0
0,0,1,0,1,0,0,0,0,0,-2.3,0,-4,0,0,0,WP2431,Spinal cord injury,M00101000,2,0
1,0,0,0,1,0,0,0,-3,0,0,0,-3.6,0,0,0,GO:2000045,regulation of G1/S transition of mitotic cell cycle,M10001000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-5,-4.3,0,0,GO:0030099,myeloid cell differentiation,M00001100,2,0
0,0,1,0,0,1,0,0,0,0,-2.1,0,0,-2.9,0,0,GO:0061458,reproductive system development,M00100100,2,0
0,1,0,0,1,0,0,0,0,-2.4,0,0,-2.1,0,0,0,R-HSA-202733,Cell surface interactions at the vascular wall,M01001000,2,0
1,0,0,0,0,0,0,1,-2.6,0,0,0,0,0,0,-2.1,GO:0034250,positive regulation of amide metabolic process,M10000001,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-7.6,-3.6,GO:0007005,mitochondrion organization,M00000011,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.3,-2.3,0,0,GO:1904407,positive regulation of nitric oxide metabolic process,M00001100,2,0
0,0,1,0,0,1,0,0,0,0,-2.2,0,0,-3.1,0,0,GO:0002761,regulation of myeloid leukocyte differentiation,M00100100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-6.5,-3.3,0,0,GO:0002819,regulation of adaptive immune response,M00001100,2,0
1,0,1,0,0,0,0,0,-2.2,0,-2,0,0,0,0,0,GO:0030517,negative regulation of axon extension,M10100000,2,0
0,1,0,0,0,0,1,0,0,-5.7,0,0,0,0,-3.8,0,GO:0046364,monosaccharide biosynthetic process,M01000010,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.8,-3,0,0,GO:0050864,regulation of B cell activation,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-10,-7.1,0,0,GO:0002764,immune response-regulating signaling pathway,M00001100,2,0
0,0,0,0,0,1,1,0,0,0,0,0,0,-2.6,-3.7,0,WP3995,Prion disease pathway,M00000110,2,0
0,0,0,0,1,0,1,0,0,0,0,0,-2.4,0,-2.3,0,GO:0010952,positive regulation of peptidase activity,M00001010,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.4,-2.5,0,0,R-HSA-1445148,Translocation of SLC2A4 (GLUT4) to the plasma membrane,M00001100,2,0
0,0,1,0,0,1,0,0,0,0,-2.2,0,0,-3.7,0,0,GO:0045137,development of primary sexual characteristics,M00100100,2,0
0,1,0,0,1,0,0,0,0,-3.1,0,0,-2.3,0,0,0,GO:0006693,prostaglandin metabolic process,M01001000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2,-2.1,0,0,GO:0002690,positive regulation of leukocyte chemotaxis,M00001100,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-2.5,-4.7,hsa03060,Protein export,M00000011,2,0
1,1,0,0,0,0,0,0,-4,-3.7,0,0,0,0,0,0,GO:0019216,regulation of lipid metabolic process,M11000000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-4.4,-2.2,0,0,M144,PID CERAMIDE PATHWAY,M00001100,2,0
0,1,0,0,0,0,1,0,0,-2.3,0,0,0,0,-2.9,0,GO:0098660,inorganic ion transmembrane transport,M01000010,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-6.7,-7.9,0,0,M5911,HALLMARK INTERFERON ALPHA RESPONSE,M00001100,2,0
1,1,0,0,0,0,0,0,-3.2,-2.8,0,0,0,0,0,0,hsa00280,"Valine, leucine and isoleucine degradation",M11000000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-5.2,-6,0,0,GO:0046649,lymphocyte activation,M00001100,2,0
0,0,0,1,0,0,0,1,0,0,0,-2.2,0,0,0,-2.4,hsa00564,Glycerophospholipid metabolism,M00010001,2,0
0,1,0,0,0,1,0,0,0,-2.4,0,0,0,-4.4,0,0,GO:0017157,regulation of exocytosis,M01000100,2,0
0,0,0,0,1,0,1,0,0,0,0,0,-11,0,-4.3,0,WP3888,VEGFA VEGFR2 signaling,M00001010,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.3,-5.7,0,0,WP4136,Fibrin complement receptor 3 signaling pathway,M00001100,2,0
1,1,0,0,0,0,0,0,-4.3,-3.8,0,0,0,0,0,0,GO:0010038,response to metal ion,M11000000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.1,-3.2,0,0,GO:0007492,endoderm development,M00001100,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-2.3,0,0,-2.1,R-HSA-8950505,Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation,M00001001,2,0
0,0,1,0,1,0,0,0,0,0,-2.7,0,-2.8,0,0,0,GO:0071456,cellular response to hypoxia,M00101000,2,0
0,1,0,0,0,0,1,0,0,-2.5,0,0,0,0,-14,0,GO:0016125,sterol metabolic process,M01000010,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.5,-3.7,0,0,GO:0070741,response to interleukin-6,M00001100,2,0
0,1,0,0,1,0,0,0,0,-3,0,0,-2.3,0,0,0,GO:0006692,prostanoid metabolic process,M01001000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.5,-2.8,0,0,GO:0050671,positive regulation of lymphocyte proliferation,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-4.2,-5.5,0,0,R-HSA-6783783,Interleukin-10 signaling,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.3,-5.4,0,0,GO:0040011,locomotion,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-6.2,-7,0,0,GO:0051249,regulation of lymphocyte activation,M00001100,2,0
1,0,0,0,0,1,0,0,-2.1,0,0,0,0,-2.1,0,0,GO:0007173,epidermal growth factor receptor signaling pathway,M10000100,2,0
0,1,0,0,1,0,0,0,0,-2.1,0,0,-3.3,0,0,0,hsa01524,Platinum drug resistance,M01001000,2,0
0,0,1,0,1,0,0,0,0,0,-2.7,0,-2.7,0,0,0,GO:0034698,response to gonadotropin,M00101000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-6.4,-2.8,0,0,WP5087,Pleural mesothelioma,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-13,-8.5,0,0,GO:0001819,positive regulation of cytokine production,M00001100,2,0
1,0,0,0,0,0,0,1,-2.3,0,0,0,0,0,0,-2.2,GO:0006914,autophagy,M10000001,2,0
1,1,0,0,0,0,0,0,-2.5,-3.2,0,0,0,0,0,0,R-HSA-77289,Mitochondrial Fatty Acid Beta-Oxidation,M11000000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-4.4,-3.8,0,0,GO:0051251,positive regulation of lymphocyte activation,M00001100,2,0
0,1,0,0,0,0,1,0,0,-3.3,0,0,0,0,-6.7,0,WP5355,Metabolic Epileptic Disorders,M01000010,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3,-8.5,0,0,WP4298,Acute viral myocarditis,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-12,-4.9,0,0,hsa05161,Hepatitis B,M00001100,2,0
0,1,0,0,0,1,0,0,0,-5.3,0,0,0,-2.3,0,0,WP702,Metapathway biotransformation Phase I and II,M01000100,2,0
0,0,1,0,1,0,0,0,0,0,-2.6,0,-2.7,0,0,0,hsa04392,Hippo signaling pathway - multiple species,M00101000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.4,-2.1,0,0,GO:0002366,leukocyte activation involved in immune response,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.4,-2.3,0,0,GO:0045429,positive regulation of nitric oxide biosynthetic process,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-5.3,-3.3,0,0,GO:0032729,positive regulation of type II interferon production,M00001100,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-8.6,0,0,-3.3,R-HSA-983168,Antigen processing: Ubiquitination & Proteasome degradation,M00001001,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.2,-2.2,0,0,GO:0045123,cellular extravasation,M00001100,2,0
1,0,0,0,0,1,0,0,-2.1,0,0,0,0,-2.4,0,0,GO:0044057,regulation of system process,M10000100,2,0
0,0,1,0,1,0,0,0,0,0,-2.1,0,-2.2,0,0,0,R-HSA-9696270,RND2 GTPase cycle,M00101000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.3,-2.3,0,0,GO:1904994,regulation of leukocyte adhesion to vascular endothelial cell,M00001100,2,0
0,1,0,0,0,1,0,0,0,-5.3,0,0,0,-3.9,0,0,GO:0030855,epithelial cell differentiation,M01000100,2,0
0,1,0,0,0,0,1,0,0,-2.5,0,0,0,0,-2.4,0,GO:0003018,vascular process in circulatory system,M01000010,2,0
0,1,0,0,1,0,0,0,0,-3.1,0,0,-2.6,0,0,0,GO:0033559,unsaturated fatty acid metabolic process,M01001000,2,0
1,0,0,0,1,0,0,0,-2.5,0,0,0,-6.5,0,0,0,WP4674,Head and neck squamous cell carcinoma,M10001000,2,0
0,0,0,0,0,1,1,0,0,0,0,0,0,-5.1,-2.8,0,GO:1903532,positive regulation of secretion by cell,M00000110,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-8.8,-5.8,0,0,GO:0002253,activation of immune response,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.1,-2.1,0,0,GO:0022406,membrane docking,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.5,-2.5,0,0,GO:0060416,response to growth hormone,M00001100,2,0
0,1,0,1,0,0,0,0,0,-3.4,0,-2.1,0,0,0,0,R-HSA-936837,Ion transport by P-type ATPases,M01010000,2,0
1,1,0,0,0,0,0,0,-3.6,-3.1,0,0,0,0,0,0,GO:0006081,cellular aldehyde metabolic process,M11000000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.9,-2.1,0,0,WP23,B cell receptor signaling pathway,M00001100,2,0
0,1,0,0,1,0,0,0,0,-2.1,0,0,-2.4,0,0,0,GO:0002637,regulation of immunoglobulin production,M01001000,2,0
0,0,1,1,0,0,0,0,0,0,-3.9,-3.8,0,0,0,0,GO:0007389,pattern specification process,M00110000,2,0
0,0,0,0,1,0,1,0,0,0,0,0,-3.3,0,-4.8,0,hsa04932,Non-alcoholic fatty liver disease,M00001010,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-13,-3.2,0,0,R-HSA-168898,Toll-like Receptor Cascades,M00001100,2,0
0,0,0,1,0,0,0,1,0,0,0,-2.1,0,0,0,-2.5,GO:0034605,cellular response to heat,M00010001,2,0
0,0,0,0,1,0,1,0,0,0,0,0,-7.7,0,-2.4,0,hsa05020,Prion disease,M00001010,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-7.1,-3.1,0,0,GO:0071396,cellular response to lipid,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-5.1,-2,0,0,GO:0002705,positive regulation of leukocyte mediated immunity,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-5.2,-3.1,0,0,GO:0030162,regulation of proteolysis,M00001100,2,0
1,0,0,0,1,0,0,0,-2.1,0,0,0,-2,0,0,0,GO:0060491,regulation of cell projection assembly,M10001000,2,0
0,0,1,1,0,0,0,0,0,0,-2.2,-3.4,0,0,0,0,GO:0048706,embryonic skeletal system development,M00110000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-13,-4.1,0,0,hsa05160,Hepatitis C,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-6.4,-2.2,0,0,hsa05135,Yersinia infection,M00001100,2,0
0,1,1,0,0,0,0,0,0,-2,-2.2,0,0,0,0,0,R-HSA-186712,Regulation of beta-cell development,M01100000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.3,-3.4,0,0,GO:0097191,extrinsic apoptotic signaling pathway,M00001100,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-21,0,0,-2.3,R-HSA-1236975,Antigen processing-Cross presentation,M00001001,2,0
0,1,0,0,1,0,0,0,0,-3.6,0,0,-2.4,0,0,0,GO:0006690,icosanoid metabolic process,M01001000,2,0
1,1,0,0,0,0,0,0,-2.5,-4.4,0,0,0,0,0,0,GO:0046496,nicotinamide nucleotide metabolic process,M11000000,2,0
0,1,0,0,0,0,1,0,0,-5.2,0,0,0,0,-4.7,0,WP3925,Amino acid metabolism,M01000010,2,0
1,0,0,0,1,0,0,0,-2.3,0,0,0,-3.3,0,0,0,hsa05219,Bladder cancer,M10001000,2,0
0,1,0,0,0,0,1,0,0,-5.6,0,0,0,0,-2.5,0,R-HSA-8957275,Post-translational protein phosphorylation,M01000010,2,0
0,0,1,0,1,0,0,0,0,0,-3,0,-4.1,0,0,0,WP5353,Macrophage stimulating protein MSP signaling network map,M00101000,2,0
1,1,0,0,0,0,0,0,-2.6,-6.4,0,0,0,0,0,0,M5948,HALLMARK BILE ACID METABOLISM,M11000000,2,0
0,0,1,0,1,0,0,0,0,0,-3.2,0,-3.3,0,0,0,GO:0071371,cellular response to gonadotropin stimulus,M00101000,2,0
0,1,0,0,0,0,1,0,0,-6.6,0,0,0,0,-3.9,0,GO:0015849,organic acid transport,M01000010,2,0
0,1,0,0,1,0,0,0,0,-2.4,0,0,-2.2,0,0,0,WP2877,Vitamin D receptor pathway,M01001000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.1,-3.1,0,0,GO:0032660,regulation of interleukin-17 production,M00001100,2,0
1,0,0,1,0,0,0,0,-2.2,0,0,-2.3,0,0,0,0,GO:0048675,axon extension,M10010000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.9,-5.6,0,0,R-HSA-8984722,Interleukin-35 Signalling,M00001100,2,0
