GO,Description,_LogP_down_common_genes,_LogP_down_epi_only,_LogP_down_mes_only,_LogP_down_mes_up_epi,_LogP_up_common_genes,_LogP_up_epi_only,_LogP_up_mes_down_epi,_LogP_up_mes_only
WP481,Insulin signaling,-3.6489221641412404,0.0,-2.624568193586295,-4.2206383147776805,0.0,0.0,-3.577936754248139,0.0
R-HSA-109582,Hemostasis,-4.17642641287975,-6.5113154398216535,0.0,0.0,-3.671180292702659,-2.7634794707793975,0.0,-2.4704549027894074
R-HSA-382551,Transport of small molecules,-2.465253046187426,-7.078788458787924,0.0,-2.6964646377166184,-5.816889287502376,-2.242902079545934,0.0,-2.2105665745096528
R-HSA-6798695,Neutrophil degranulation,-6.974316998995185,-5.650267541746017,0.0,0.0,-6.230980040247677,-4.302543882009422,-5.2238829464545695,-3.025491837561565
M5930,HALLMARK EPITHELIAL MESENCHYMAL TRANSITION,0.0,0.0,0.0,-3.619234027766968,-8.114293878942215,0.0,-3.746442374102517,-3.789403759071491
GO:0006886,intracellular protein transport,0.0,0.0,0.0,-2.1001594543754036,-2.436769518497266,0.0,-8.436723331417067,-7.373230181128223
R-HSA-5653656,Vesicle-mediated transport,0.0,-3.3164703931211155,0.0,-3.565414282769637,-2.3527925594672183,0.0,-6.445356645690874,-7.859985573464323
GO:0035239,tube morphogenesis,-2.7974545912191777,0.0,-4.171821353346262,-5.954740677269021,-4.405725386036953,0.0,-3.0173263393923655,-4.3337519186470175
GO:0051604,protein maturation,0.0,0.0,0.0,0.0,0.0,0.0,-9.482153473596904,-2.0358459202432653
GO:0061024,membrane organization,0.0,0.0,0.0,0.0,0.0,0.0,-5.633684769632994,-3.7236957923538183
GO:1901137,carbohydrate derivative biosynthetic process,0.0,0.0,0.0,0.0,0.0,0.0,-7.252755913113907,-7.531676789572739
R-HSA-446203,Asparagine N-linked glycosylation,0.0,0.0,0.0,0.0,0.0,0.0,-6.885567562038295,-14.348707144532538
GO:0070848,response to growth factor,-4.078016986377795,0.0,0.0,0.0,0.0,0.0,-2.5797118203930403,-4.7927955114420895
GO:0055086,nucleobase-containing small molecule metabolic process,-2.4990135687009083,0.0,0.0,0.0,0.0,0.0,-4.114661830529823,-5.679130088834867
GO:0048193,Golgi vesicle transport,0.0,0.0,-3.069596524966661,0.0,0.0,0.0,-4.875818682322443,-8.556146585325296
GO:1903829,positive regulation of protein localization,0.0,-2.7767274177604566,-3.121244204854467,0.0,0.0,0.0,-4.551534557922815,-4.045804521896654
GO:0046903,secretion,0.0,0.0,0.0,0.0,0.0,0.0,-8.90117920622837,0.0
M5924,HALLMARK MTORC1 SIGNALING,0.0,0.0,0.0,0.0,0.0,0.0,-13.540401533187922,0.0
R-HSA-8957322,Metabolism of steroids,0.0,0.0,0.0,0.0,0.0,-2.0376246617590406,-8.454538852233332,0.0
GO:0072657,protein localization to membrane,0.0,0.0,0.0,-2.5683416143366515,0.0,0.0,-10.573266934033914,0.0
GO:0051668,localization within membrane,0.0,0.0,-2.099537664132164,-2.6170235475101595,0.0,-2.0168428269862013,-9.233284224087686,0.0
