_MEMBER_modules_epi_black_sorted_top300,_MEMBER_modules_epi_blue_sorted_top300,_MEMBER_modules_epi_pink_sorted_top300,_MEMBER_modules_epi_red_sorted_top300,_MEMBER_modules_epi_turquoise_sorted_top300,_MEMBER_modules_epi_yellow_sorted_top300,_LogP_modules_epi_black_sorted_top300,_LogP_modules_epi_blue_sorted_top300,_LogP_modules_epi_pink_sorted_top300,_LogP_modules_epi_red_sorted_top300,_LogP_modules_epi_turquoise_sorted_top300,_LogP_modules_epi_yellow_sorted_top300,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,0,0,0,1,0,-3.487282065335565,0.0,0.0,0.0,-4.10752554731311,0.0,GO:0060562,M100010,2,0,GO Biological Processes,19,epithelial tube morphogenesis,19_GO:0032502 developmental process,-6.532501762858054,2.307232735594397,5.849027388391453,30293,314,1798,43,2.3915461624026695,0.3603199072926931,94|374|388|650|652|1435|1436|1499|1522|1605|1906|1948|1969|2131|2348|2625|3371|3611|3911|4041|4070|4323|5371|5663|6385|6469|6692|6722|7040|7042|7048|7798|8323|8463|8549|8642|10253|10765|23129|54361|65009|115908|144165,ACVRL1|AREG|RHOB|BMP2|BMP4|CSF1|CSF1R|CTNNB1|CTSZ|DAG1|EDN1|EFNB2|EPHA2|EXT1|FOLR1|GATA3|TNC|ILK|LAMA5|LRP5|TACSTD2|MMP14|PML|PSEN1|SDC4|SHH|SPINT1|SRF|TGFB1|TGFB2|TGFBR2|LUZP1|FZD6|TEAD2|LGR5|DCHS1|SPRY2|KDM5B|PLXND1|WNT4|NDRG4|CTHRC1|PRICKLE1,-5.125380855299435,0,80.0,0.0,0.0,-14.830097412357567,4.992048778478144,
1,0,1,0,0,0,-4.721031797134329,0.0,-5.768552452093582,0.0,0.0,0.0,R-HSA-1168372,M101000,2,0,Reactome Gene Sets,6,Downstream signaling events of B Cell Receptor (BCR),,-6.525568845142345,3.856808770119409,6.5466532862847835,30293,83,1798,19,1.0567296996662958,0.2411461004730206,2280|4772|4773|4790|4792|4794|4893|5530|5692|5696|5698|5699|5708|5720|5721|5966|5970|10125|25780,FKBP1A|NFATC1|NFATC2|NFKB1|NFKBIA|NFKBIE|NRAS|PPP3CA|PSMB4|PSMB8|PSMB9|PSMB10|PSMD2|PSME1|PSME2|REL|RELA|RASGRP1|RASGRP3,-5.119017504199006,0,121.0,0.0,0.0,-11.598269049833938,14.70692631351818,
1,0,1,0,1,0,-2.0843843736332763,0.0,-2.0902803993302044,0.0,-2.0843843736332763,0.0,GO:1903305,M101010,3,0,GO Biological Processes,19,regulation of regulated secretory pathway,19_GO:0051179 localization,-6.522129900853384,3.2348476084538373,6.289326607084496,30293,125,1798,24,1.3348164627363737,0.27064368466937416,634|2150|2771|3566|3684|4067|5582|5724|5880|6810|7476|8372|8447|8938|9501|9846|9899|23208|27342|57586|57617|64780|134957|201294,CEACAM1|F2RL1|GNAI2|IL4R|ITGAM|LYN|PRKCG|PTAFR|RAC2|STX4|WNT7A|HYAL3|DOC2B|BAIAP3|RPH3AL|GAB2|SV2B|SYT11|RABGEF1|SYT13|VPS18|MICAL1|STXBP5|UNC13D,-5.116147380530855,0,204.0,0.0,0.0,-8.251300169680995,3.7197246579893966,
0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,-4.866702072098969,GO:0035966,M000001,1,0,GO Biological Processes,19,response to topologically incorrect protein,19_GO:0050896 response to stimulus,-6.520055320926827,3.063302659520679,6.212433967070022,30293,143,1798,26,1.4460511679644048,0.28153604259355075,467|1191|3300|3306|3338|5071|7009|7057|7494|9451|10133|10956|22926|23190|23471|25822|26353|27348|54431|55284|55757|55829|64764|79139|79956|153090,ATF3|CLU|DNAJB2|HSPA2|DNAJC4|PRKN|TMBIM6|THBS1|XBP1|EIF2AK3|OPTN|OS9|ATF6|UBXN4|TRAM1|DNAJB5|HSPB8|TOR1B|DNAJC10|UBE2W|UGGT2|SELENOS|CREB3L2|DERL1|ERMP1|DAB2IP,-5.114640877182224,0,276.0,1.0,1.0,-6.520055320926827,3.202543689498892,
1,0,1,0,0,1,-2.0204781758703585,0.0,-2.653391244585625,0.0,0.0,-2.6452854491135023,GO:0045580,M101001,3,0,GO Biological Processes,19,regulation of T cell differentiation,19_GO:0002376 immune system process,-6.498297490495937,2.7925134741486857,6.0758410334259985,30293,181,1798,30,1.668520578420467,0.3020766988562654,101|604|639|652|861|972|1540|2064|2625|3566|3606|3659|3726|4092|6461|6469|6522|6932|7048|7292|7480|7494|8767|8876|8943|9308|10125|11221|22890|259307,ADAM8|BCL6|PRDM1|BMP4|RUNX1|CD74|CYLD|ERBB2|GATA3|IL4R|IL18|IRF1|JUNB|SMAD7|SHB|SHH|SLC4A2|TCF7|TGFBR2|TNFSF4|WNT10B|XBP1|RIPK2|VNN1|AP3D1|CD83|RASGRP1|DUSP10|ZBTB1|IL4I1,-5.093450381230321,0,14.0,0.0,0.0,-25.74010777169712,5.6160548757879125,
0,1,0,0,0,0,0.0,-6.497467702993057,0.0,0.0,0.0,0.0,GO:0034384,M010000,1,0,GO Biological Processes,19,high-density lipoprotein particle clearance,19_GO:0032501 multicellular organismal process,-6.497467702993057,57.893932154801725,15.030602383336277,30293,7,299,4,1.3377926421404682,0.6644070332925197,335|336|949|55937,APOA1|APOA2|SCARB1|APOM,-4.8753667967612095,0,139.0,0.0,0.0,-10.430160564683383,60.788628762541805,
0,0,1,0,0,0,0.0,0.0,-6.490848241672592,0.0,0.0,0.0,R-HSA-1169091,M001000,1,0,Reactome Gene Sets,6,Activation of NF-kappaB in B cells,,-6.490848241672592,12.097239554734688,9.07913342015092,30293,67,299,8,2.6755852842809364,0.933221435068699,4790|4794|5692|5696|5698|5699|5720|5721,NFKB1|NFKBIE|PSMB4|PSMB8|PSMB9|PSMB10|PSME1|PSME2,-4.8701582794643725,0,121.0,0.0,0.0,-11.598269049833938,14.70692631351818,
0,0,0,0,1,0,0.0,0.0,0.0,0.0,-6.488665184400303,0.0,GO:0007420,M000010,1,0,GO Biological Processes,19,brain development,19_GO:0032502 developmental process,-6.488665184400303,3.3334800550206327,6.369270007906637,30293,727,300,24,8.0,1.5663120165960973,220|1000|2316|3624|3688|5048|6722|7280|7476|7477|7846|8482|8851|9253|9600|9693|10409|10763|22911|22931|25777|26047|29954|57142,ALDH1A3|CDH2|FLNA|INHBA|ITGB1|PAFAH1B1|SRF|TUBB2A|WNT7A|WNT7B|TUBA1A|SEMA7A|CDK5R1|NUMBL|PITPNM1|RAPGEF2|BASP1|NES|WDR47|RAB18|SUN2|CNTNAP2|POMT2|RTN4,-4.869750930661596,0,228.0,0.0,0.0,-7.7241719359361225,18.69938271604938,
0,0,1,0,0,0,0.0,0.0,-6.475640304981732,0.0,0.0,0.0,R-HSA-4086400,M001000,1,0,Reactome Gene Sets,6,PCP/CE pathway,,-6.475640304981732,9.911189472153556,8.546755980343216,30293,92,299,9,3.0100334448160537,0.9881286037763424,5582|5692|5696|5698|5699|5720|5721|54361|144165,PRKCG|PSMB4|PSMB8|PSMB9|PSMB10|PSME1|PSME2|WNT4|PRICKLE1,-4.861706162861366,0,121.0,0.0,0.0,-11.598269049833938,14.70692631351818,
0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,-6.475003700085501,GO:0070527,M000001,1,0,GO Biological Processes,19,platelet aggregation,19_GO:0032501 multicellular organismal process,-6.475003700085501,15.366014492753624,9.751888130085366,30293,46,300,7,2.3333333333333335,0.8715673408461504,71|4627|5912|7094|7414|10627|84959,ACTG1|MYH9|RAP2B|TLN1|VCL|MYL12A|UBASH3B,-4.861706162861366,0,261.0,0.0,0.0,-7.014293116563212,19.233650793650792,
1,0,0,0,0,0,-2.9198257097430593,0.0,0.0,0.0,0.0,0.0,M183,M100000,1,0,Canonical Pathways,11,PID IL6 7 PATHWAY,,-6.466202154953531,5.018602229427496,6.925712561470334,30293,47,1798,14,0.778642936596218,0.2072893127910648,598|2308|2353|3572|3659|3716|3717|3726|5879|6774|7076|7184|7297|9846,BCL2L1|FOXO1|FOS|IL6ST|IRF1|JAK1|JAK2|JUNB|RAC1|STAT3|TIMP1|HSP90B1|TYK2|GAB2,-5.061921640004292,0,253.0,0.0,0.0,-7.126254142057186,11.793715239154617,
1,0,0,0,0,0,-6.463485634352912,0.0,0.0,0.0,0.0,0.0,hsa04658,M100000,1,0,KEGG Pathway,24,Th1 and Th2 cell differentiation,,-6.463485634352912,9.878152173913042,8.529439329177528,30293,92,300,9,3.0,0.9848857801796105,2625|3460|3717|4772|4773|4792|5970|6776|6778,GATA3|IFNGR2|JAK2|NFATC1|NFATC2|NFKBIA|RELA|STAT5A|STAT6,-4.852928134494806,0,239.0,0.0,0.0,-7.525439661784155,16.374594594594594,
0,1,0,0,0,1,0.0,-4.424418475524503,0.0,0.0,0.0,-3.569717745685878,R-HSA-1630316,M010001,2,0,Reactome Gene Sets,6,Glycosaminoglycan metabolism,,-6.455274067507801,3.20917421473595,6.241998551827109,30293,126,1798,24,1.3348164627363737,0.27064368466937416,633|960|1462|2131|2720|2990|3038|3073|3074|3423|6385|6548|8372|9334|9469|9957|10331|10678|29940|54480|55454|57214|89944|138050,BGN|CD44|VCAN|EXT1|GLB1|GUSB|HAS3|HEXA|HEXB|IDS|SDC4|SLC9A1|HYAL3|B4GALT5|CHST3|HS3ST1|B3GNT3|B3GNT2|DSE|CHPF2|CSGALNACT2|CEMIP|GLB1L2|HGSNAT,-5.0515594086410935,0,226.0,0.0,0.0,-7.727664948774315,4.992048778478144,
1,0,1,0,0,0,-2.1599678432062284,0.0,-3.9678470704238262,0.0,0.0,0.0,hsa05133,M101000,2,0,KEGG Pathway,24,Pertussis,,-6.452139660886202,3.990354780165096,6.5565945397879535,30293,76,1798,18,1.0011123470522802,0.23478033751143673,716|718|727|840|1072|2353|2771|3576|3659|3684|3688|4615|4790|5603|5970|6374|29108|148022,C1S|C3|C5|CASP7|CFL1|FOS|GNAI2|CXCL8|IRF1|ITGAM|ITGB1|MYD88|NFKB1|MAPK13|RELA|CXCL5|PYCARD|TICAM1,-5.048990121789412,0,158.0,0.0,0.0,-9.636353690750548,5.71634156999841,
0,0,0,0,1,1,0.0,0.0,0.0,0.0,-3.5038320067273423,-2.6487772754646333,hsa05222,M000011,2,0,KEGG Pathway,24,Small cell lung cancer,,-6.444654316123182,3.662644484209508,6.42496731273827,30293,92,1798,20,1.1123470522803114,0.2473411325533804,329|330|331|598|1026|1030|1643|2335|3675|3688|3909|3911|4616|4790|4792|5293|5743|5970|7157|7185,BIRC2|BIRC3|XIAP|BCL2L1|CDKN1A|CDKN2B|DDB2|FN1|ITGA3|ITGB1|LAMA3|LAMA5|GADD45B|NFKB1|NFKBIA|PIK3CD|PTGS2|RELA|TP53|TRAF1,-5.042069162397444,0,168.0,0.0,0.0,-9.250486097155903,3.9556560429462686,
0,0,0,0,1,1,0.0,0.0,0.0,0.0,-2.6946174945003074,-2.6946174945003074,M286,M000011,2,0,Canonical Pathways,11,PID TGFBR PATHWAY,,-6.44277237028216,4.68004572982326,6.798934698911065,30293,54,1798,15,0.8342602892102335,0.21450467905482343,331|1499|2280|4092|5371|5516|6498|7040|7042|7048|11059|83658|83737|83939|168002,XIAP|CTNNB1|FKBP1A|SMAD7|PML|PPP2CB|SKIL|TGFB1|TGFB2|TGFBR2|WWP1|DYNLRB1|ITCH|EIF2A|DACT2,-5.0407508694348975,0,247.0,0.0,0.0,-7.265125265199322,4.992048778478144,
0,1,0,0,0,0,0.0,-6.440197561224459,0.0,0.0,0.0,0.0,WP3942,M010000,1,0,WikiPathways,27,PPAR signaling pathway,,-6.440197561224459,11.919338973047413,9.000155736290223,30293,68,299,8,2.6755852842809364,0.933221435068699,335|336|364|2181|5360|6342|8309|10062,APOA1|APOA2|AQP7|ACSL3|PLTP|SCP2|ACOX2|NR1H3,-4.8350688130777515,0,139.0,0.0,0.0,-10.430160564683383,60.788628762541805,
0,0,0,1,0,1,0.0,0.0,0.0,-3.2634722161993386,0.0,-2.6375909404119424,GO:0045861,M000101,2,0,GO Biological Processes,19,negative regulation of proteolysis,19_GO:0048519 negative regulation of biological process,-6.436915094688926,2.5417489739557366,5.921482305152251,30293,232,1798,35,1.9466073414905452,0.32581843044037995,12|210|331|960|1471|1522|1893|2055|2147|2537|3476|4035|4318|5104|5176|5265|5267|5271|5328|5345|5371|5582|5663|5774|6469|7057|7076|7077|7157|7448|8263|8301|10062|10755|27074,SERPINA3|ALAD|XIAP|CD44|CST3|CTSZ|ECM1|CLN8|F2|IFI6|IGBP1|LRP1|MMP9|SERPINA5|SERPINF1|SERPINA1|SERPINA4|SERPINB8|PLAU|SERPINF2|PML|PRKCG|PSEN1|PTPN3|SHH|THBS1|TIMP1|TIMP2|TP53|VTN|F8A1|PICALM|NR1H3|GIPC1|LAMP3,-5.036580176473598,0,277.0,1.0,1.0,-6.436915094688926,2.6403840087659587,
1,0,0,1,0,0,-3.2634722161993386,0.0,0.0,-2.0626857159667655,0.0,0.0,GO:0071695,M100100,2,0,GO Biological Processes,19,anatomical structure maturation,19_GO:0032502 developmental process,-6.436915094688926,2.5417489739557366,5.921482305152251,30293,232,1798,35,1.9466073414905452,0.32581843044037995,94|283|351|558|718|860|1026|1080|1203|1499|1605|1738|1906|2034|2131|2625|5880|6376|6690|8399|8642|8851|8938|9334|9985|9991|10682|23424|26047|26133|27289|29887|79670|84283|116151,ACVRL1|ANG|APP|AXL|C3|RUNX2|CDKN1A|CFTR|CLN5|CTNNB1|DAG1|DLD|EDN1|EPAS1|EXT1|GATA3|RAC2|CX3CL1|SPINK1|PLA2G10|DCHS1|CDK5R1|BAIAP3|B4GALT5|REC8|PTBP3|EBP|TDRD7|CNTNAP2|TRPC4AP|RND1|SNX10|TUT7|TMEM79|FAM210B,-5.036580176473598,0,225.0,0.0,0.0,-7.79614557200493,2.550954503438876,
0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,-6.423034158120856,hsa04520,M000001,1,0,KEGG Pathway,24,Adherens junction,,-6.423034158120856,9.771935483870967,8.473212131245143,30293,93,300,9,3.0,0.9848857801796105,71|998|1499|5792|5795|7414|10627|11235|103910,ACTG1|CDC42|CTNNB1|PTPRF|PTPRJ|VCL|MYL12A|PDCD10|MYL12B,-4.820929432344917,0,133.0,0.0,0.0,-10.829985632909068,15.736623376623378,
0,1,0,0,0,0,0.0,-6.418391823007274,0.0,0.0,0.0,0.0,WP4718,M010000,1,0,WikiPathways,27,Cholesterol metabolism with Bloch and Kandutsch Russell pathways,,-6.418391823007274,15.089375933964279,9.651372702574157,30293,47,299,7,2.3411371237458196,0.8744473445186906,1595|2181|6721|7108|10062|10682|29116,CYP51A1|ACSL3|SREBF2|TM7SF2|NR1H3|EBP|MYLIP,-4.818993399347942,0,78.0,0.0,0.0,-14.854470599884662,17.798472385428905,
0,1,0,0,0,0,0.0,-3.8120849428858015,0.0,0.0,0.0,0.0,GO:0007584,M010000,1,0,GO Biological Processes,19,response to nutrient,19_GO:0050896 response to stimulus,-6.4140433735856694,2.9538989931092265,6.106221265555294,30293,154,1798,27,1.5016685205784204,0.28681815088183626,210|360|847|1030|1728|2153|2348|2696|2730|2771|3170|3371|3485|3627|4131|4982|5164|5337|5743|5970|6648|6722|7412|7494|8942|51085|64127,ALAD|AQP3|CAT|CDKN2B|NQO1|F5|FOLR1|GIPR|GCLM|GNAI2|FOXA2|TNC|IGFBP2|CXCL10|MAP1B|TNFRSF11B|PDK2|PLD1|PTGS2|RELA|SOD2|SRF|VCAM1|XBP1|KYNU|MLXIPL|NOD2,-5.014829215945638,0,278.0,1.0,1.0,-6.4140433735856694,12.98902323985936,
0,0,1,0,0,0,0.0,0.0,-6.40532726149799,0.0,0.0,0.0,GO:0002706,M001000,1,0,GO Biological Processes,19,regulation of lymphocyte mediated immunity,19_GO:0002376 immune system process,-6.40532726149799,6.501457621662225,7.534499721819145,30293,187,299,12,4.013377926421405,1.1350756023055664,567|718|3105|3140|6891|7133|7292|8741|9466|64127|200558|259307,B2M|C3|HLA-A|MR1|TAP2|TNFRSF1B|TNFSF4|TNFSF13|IL27RA|NOD2|APLF|IL4I1,-4.807332874722738,0,210.0,0.0,0.0,-8.192464405104156,13.974397416676277,
1,0,0,1,0,1,-3.145456029042195,0.0,0.0,-2.1099481512144562,0.0,-3.145456029042195,GO:0010591,M100101,3,0,GO Biological Processes,19,regulation of lamellipodium assembly,19_GO:0050789 regulation of biological process,-6.398787163461604,5.342100979408014,6.988585595899937,30293,41,1798,13,0.7230255839822024,0.19980495551025693,538|998|1969|2039|5879|5880|6624|10096|10109|10163|11344|23191|146206,ATP7A|CDC42|EPHA2|DMTN|RAC1|RAC2|FSCN1|ACTR3|ARPC2|WASF2|TWF2|CYFIP1|CARMIL2,-5.001248742235949,0,157.0,0.0,0.0,-9.650541817036588,6.618921817892896,
1,0,0,0,1,1,-2.1099481512144562,0.0,0.0,0.0,-2.1099481512144562,-4.2877442471476135,M232,M100011,3,0,Canonical Pathways,11,PID ECADHERIN STABILIZATION PATHWAY,,-6.398787163461604,5.342100979408014,6.988585595899937,30293,41,1798,13,0.7230255839822024,0.19980495551025693,87|360|1499|1729|1969|4301|4646|6810|7414|7791|51474|55740|60412,ACTN1|AQP3|CTNNB1|DIAPH1|EPHA2|AFDN|MYO6|STX4|VCL|ZYX|LIMA1|ENAH|EXOC4,-5.001248742235949,0,279.0,1.0,1.0,-6.398787163461604,5.342100979408014,
0,0,0,0,1,0,0.0,0.0,0.0,0.0,-5.114991086226232,0.0,GO:0007179,M000010,1,0,GO Biological Processes,19,transforming growth factor beta receptor signaling pathway,19_GO:0050896 response to stimulus,-6.388818776588695,3.503083734402361,6.329430138696962,30293,101,1798,21,1.167964404894327,0.2533779570529339,94|858|2353|2530|3694|3696|4053|4054|4092|5371|5796|6498|6774|7040|7042|7048|7157|7791|9518|10979|56940,ACVRL1|CAV2|FOS|FUT8|ITGB6|ITGB8|LTBP2|LTBP3|SMAD7|PML|PTPRK|SKIL|STAT3|TGFB1|TGFB2|TGFBR2|TP53|ZYX|GDF15|FERMT2|DUSP22,-4.991837500380956,0,43.0,0.0,0.0,-18.92662526118664,5.753031823977862,
1,0,1,0,0,0,-2.8392774456852075,0.0,-6.3724904150192545,0.0,0.0,0.0,GO:0002824,M101000,2,0,GO Biological Processes,19,positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,19_GO:0002376 immune system process,-6.3724904150192545,8.236941566740082,8.029755865660599,30293,123,299,10,3.3444816053511706,1.0397816263637738,567|718|3105|3140|6891|7292|7297|8741|9466|64127,B2M|C3|HLA-A|MR1|TAP2|TNFSF4|TYK2|TNFSF13|IL27RA|NOD2,-4.777952815756854,0,210.0,0.0,0.0,-8.192464405104156,13.974397416676277,
0,0,1,0,1,0,0.0,0.0,-5.950024722816643,0.0,-2.3028834846446786,0.0,GO:0061081,M001010,2,0,GO Biological Processes,19,positive regulation of myeloid leukocyte cytokine production involved in immune response,19_GO:0002376 immune system process,-6.369362764356472,5.77651358652471,7.102306615904967,30293,35,1798,12,0.6674082313681868,0.19202015645135898,972|4615|7098|7805|8482|8767|9261|24145|29108|51284|64127|148022,CD74|MYD88|TLR3|LAPTM5|SEMA7A|RIPK2|MAPKAPK2|PANX1|PYCARD|TLR7|NOD2|TICAM1,-4.9729379193355525,0,30.0,0.0,0.0,-21.534862370525577,8.424082313681868,
0,0,1,0,0,0,0.0,0.0,-6.36875338761753,0.0,0.0,0.0,GO:0002230,M001000,1,0,GO Biological Processes,19,positive regulation of defense response to virus by host,19_GO:0044419 biological process involved in interspecies interaction between organisms,-6.36875338761753,20.2628762541806,10.53921217549726,30293,30,299,6,2.0066889632107023,0.8109660116141159,29108|60489|115004|151636|200316|440275,PYCARD|APOBEC3G|CGAS|DTX3L|APOBEC3F|EIF2AK4,-4.776033897452642,0,60.0,0.0,0.0,-16.346024888697862,33.77146042363434,
0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,-2.628247046741229,GO:0003333,M000001,1,0,GO Biological Processes,19,amino acid transmembrane transport,19_GO:0051179 localization,-6.364248552438481,3.6232612101857495,6.364349592778868,30293,93,1798,20,1.1123470522803114,0.2473411325533804,2055|5663|6509|6519|6533|6567|7351|8501|9056|10550|11136|11254|23507|54896|56262|79751|81855|84230|92745|121260,CLN8|PSEN1|SLC1A4|SLC3A1|SLC6A6|SLC16A2|UCP2|SLC43A1|SLC7A7|ARL6IP5|SLC7A9|SLC6A14|LRRC8B|SLC66A1|LRRC8A|SLC25A22|SFXN3|LRRC8C|SLC38A5|SLC15A4,-4.968379426600109,0,122.0,0.0,0.0,-11.569882537820764,5.896857619577308,
0,0,0,0,1,0,0.0,0.0,0.0,0.0,-6.361530399658473,0.0,GO:0003007,M000010,1,0,GO Biological Processes,19,heart morphogenesis,19_GO:0032502 developmental process,-6.361530399658473,5.375183776932826,7.12707215815134,30293,263,300,14,4.666666666666667,1.2177696674506895,1906|2316|3084|3491|3611|4092|6722|7042|8463|8642|23129|57142|57493|65009,EDN1|FLNA|NRG1|CCN1|ILK|SMAD7|SRF|TGFB2|TEAD2|DCHS1|PLXND1|RTN4|HEG1|NDRG4,-4.771424525096272,0,280.0,1.0,1.0,-6.361530399658473,5.375183776932826,
0,1,0,0,0,0,0.0,-3.6988696698919963,0.0,0.0,0.0,0.0,GO:1901264,M010000,1,0,GO Biological Processes,19,carbohydrate derivative transport,19_GO:0051179 localization,-6.353740975712846,3.7660603284695404,6.414822024287211,30293,85,1798,19,1.0567296996662958,0.2411461004730206,215|292|949|2705|5360|6524|8399|8714|9197|10577|23443|23507|51006|51228|54020|56262|84230|121260|284439,ABCD1|SLC25A5|SCARB1|GJB1|PLTP|SLC5A2|PLA2G10|ABCC3|SLC33A1|NPC2|SLC35A3|LRRC8B|SLC35C2|GLTP|SLC37A1|LRRC8A|LRRC8C|SLC15A4|SLC25A42,-4.958426858872569,0,281.0,1.0,1.0,-6.353740975712846,3.7660603284695404,
0,1,0,0,0,0,0.0,-6.353597533089053,0.0,0.0,0.0,0.0,R-HSA-6806667,M010000,1,0,Reactome Gene Sets,6,Metabolism of fat-soluble vitamins,,-6.353597533089053,14.775013935340022,9.536043989957706,30293,48,299,7,2.3411371237458196,0.8744473445186906,335|336|5950|7276|51109|54884|55937,APOA1|APOA2|RBP4|TTR|RDH11|RETSAT|APOM,-4.764359380058078,0,272.0,0.0,0.0,-6.622560025506397,16.118197020370932,
1,0,1,0,1,0,-4.841434789913374,0.0,-3.098002279449804,0.0,-2.3151159624672877,0.0,R-HSA-166166,M101010,3,0,Reactome Gene Sets,6,MyD88-independent TLR4 cascade,,-6.352569420656508,3.369632925472747,6.254184710009083,30293,110,1798,22,1.2235817575083425,0.25926762539108644,329|330|351|1845|1849|2353|3656|4790|4791|4792|5516|5970|7157|7321|8737|8767|9261|9641|10010|64127|92610|148022,BIRC2|BIRC3|APP|DUSP3|DUSP7|FOS|IRAK2|NFKB1|NFKB2|NFKBIA|PPP2CB|RELA|TP53|UBE2D1|RIPK1|RIPK2|MAPKAPK2|IKBKE|TANK|NOD2|TIFA|TICAM1,-4.95836319850354,0,127.0,0.0,0.0,-11.514760334670923,7.928548059935876,
1,0,1,0,1,0,-4.841434789913374,0.0,-3.098002279449804,0.0,-2.3151159624672877,0.0,R-HSA-937061,M101010,3,0,Reactome Gene Sets,6,TRIF(TICAM1)-mediated TLR4 signaling,,-6.352569420656508,3.369632925472747,6.254184710009083,30293,110,1798,22,1.2235817575083425,0.25926762539108644,329|330|351|1845|1849|2353|3656|4790|4791|4792|5516|5970|7157|7321|8737|8767|9261|9641|10010|64127|92610|148022,BIRC2|BIRC3|APP|DUSP3|DUSP7|FOS|IRAK2|NFKB1|NFKB2|NFKBIA|PPP2CB|RELA|TP53|UBE2D1|RIPK1|RIPK2|MAPKAPK2|IKBKE|TANK|NOD2|TIFA|TICAM1,-4.95836319850354,0,127.0,0.0,0.0,-11.514760334670923,7.928548059935876,
1,0,1,0,0,0,-2.474941075723129,0.0,-5.5801001224555336,0.0,0.0,0.0,GO:0042116,M101000,2,0,GO Biological Processes,19,macrophage activation,19_GO:0002376 immune system process,-6.348902860891282,4.3479134522229,6.628546353210718,30293,62,1798,16,0.8898776418242491,0.221477345711742,351|1191|2896|3459|3460|3684|3717|6376|7096|7097|7098|8399|9111|22904|113277|148022,APP|CLU|GRN|IFNGR1|IFNGR2|ITGAM|JAK2|CX3CL1|TLR1|TLR2|TLR3|PLA2G10|NMI|SBNO2|TMEM106A|TICAM1,-4.9552495280324695,0,125.0,0.0,0.0,-11.520191147173772,5.450876791205914,
1,0,0,0,0,0,-6.34386010974356,0.0,0.0,0.0,0.0,0.0,WP5347,M100000,1,0,WikiPathways,27,IL 26 signaling pathways,,-6.34386010974356,14.72576388888889,9.517984556902258,30293,48,300,7,2.3333333333333335,0.8715673408461504,3383|3576|3717|4312|4772|4792|5970,ICAM1|CXCL8|JAK2|MMP1|NFATC1|NFKBIA|RELA,-4.75893474768514,0,266.0,0.0,0.0,-6.8979019080521855,31.069743589743588,
1,0,0,0,0,1,-2.8853996686817114,0.0,0.0,0.0,0.0,-2.8853996686817114,GO:0032873,M100001,2,0,GO Biological Processes,19,negative regulation of stress-activated MAPK cascade,19_GO:0048519 negative regulation of biological process,-6.340788333981767,4.914048016314424,6.817018310736218,30293,48,1798,14,0.778642936596218,0.2072893127910648,1540|1843|1845|2150|2308|2950|3476|5048|5071|5859|11221|51339|65018|83737,CYLD|DUSP1|DUSP3|F2RL1|FOXO1|GSTP1|IGBP1|PAFAH1B1|PRKN|QARS1|DUSP10|DACT1|PINK1|ITCH,-4.948238672573103,0,205.0,0.0,0.0,-8.245562488419017,4.914048016314424,
1,0,0,0,0,1,-2.8853996686817114,0.0,0.0,0.0,0.0,-2.8853996686817114,GO:0070303,M100001,2,0,GO Biological Processes,19,negative regulation of stress-activated protein kinase signaling cascade,19_GO:0048519 negative regulation of biological process,-6.340788333981767,4.914048016314424,6.817018310736218,30293,48,1798,14,0.778642936596218,0.2072893127910648,1540|1843|1845|2150|2308|2950|3476|5048|5071|5859|11221|51339|65018|83737,CYLD|DUSP1|DUSP3|F2RL1|FOXO1|GSTP1|IGBP1|PAFAH1B1|PRKN|QARS1|DUSP10|DACT1|PINK1|ITCH,-4.948238672573103,0,205.0,0.0,0.0,-8.245562488419017,4.914048016314424,
0,0,0,0,1,1,0.0,0.0,0.0,0.0,-2.665179619364117,-4.761873197156227,WP2272,M000011,2,0,WikiPathways,27,Pathogenic Escherichia coli infection,,-6.328907403927999,4.594953989281019,6.7030527463057625,30293,55,1798,15,0.8342602892102335,0.21450467905482343,71|998|1499|2017|3688|3875|7100|7277|7280|7846|9076|10094|10109|84617|84790,ACTG1|CDC42|CTNNB1|CTTN|ITGB1|KRT18|TLR5|TUBA4A|TUBB2A|TUBA1A|CLDN1|ARPC3|ARPC2|TUBB6|TUBA1C,-4.938008008527455,0,255.0,0.0,0.0,-7.093768579251927,5.265051446051167,
