_MEMBER_modules_mes_black_sorted_top300,_MEMBER_modules_mes_blue_sorted_top300,_MEMBER_modules_mes_green_sorted_top300,_MEMBER_modules_mes_grey_sorted_top300,_MEMBER_modules_mes_pink_sorted_top300,_MEMBER_modules_mes_red_sorted_top300,_LogP_modules_mes_black_sorted_top300,_LogP_modules_mes_blue_sorted_top300,_LogP_modules_mes_green_sorted_top300,_LogP_modules_mes_grey_sorted_top300,_LogP_modules_mes_pink_sorted_top300,_LogP_modules_mes_red_sorted_top300,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,1,0,0,0,0,-4.7,-5.7,0,0,0,0,C0032269,M110000,2,0,DisGeNET,35,Pneumococcal Infections,,-5.7,9.5,7.9,30293,85,300,8,2.7,0.93,834|3553|3569|3627|5806|6374|7097|7412,CASP1|IL1B|IL6|CXCL10|PTX3|CXCL5|TLR2|VCAM1,-4.2,0
0,0,0,0,1,1,0,0,0,0,-4.9,-5.7,C3553764,M000011,2,0,DisGeNET,35,Joint hyperflexibility,,-5.7,6.1,6.9,30293,181,300,11,3.7,1.1,1277|1278|1289|1290|1301|1836|2006|2316|5831|22808|51114,COL1A1|COL1A2|COL5A1|COL5A2|COL11A1|SLC26A2|ELN|FLNA|PYCR1|MRAS|ZDHHC9,-4.2,0
1,1,0,0,0,0,-3.8,-5.7,0,0,0,0,C0019340,M110000,2,0,DisGeNET,35,Herpes NOS,,-5.7,8,7.5,30293,114,300,9,3,0.98,834|3105|3106|3107|3569|3627|3965|9966|25939,CASP1|HLA-A|HLA-B|HLA-C|IL6|CXCL10|LGALS9|TNFSF15|SAMHD1,-4.2,0
1,1,0,0,0,1,-5.1,-5.7,0,0,0,-5.7,C0002793,M110001,3,0,DisGeNET,35,Anaplasia,,-5.7,3.6,6,30293,538,300,19,6.3,1.4,231|646|1956|3429|3553|3569|4086|4312|4327|5734|7037|7097|8542|8626|10135|23586|51703|84166|124935,AKR1B1|BNC1|EGFR|IFI27|IL1B|IL6|SMAD1|MMP1|MMP19|PTGER4|TFRC|TLR2|APOL1|TP63|NAMPT|RIGI|ACSL5|NLRC5|SLC43A2,-4.2,0
1,1,0,0,0,1,-5.7,-3.5,0,0,0,-2.5,C0238198,M110001,3,0,DisGeNET,35,Gastrointestinal Stromal Tumors,,-5.7,3.6,6,30293,538,300,19,6.3,1.4,637|1969|2247|4318|4790|4791|4793|5293|5315|5743|5970|6347|7157|7297|7424|9141|29126|84623|84876,BID|EPHA2|FGF2|MMP9|NFKB1|NFKB2|NFKBIB|PIK3CD|PKM|PTGS2|RELA|CCL2|TP53|TYK2|VEGFC|PDCD5|CD274|KIRREL3|ORAI1,-4.2,0
1,1,0,0,0,0,-5.7,-5,0,0,0,0,C0038002,M110000,2,0,DisGeNET,35,Splenomegaly,,-5.7,4.4,6.3,30293,345,300,15,5,1.3,355|1535|3459|3575|4125|4780|4790|4791|5293|7157|9056|9076|9780|10019|79158,FAS|CYBA|IFNGR1|IL7R|MAN2B1|NFE2L2|NFKB1|NFKB2|PIK3CD|TP53|SLC7A7|CLDN1|PIEZO1|SH2B3|GNPTAB,-4.2,0
0,1,0,0,0,0,0,-5.7,0,0,0,0,C0024140,M010000,1,0,DisGeNET,35,"Lupus Erythematosus, Subacute Cutaneous",,-5.7,16,9.1,30293,39,300,6,2,0.81,1786|3105|3553|3569|5552|6737,DNMT1|HLA-A|IL1B|IL6|SRGN|TRIM21,-4.2,0
0,0,0,0,1,1,0,0,0,0,-3.4,-5.7,C0239234,M000011,2,0,DisGeNET,35,Low set ears,,-5.7,3.7,6.1,30293,489,300,18,6,1.4,1301|1499|1836|2316|3480|5048|7169|8546|9652|9853|10269|10466|22808|27086|27152|51114|55714|259232,COL11A1|CTNNB1|SLC26A2|FLNA|IGF1R|PAFAH1B1|TPM2|AP3B1|SKIC3|RUSC2|ZMPSTE24|COG5|MRAS|FOXP1|INTU|ZDHHC9|TENM3|NALCN,-4.2,0
1,1,1,0,0,0,-2.3,-5.6,-2.3,0,0,0,C2931852,M111000,3,0,DisGeNET,35,Clear-cell metastatic renal cell carcinoma,,-5.6,5,6.6,30293,260,300,13,4.3,1.2,196|1116|1326|1786|3429|3569|3838|4217|6648|6794|7030|7412|55272,AHR|CHI3L1|MAP3K8|DNMT1|IFI27|IL6|KPNA2|MAP3K5|SOD2|STK11|TFE3|VCAM1|IMP3,-4.2,0
1,0,0,0,0,0,-5.6,0,0,0,0,0,C2349952,M100000,1,0,DisGeNET,35,Oropharyngeal Carcinoma,,-5.6,7.9,7.4,30293,115,300,9,3,0.98,1890|2081|3552|3576|4790|5293|5366|7157|29126,TYMP|ERN1|IL1A|CXCL8|NFKB1|PIK3CD|PMAIP1|TP53|CD274,-4.2,0
0,1,0,0,0,0,0,-5.6,0,0,0,0,C2717865,M010000,1,0,DisGeNET,35,Anti-Neutrophil Cytoplasmic Antibody-Associated Vasculitis,,-5.6,9.4,7.8,30293,86,300,8,2.7,0.93,3553|3569|4599|6364|7097|7133|10673|84166,IL1B|IL6|MX1|CCL20|TLR2|TNFRSF1B|TNFSF13B|NLRC5,-4.2,0
0,1,0,0,0,0,0,-5.6,0,0,0,0,C0600327,M010000,1,0,DisGeNET,35,Toxic Shock Syndrome,,-5.6,12,8.3,30293,61,300,7,2.3,0.87,958|3105|3553|3569|4615|6364|7097,CD40|HLA-A|IL1B|IL6|MYD88|CCL20|TLR2,-4.1,0
1,1,0,0,0,0,-5.6,-3.8,0,0,0,0,C0151332,M110000,2,0,DisGeNET,35,Active tuberculosis,,-5.6,7.8,7.4,30293,116,300,9,3,0.98,3552|3576|3600|5293|6347|6352|9235|10148|29126,IL1A|CXCL8|IL15|PIK3CD|CCL2|CCL5|IL32|EBI3|CD274,-4.1,0
1,1,0,0,0,0,-5.6,-3.5,0,0,0,0,C0271650,M110000,2,0,DisGeNET,35,Impaired glucose tolerance,,-5.6,3.4,5.9,30293,596,300,20,6.7,1.4,211|687|966|1535|1984|2081|3383|3552|3576|4973|5293|5315|5970|6347|6352|6597|6810|7157|51540|197259,ALAS1|KLF9|CD59|CYBA|EIF5A|ERN1|ICAM1|IL1A|CXCL8|OLR1|PIK3CD|PKM|RELA|CCL2|CCL5|SMARCA4|STX4|TP53|SCLY|MLKL,-4.1,0
0,1,0,0,0,0,0,-5.6,0,0,0,0,C2609414,M010000,1,0,DisGeNET,35,Acute kidney injury,,-5.6,6,6.8,30293,185,300,11,3.7,1.1,567|624|629|718|834|1956|3553|3569|5734|7097|7706,B2M|BDKRB2|CFB|C3|CASP1|EGFR|IL1B|IL6|PTGER4|TLR2|TRIM25,-4.1,0
1,0,1,0,0,1,-2.2,0,-3.8,0,0,-5.6,C1511789,M101001,3,0,DisGeNET,35,Desmoplastic,,-5.6,7.8,7.3,30293,117,300,9,3,0.98,1278|1301|1499|1756|2006|2308|2735|3480|23022,COL1A2|COL11A1|CTNNB1|DMD|ELN|FOXO1|GLI1|IGF1R|PALLD,-4.1,0
1,1,0,0,0,0,-4.1,-5.6,0,0,0,0,C0343466,M110000,2,0,DisGeNET,35,Type 2 lepra reaction,,-5.6,22,10,30293,23,300,5,1.7,0.74,3553|3569|3669|5806|7097,IL1B|IL6|ISG20|PTX3|TLR2,-4.1,0
1,1,0,0,0,0,-4.1,-5.6,0,0,0,0,C0343467,M110000,2,0,DisGeNET,35,Erythema nodosum leprosum,,-5.6,22,10,30293,23,300,5,1.7,0.74,3553|3569|3669|5806|7097,IL1B|IL6|ISG20|PTX3|TLR2,-4.1,0
1,0,0,0,0,0,-5.6,0,0,0,0,0,C1168250,M100000,1,0,DisGeNET,35,Laryngopharyngeal Reflux,,-5.6,22,10,30293,23,300,5,1.7,0.74,2247|3552|3576|4907|5743,FGF2|IL1A|CXCL8|NT5E|PTGS2,-4.1,0
1,1,0,0,0,0,-2.5,-5.6,0,0,0,0,C0262985,M110000,2,0,DisGeNET,35,Psoriasiform eczema,,-5.6,11,8.2,30293,62,300,7,2.3,0.87,3106|3107|3569|6364|7412|8626|8989,HLA-B|HLA-C|IL6|CCL20|VCAM1|TP63|TRPA1,-4.1,0
1,1,0,0,0,0,-5.6,-4.5,0,0,0,0,C0267941,M110000,2,0,DisGeNET,35,"Pancreatitis, Acute Necrotizing",,-5.6,11,8.2,30293,62,300,7,2.3,0.87,966|3383|4792|5970|6347|7157|9242,CD59|ICAM1|NFKBIA|RELA|CCL2|TP53|MSC,-4.1,0
1,1,0,0,0,0,-5.6,-3.3,0,0,0,0,C0017168,M110000,2,0,DisGeNET,35,Gastroesophageal reflux disease,,-5.6,3.8,6.1,30293,446,300,17,5.7,1.3,523|1540|1890|3552|3576|4780|4907|5743|7157|8809|9076|9780|10148|11120|51540|79651|375790,ATP6V1A|CYLD|TYMP|IL1A|CXCL8|NFE2L2|NT5E|PTGS2|TP53|IL18R1|CLDN1|PIEZO1|EBI3|BTN2A1|SCLY|RHBDF2|AGRN,-4.1,0
1,1,0,0,0,0,-5.6,-5.6,0,0,0,0,C0024031,M110000,2,0,DisGeNET,35,Low Back Pain,,-5.6,9.2,7.7,30293,88,300,8,2.7,0.93,355|3552|3576|4318|5743|6347|7157|9242,FAS|IL1A|CXCL8|MMP9|PTGS2|CCL2|TP53|MSC,-4.1,0
1,1,0,0,0,0,-5.6,-4.8,0,0,0,0,C0019189,M110000,2,0,DisGeNET,35,"Hepatitis, Chronic",,-5.6,5.4,6.6,30293,224,300,12,4,1.1,355|3600|3604|4790|5743|6347|6352|6464|6772|7157|23213|29126,FAS|IL15|TNFRSF9|NFKB1|PTGS2|CCL2|CCL5|SHC1|STAT1|TP53|SULF1|CD274,-4.1,0
0,0,1,0,1,1,0,0,-4.4,0,-3.3,-5.6,C0240635,M001011,3,0,DisGeNET,35,Byzanthine arch palate,,-5.6,3.7,6,30293,497,300,18,6,1.4,1301|1303|1499|2316|3480|3730|5048|7169|9853|10046|10269|10466|22808|26503|51114|53616|128637|259232,COL11A1|COL12A1|CTNNB1|FLNA|IGF1R|ANOS1|PAFAH1B1|TPM2|RUSC2|MAMLD1|ZMPSTE24|COG5|MRAS|SLC17A5|ZDHHC9|ADAM22|TBC1D20|NALCN,-4.1,0
0,1,0,0,0,0,0,-5.5,0,0,0,0,C0234251,M010000,1,0,DisGeNET,35,Inflammatory pain,,-5.5,4.9,6.4,30293,266,300,13,4.3,1.2,623|1435|1520|3106|3553|3569|3627|5025|5734|7097|7133|8989|9536,BDKRB1|CSF1|CTSS|HLA-B|IL1B|IL6|CXCL10|P2RX4|PTGER4|TLR2|TNFRSF1B|TRPA1|PTGES,-4.1,0
0,0,1,0,1,0,0,0,-2.1,0,-5.5,0,C0877165,M001010,2,0,DisGeNET,35,Short phalanx of finger,,-5.5,15,8.8,30293,41,299,6,2,0.81,5139|5745|6595|8200|9742|23522,PDE3A|PTH1R|SMARCA2|GDF5|IFT140|KAT6B,-4.1,0
1,1,0,0,0,0,-3.4,-5.5,0,0,0,0,C0009326,M110000,2,0,DisGeNET,35,Collagen Diseases,,-5.5,11,8.1,30293,63,300,7,2.3,0.87,3106|3107|3553|3569|5698|6737|51752,HLA-B|HLA-C|IL1B|IL6|PSMB9|TRIM21|ERAP1,-4.1,0
1,1,0,0,0,0,-2.4,-5.5,0,0,0,0,C0085435,M110000,2,0,DisGeNET,35,"Arthritis, Reactive",,-5.5,11,8.1,30293,63,300,7,2.3,0.87,3106|3107|3669|6374|6648|6891|7097,HLA-B|HLA-C|ISG20|CXCL5|SOD2|TAP2|TLR2,-4.1,0
1,1,0,0,0,0,-5.5,-3.1,0,0,0,0,C1531608,M110000,2,0,DisGeNET,35,Smoldering myeloma,,-5.5,15,8.8,30293,41,300,6,2,0.81,2247|3576|6376|7157|9242|29126,FGF2|CXCL8|CX3CL1|TP53|MSC|CD274,-4.1,0
1,1,0,0,0,0,-5.5,-2.1,0,0,0,0,C4285910,M110000,2,0,DisGeNET,35,Obstructive sleep apnea hypopnea syndrome,,-5.5,15,8.8,30293,41,300,6,2,0.81,1535|3576|4780|4907|4982|5743,CYBA|CXCL8|NFE2L2|NT5E|TNFRSF11B|PTGS2,-4.1,0
1,1,0,0,1,0,-4.1,-5.5,0,0,-2.8,0,C0018800,M110010,3,0,DisGeNET,35,Cardiomegaly,,-5.5,4.9,6.4,30293,267,300,13,4.3,1.2,103|196|3553|3569|5337|5696|6236|6648|6794|7412|7461|25939|64135,ADAR|AHR|IL1B|IL6|PLD1|PSMB8|RRAD|SOD2|STK11|VCAM1|CLIP2|SAMHD1|IFIH1,-4.1,0
1,0,0,0,0,0,-5.5,0,0,0,0,0,C0279583,M100000,1,0,DisGeNET,35,Childhood T Acute Lymphoblastic Leukemia,,-5.5,7.6,7.3,30293,119,300,9,3,0.98,966|1540|3575|3718|5293|5694|7157|51540|56983,CD59|CYLD|IL7R|JAK3|PIK3CD|PSMB6|TP53|SCLY|POGLUT1,-4.1,0
1,1,1,0,0,0,-2.9,-5.5,-2.2,0,0,0,C1851585,M111000,3,0,DisGeNET,35,"MYELOPROLIFERATIVE DISORDER, CHRONIC, WITH EOSINOPHILIA",,-5.5,7.6,7.3,30293,119,300,9,3,0.98,1956|2919|3105|3106|3553|3627|4312|6364|7097,EGFR|CXCL1|HLA-A|HLA-B|IL1B|CXCL10|MMP1|CCL20|TLR2,-4.1,0
1,1,0,0,0,0,-3.8,-5.5,0,0,0,0,C0017574,M110000,2,0,DisGeNET,35,Gingivitis,,-5.5,6.6,7,30293,152,300,10,3.3,1,196|834|1435|3553|3569|3669|4312|6868|7097|54809,AHR|CASP1|CSF1|IL1B|IL6|ISG20|MMP1|ADAM17|TLR2|SAMD9,-4.1,0
1,1,0,0,0,0,-3.2,-5.5,0,0,0,0,C0221505,M110000,2,0,DisGeNET,35,Lesion of brain,,-5.5,5.9,6.8,30293,188,300,11,3.7,1.1,646|718|961|1956|3553|3569|4599|5025|5610|7097|10673,BNC1|C3|CD47|EGFR|IL1B|IL6|MX1|P2RX4|EIF2AK2|TLR2|TNFSF13B,-4.1,0
1,1,0,0,0,0,-2.7,-5.5,0,0,0,0,C0032227,M110000,2,0,DisGeNET,35,Pleural effusion disorder,,-5.5,5.3,6.6,30293,227,300,12,4,1.1,715|1956|3106|3553|3569|3627|3965|4615|7097|7133|51752|144811,C1R|EGFR|HLA-B|IL1B|IL6|CXCL10|LGALS9|MYD88|TLR2|TNFRSF1B|ERAP1|LACC1,-4,0
1,1,0,0,0,0,-2.7,-5.5,0,0,0,0,C0022575,M110000,2,0,DisGeNET,35,Keratoconjunctivitis Sicca,,-5.5,9,7.6,30293,90,300,8,2.7,0.93,567|3106|3569|6372|6737|7097|8626|51752,B2M|HLA-B|IL6|CXCL6|TRIM21|TLR2|TP63|ERAP1,-4,0
1,1,0,0,0,0,-5.5,-5.5,0,0,0,0,C0031030,M110000,2,0,DisGeNET,35,Periapical Periodontitis,,-5.5,9,7.6,30293,90,300,8,2.7,0.93,2247|3383|3552|3576|4318|4982|5970|6347,FGF2|ICAM1|IL1A|CXCL8|MMP9|TNFRSF11B|RELA|CCL2,-4,0
1,1,0,0,0,1,-3.4,-5.5,0,0,0,-2.4,C0849640,M110001,3,0,DisGeNET,35,skin damage,,-5.5,11,8,30293,64,300,7,2.3,0.87,196|231|1956|2643|3553|3569|7357,AHR|AKR1B1|EGFR|GCH1|IL1B|IL6|UGCG,-4,0
0,1,0,0,0,0,0,-5.5,0,0,0,0,C0085423,M010000,1,0,DisGeNET,35,Gram-Negative Bacterial Infections,,-5.5,21,9.8,30293,24,300,5,1.7,0.74,837|3569|7097|8989|79792,CASP4|IL6|TLR2|TRPA1|GSDMD,-4,0
1,0,0,0,0,0,-5.5,0,0,0,0,0,C0341858,M100000,1,0,DisGeNET,35,Endometriosis of uterus,,-5.5,6.6,6.9,30293,154,300,10,3.3,1,1051|2247|3576|4318|4780|4814|5293|5743|5970|6347,CEBPB|FGF2|CXCL8|MMP9|NFE2L2|NINJ1|PIK3CD|PTGS2|RELA|CCL2,-4,0
0,1,0,0,0,0,0,-5.5,0,0,0,0,C0751214,M010000,1,0,DisGeNET,35,"Hyperalgesia, Thermal",,-5.5,6.6,6.9,30293,154,300,10,3.3,1,623|624|1435|1786|3107|3553|3569|5025|8989|9536,BDKRB1|BDKRB2|CSF1|DNMT1|HLA-C|IL1B|IL6|P2RX4|TRPA1|PTGES,-4,0
0,1,0,0,0,0,0,-5.5,0,0,0,0,C0013371,M010000,1,0,DisGeNET,35,Shigella Infections,,-5.5,7.5,7.2,30293,121,300,9,3,0.98,837|1956|2920|3553|3569|5806|7097|23636|51131,CASP4|EGFR|CXCL2|IL1B|IL6|PTX3|TLR2|NUP62|PHF11,-4,0
0,1,0,0,0,0,0,-5.5,0,0,0,0,C0037023,M010000,1,0,DisGeNET,35,Sialadenitis,,-5.5,14,8.7,30293,42,300,6,2,0.81,958|1956|3569|3669|6737|10673,CD40|EGFR|IL6|ISG20|TRIM21|TNFSF13B,-4,0
1,0,0,0,0,0,-5.5,0,0,0,0,0,C0238065,M100000,1,0,DisGeNET,35,Secondary Biliary Cholangitis,,-5.5,14,8.7,30293,42,300,6,2,0.81,3575|4780|4790|5970|6352|7297,IL7R|NFE2L2|NFKB1|RELA|CCL5|TYK2,-4,0
1,1,0,0,0,0,-2.1,-5.5,0,0,0,0,C0272242,M110000,2,0,DisGeNET,35,Complement deficiency disease,,-5.5,14,8.7,30293,42,300,6,2,0.81,629|715|716|718|3553|6737,CFB|C1R|C1S|C3|IL1B|TRIM21,-4,0
1,1,0,0,0,0,-3.1,-5.5,0,0,0,0,C0276226,M110000,2,0,DisGeNET,35,Herpes encephalitis,,-5.5,14,8.7,30293,42,300,6,2,0.81,3569|3665|6373|7097|7098|10379,IL6|IRF7|CXCL11|TLR2|TLR3|IRF9,-4,0
1,1,0,0,0,0,-2.1,-5.5,0,0,0,0,C0276653,M110000,2,0,DisGeNET,35,Invasive Pulmonary Aspergillosis,,-5.5,14,8.7,30293,42,300,6,2,0.81,3553|3569|5806|7097|7133|83666,IL1B|IL6|PTX3|TLR2|TNFRSF1B|PARP9,-4,0
1,0,0,0,0,0,-5.5,0,0,0,0,0,C4551595,M100000,1,0,DisGeNET,35,"Biliary Cirrhosis, Primary, 1",,-5.5,14,8.7,30293,42,300,6,2,0.81,3575|4780|4790|5970|6352|7297,IL7R|NFE2L2|NFKB1|RELA|CCL5|TYK2,-4,0
1,1,0,0,0,0,-5.4,-5.4,0,0,0,0,C0595989,M110000,2,0,DisGeNET,35,Carcinoma of larynx,,-5.4,3.8,5.9,30293,456,300,17,5.7,1.3,3576|4318|4502|4780|5293|5743|5970|7096|7157|8878|9076|11315|29126|55748|57510|65264|80380,CXCL8|MMP9|MT2A|NFE2L2|PIK3CD|PTGS2|RELA|TLR1|TP53|SQSTM1|CLDN1|PARK7|CD274|CNDP2|XPO5|UBE2Z|PDCD1LG2,-4,0
1,1,0,0,0,0,-5.4,-2.8,0,0,0,0,C0200641,M110000,2,0,DisGeNET,35,Blood basophil count (lab test),,-5.4,4.8,6.3,30293,272,300,13,4.3,1.2,2687|3656|3992|4790|4982|5709|8061|8809|9415|10019|10318|25953|51582,GGT5|IRAK2|FADS1|NFKB1|TNFRSF11B|PSMD3|FOSL1|IL18R1|FADS2|SH2B3|TNIP1|PNKD|AZIN1,-4,0
1,1,0,0,0,0,-5.4,-2.4,0,0,0,0,C0003165,M110000,2,0,DisGeNET,35,Anthracosis,,-5.4,11,8,30293,65,300,7,2.3,0.87,1535|3552|5743|6347|6352|8784|8809,CYBA|IL1A|PTGS2|CCL2|CCL5|TNFRSF18|IL18R1,-4,0
0,1,0,0,0,0,0,-5.4,0,0,0,0,C0162323,M010000,1,0,DisGeNET,35,Polyarthritis,,-5.4,11,8,30293,65,300,7,2.3,0.87,1513|3105|3107|3553|4312|5771|7133,CTSK|HLA-A|HLA-C|IL1B|MMP1|PTPN2|TNFRSF1B,-4,0
1,1,0,0,0,0,-5.4,-4.8,0,0,0,0,C2936719,M110000,2,0,DisGeNET,35,Mechanical Allodynia,,-5.4,4,6,30293,408,300,16,5.3,1.3,1051|2224|3552|3576|4318|4792|4982|5293|5743|5970|6347|6376|9641|24145|29126|84876,CEBPB|FDPS|IL1A|CXCL8|MMP9|NFKBIA|TNFRSF11B|PIK3CD|PTGS2|RELA|CCL2|CX3CL1|IKBKE|PANX1|CD274|ORAI1,-4,0
1,1,0,0,0,0,-5.4,-2.1,0,0,0,0,C0282488,M110000,2,0,DisGeNET,35,Interstitial Cystitis,,-5.4,7.4,7.1,30293,122,300,9,3,0.98,3576|5293|5743|7157|8828|9235|9242|10133|29126,CXCL8|PIK3CD|PTGS2|TP53|NRP2|IL32|MSC|OPTN|CD274,-4,0
1,1,0,0,0,0,-2.1,-5.4,0,0,0,0,C1318544,M110000,2,0,DisGeNET,35,M5b Acute differentiated monocytic leukemia,,-5.4,7.4,7.1,30293,122,300,9,3,0.98,834|1435|3105|3553|3569|5321|7037|7412|23158,CASP1|CSF1|HLA-A|IL1B|IL6|PLA2G4A|TFRC|VCAM1|TBC1D9,-4,0
0,1,0,0,0,0,0,-5.4,0,0,0,0,C0340354,M010000,1,0,DisGeNET,35,Q fever endocarditis,,-5.4,76,15,30293,4,300,3,1,0.57,3553|3569|7133,IL1B|IL6|TNFRSF1B,-4,0
0,1,0,0,0,0,0,-5.4,0,0,0,0,C1850568,M010000,1,0,DisGeNET,35,Nakajo syndrome,,-5.4,76,15,30293,4,300,3,1,0.57,3553|5696|5698,IL1B|PSMB8|PSMB9,-4,0
1,1,0,0,0,0,-3.8,-5.4,0,0,0,0,C0011303,M110000,2,0,DisGeNET,35,Demyelinating Diseases,,-5.4,6.5,6.9,30293,156,300,10,3.3,1,1956|2919|3553|3569|3627|4217|5371|6648|8989|415116,EGFR|CXCL1|IL1B|IL6|CXCL10|MAP3K5|PML|SOD2|TRPA1|PIM3,-4,0
1,1,0,0,0,0,-5.4,-4.6,0,0,0,0,C0020542,M110000,2,0,DisGeNET,35,Pulmonary Hypertension,,-5.4,6.5,6.9,30293,156,300,10,3.3,1,211|1535|1889|2247|3576|4318|5743|5970|6347|6376,ALAS1|CYBA|ECE1|FGF2|CXCL8|MMP9|PTGS2|RELA|CCL2|CX3CL1,-4,0
1,1,1,0,0,0,-5.4,-5.4,-2.2,0,0,0,C0030354,M111000,3,0,DisGeNET,35,Papilloma,,-5.4,4.8,6.3,30293,273,300,13,4.3,1.2,3383|3552|3575|3576|4318|5293|5743|6347|7157|9076|9446|10626|29126,ICAM1|IL1A|IL7R|CXCL8|MMP9|PIK3CD|PTGS2|CCL2|TP53|CLDN1|GSTO1|TRIM16|CD274,-4,0
1,1,0,0,0,0,-2.1,-5.4,0,0,0,0,C0034494,M110000,2,0,DisGeNET,35,Rabies (disorder),,-5.4,7.4,7.1,30293,123,300,9,3,0.98,1326|3433|3569|3627|7098|7318|9023|9636|10673,MAP3K8|IFIT2|IL6|CXCL10|TLR3|UBA7|CH25H|ISG15|TNFSF13B,-4,0
1,1,0,0,0,0,-4.7,-5.4,0,0,0,0,C0037286,M110000,2,0,DisGeNET,35,Skin Neoplasms,,-5.4,4.2,6.1,30293,363,300,15,5,1.3,1956|2919|3135|3553|3659|4327|5371|5771|6648|6868|7133|7412|9536|11200|23636,EGFR|CXCL1|HLA-G|IL1B|IRF1|MMP19|PML|PTPN2|SOD2|ADAM17|TNFRSF1B|VCAM1|PTGES|CHEK2|NUP62,-4,0
1,1,0,0,0,0,-3.1,-5.4,0,0,0,0,C0343055,M110000,2,0,DisGeNET,35,Generalized pustular psoriasis,,-5.4,14,8.6,30293,43,300,6,2,0.81,629|2919|3105|3107|3553|3569,CFB|CXCL1|HLA-A|HLA-C|IL1B|IL6,-4,0
1,1,0,0,1,0,-5.4,-2.9,0,0,-2.1,0,C0149782,M110010,3,0,DisGeNET,35,Squamous cell carcinoma of lung,,-5.4,3.2,5.7,30293,670,300,21,7,1.5,1616|1969|4318|4780|4792|5293|5743|6347|6732|6772|7157|8795|8878|9069|9076|9373|10019|23531|25819|29126|80380,DAXX|EPHA2|MMP9|NFE2L2|NFKBIA|PIK3CD|PTGS2|CCL2|SRPK1|STAT1|TP53|TNFRSF10B|SQSTM1|CLDN12|CLDN1|PLAA|SH2B3|MMD|NOCT|CD274|PDCD1LG2,-4,0
1,1,0,0,0,0,-5.4,-5.4,0,0,0,0,C0004565,M110000,2,0,DisGeNET,35,"Melanoma, B16",,-5.4,6.4,6.8,30293,157,300,10,3.3,1,2247|3600|3604|4318|5293|6352|7157|7980|8878|29126,FGF2|IL15|TNFRSF9|MMP9|PIK3CD|CCL5|TP53|TFPI2|SQSTM1|CD274,-4,0
0,1,0,0,0,0,0,-5.4,0,0,0,0,C0004626,M010000,1,0,DisGeNET,35,"Pneumonia, Bacterial",,-5.4,11,7.9,30293,66,300,7,2.3,0.87,1116|2919|2920|3569|7097|7098|10135,CHI3L1|CXCL1|CXCL2|IL6|TLR2|TLR3|NAMPT,-3.9,0
1,1,0,0,0,0,-5.4,-3.3,0,0,0,0,C0155094,M110000,2,0,DisGeNET,35,Corneal pannus,,-5.4,11,7.9,30293,66,300,7,2.3,0.87,2247|3383|3552|3576|4318|4982|7424,FGF2|ICAM1|IL1A|CXCL8|MMP9|TNFRSF11B|VEGFC,-3.9,0
1,1,0,0,0,0,-5.4,-3.8,0,0,0,0,C1519346,M110000,2,0,DisGeNET,35,Skin Carcinogenesis,,-5.4,5.7,6.6,30293,194,300,11,3.7,1.1,3552|4318|4780|4790|5315|5743|6772|7157|7185|9235|10626,IL1A|MMP9|NFE2L2|NFKB1|PKM|PTGS2|STAT1|TP53|TRAF1|IL32|TRIM16,-3.9,0
1,0,0,0,0,0,-5.4,0,0,0,0,0,C0349632,M100000,1,0,DisGeNET,35,Splenic Marginal Zone B-Cell Lymphoma,,-5.4,8.7,7.4,30293,93,300,8,2.7,0.93,330|4791|5293|5452|7128|7157|7187|10846,BIRC3|NFKB2|PIK3CD|POU2F2|TNFAIP3|TP53|TRAF3|PDE10A,-3.9,0
0,1,0,0,0,0,0,-5.4,0,0,0,0,C0008058,M010000,1,0,DisGeNET,35,Chilblains,,-5.4,34,11,30293,12,300,4,1.3,0.66,103|9966|25939|64135,ADAR|TNFSF15|SAMHD1|IFIH1,-3.9,0
0,1,0,0,0,0,0,-5.4,0,0,0,0,C0010474,M010000,1,0,DisGeNET,35,Curling Ulcer,,-5.4,34,11,30293,12,300,4,1.3,0.66,48|4891|5321|7037,ACO1|SLC11A2|PLA2G4A|TFRC,-3.9,0
1,0,0,0,0,0,-5.4,0,0,0,0,0,C0016782,M100000,1,0,DisGeNET,35,Fuchs' heterochromic cyclitis,,-5.4,34,11,30293,12,300,4,1.3,0.66,3576|4318|6347|7128,CXCL8|MMP9|CCL2|TNFAIP3,-3.9,0
0,0,1,0,0,0,0,0,-5.4,0,0,0,C1263858,M001000,1,0,DisGeNET,35,"Muscular dystrophy congenital, merosin negative",,-5.4,34,11,30293,12,300,4,1.3,0.66,60|633|1464|7040,ACTB|BGN|CSPG4|TGFB1,-3.9,0
0,0,0,0,0,1,0,0,0,0,0,-5.4,C1850171,M000001,1,0,DisGeNET,35,Neonatal short-limb short stature,,-5.4,34,11,30293,12,300,4,1.3,0.66,1277|1278|1836|2735,COL1A1|COL1A2|SLC26A2|GLI1,-3.9,0
