_MEMBER_modules_mes_black_sorted_top300,_MEMBER_modules_mes_blue_sorted_top300,_MEMBER_modules_mes_green_sorted_top300,_MEMBER_modules_mes_grey_sorted_top300,_MEMBER_modules_mes_pink_sorted_top300,_MEMBER_modules_mes_red_sorted_top300,_LogP_modules_mes_black_sorted_top300,_LogP_modules_mes_blue_sorted_top300,_LogP_modules_mes_green_sorted_top300,_LogP_modules_mes_grey_sorted_top300,_LogP_modules_mes_pink_sorted_top300,_LogP_modules_mes_red_sorted_top300,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
0,0,1,0,1,1,0,0,-3.6,0,-12,-11,M39040,M001011,3,0,Cell Type Signatures,7,FAN EMBRYONIC CTX BRAIN ENDOTHELIAL 2,,-12,7.4,11,30293,303,299,22,7.4,1.5,290|1842|3910|4192|4811|5118|5325|5745|5764|7025|7026|9037|10252|10417|23224|51477|54985|56288|57124|80332|81035|219348,ANPEP|ECM2|LAMA4|MDK|NID1|PCOLCE|PLAGL1|PTH1R|PTN|NR2F1|NR2F2|SEMA5A|SPRY1|SPON2|SYNE2|ISYNA1|HCFC1R1|PARD3|CD248|ADAM33|COLEC12|PLAC9,-10,0
1,1,0,0,0,0,-9.5,-12,0,0,0,0,M40157,M110000,2,0,Cell Type Signatures,7,DESCARTES FETAL CEREBELLUM MICROGLIA,,-12,4.9,9.9,30293,642,300,31,10,1.8,272|629|718|834|972|1116|1326|1435|1520|1730|2634|3553|3569|4217|4600|5337|5734|5880|6776|7097|9023|10346|10673|51296|55589|58191|64866|144811|150372|259307|440836,AMPD3|CFB|C3|CASP1|CD74|CHI3L1|MAP3K8|CSF1|CTSS|DIAPH2|GBP2|IL1B|IL6|MAP3K5|MX2|PLD1|PTGER4|RAC2|STAT5A|TLR2|CH25H|TRIM22|TNFSF13B|SLC15A3|BMP2K|CXCL16|CDCP1|LACC1|NFAM1|IL4I1|CIMAP1B,-10,0
1,0,1,0,0,1,-3.3,0,-12,0,0,-5.6,M41713,M101001,3,0,Cell Type Signatures,7,FAN OVARY CL11 MURAL GRANULOSA CELL,,-12,5.9,10,30293,443,300,26,8.7,1.6,378|1407|1490|3688|3799|3895|3987|5270|5861|5862|5868|8507|8898|10049|10611|10627|10848|11171|23210|23528|51330|55740|60673|81671|283537|283635,ARF4|CRY1|CCN2|ITGB1|KIF5B|KTN1|LIMS1|SERPINE2|RAB1A|RAB2A|RAB5A|ENC1|MTMR2|DNAJB6|PDLIM5|MYL12A|PPP1R13L|STRAP|JMJD6|ZNF281|TNFRSF12A|ENAH|ATG101|VMP1|SLC46A3|FAM177A1,-10,0
1,1,0,0,0,0,-4,-12,0,0,0,0,M39305,M110000,2,0,Cell Type Signatures,7,CUI DEVELOPING HEART C8 MACROPHAGE,,-12,7.7,11,30293,275,300,21,7,1.5,684|834|972|1326|1520|3105|3106|3107|3133|5552|5734|5880|6648|7097|7133|9473|9802|10135|10437|10957|58191,BST2|CASP1|CD74|MAP3K8|CTSS|HLA-A|HLA-B|HLA-C|HLA-E|SRGN|PTGER4|RAC2|SOD2|TLR2|TNFRSF1B|THEMIS2|DAZAP2|NAMPT|IFI30|PNRC1|CXCL16,-9.9,0
1,1,1,0,1,1,-2.8,-10,-2.8,0,-12,-10,M39167,M111011,5,0,Cell Type Signatures,7,GAO LARGE INTESTINE ADULT CJ IMMUNE CELLS,,-12,5.4,10,30293,505,299,27,9,1.7,395|652|1288|3910|4811|5066|5118|5156|5745|5764|5802|7106|10417|23371|25759|25925|25992|51454|51477|79649|79901|80332|81035|145389|219348|219654|375033,ARHGAP6|BMP4|COL4A6|LAMA4|NID1|PAM|PCOLCE|PDGFRA|PTH1R|PTN|PTPRS|TSPAN4|SPON2|TNS2|SHC2|ZNF521|SNED1|GULP1|ISYNA1|MAP7D3|CYBRD1|ADAM33|COLEC12|SLC38A6|PLAC9|ZCCHC24|PEAR1,-9.6,0
1,1,1,0,0,1,-5.7,-3.2,-11,0,0,-12,M41659,M111001,4,0,Cell Type Signatures,7,TRAVAGLINI LUNG ALVEOLAR EPITHELIAL TYPE 1 CELL,,-12,6.2,10,30293,391,300,24,8,1.6,71|977|1303|1397|2316|3340|3730|3875|4008|4148|4616|5358|6382|6876|10395|10398|11099|22979|27075|55679|64236|79960|91624|91663,ACTG1|CD151|COL12A1|CRIP2|FLNA|NDST1|ANOS1|KRT18|LMO7|MATN3|GADD45B|PLS3|SDC1|TAGLN|DLC1|MYL9|PTPN21|EFR3B|TSPAN13|LIMS2|PDLIM2|JADE1|NEXN|MYADM,-9.6,0
1,1,0,0,1,0,-5.3,-11,0,0,-2.4,0,M39022,M110010,3,0,Cell Type Signatures,7,FAN EMBRYONIC CTX BIG GROUPS MICROGLIA,,-11,6.3,10,30293,371,300,23,7.7,1.5,567|684|718|834|972|1512|1520|3106|3107|3133|3572|3965|4938|5025|5552|6672|7133|9023|10437|51056|54739|57674|58191,B2M|BST2|C3|CASP1|CD74|CTSH|CTSS|HLA-B|HLA-C|HLA-E|IL6ST|LGALS9|OAS1|P2RX4|SRGN|SP100|TNFRSF1B|CH25H|IFI30|LAP3|XAF1|RNF213|CXCL16,-9.2,0
0,0,1,0,1,1,0,0,-3,0,-3.8,-11,M39246,M001011,3,0,Cell Type Signatures,7,LAKE ADULT KIDNEY C27 VASCULAR SMOOTH MUSCLE CELLS AND PERICYTES,,-11,10,12,30293,155,300,16,5.3,1.3,59|81|659|800|1756|2316|2354|4659|5074|6876|10000|10395|11034|23022|160851|253827,ACTA2|ACTN4|BMPR2|CALD1|DMD|FLNA|FOSB|PPP1R12A|PAWR|TAGLN|AKT3|DLC1|DSTN|PALLD|DGKH|MSRB3,-9.2,0
1,1,0,1,0,0,-7.2,-11,0,-2.3,0,0,M39266,M110100,3,0,Cell Type Signatures,7,HU FETAL RETINA MICROGLIA,,-11,6.1,10,30293,382,300,23,7.7,1.5,567|718|834|972|1520|3105|3106|3107|3133|3572|3965|5025|5359|5552|6672|7114|7133|25939|51056|51274|54625|57674|58191,B2M|C3|CASP1|CD74|CTSS|HLA-A|HLA-B|HLA-C|HLA-E|IL6ST|LGALS9|P2RX4|PLSCR1|SRGN|SP100|TMSB4X|TNFRSF1B|SAMHD1|LAP3|KLF3|PARP14|RNF213|CXCL16,-9,0
0,0,0,1,0,0,0,0,0,-11,0,0,M39061,M000100,1,0,Cell Type Signatures,7,MANNO MIDBRAIN NEUROTYPES HPROGFPM,,-11,6.3,10,30293,356,297,22,7.4,1.5,205|701|983|1062|2020|4300|5347|7465|9055|9212|9824|9928|10535|23421|54892|55143|55320|55872|57082|81930|83461|158326,AK4|BUB1B|CDK1|CENPE|EN2|MLLT3|PLK1|WEE1|PRC1|AURKB|ARHGAP11A|KIF14|RNASEH2A|ITGB3BP|NCAPG2|CDCA8|MIS18BP1|PBK|KNL1|KIF18A|CDCA3|FREM1,-8.9,0
1,1,0,0,0,0,-4.1,-11,0,0,0,0,M39044,M110000,2,0,Cell Type Signatures,7,FAN EMBRYONIC CTX BRAIN MYELOID,,-11,11,12,30293,139,300,15,5,1.3,972|1520|3105|3106|3659|4061|4600|5698|7127|7706|9636|10135|10437|10673|10964,CD74|CTSS|HLA-A|HLA-B|IRF1|LY6E|MX2|PSMB9|TNFAIP2|TRIM25|ISG15|NAMPT|IFI30|TNFSF13B|IFI44L,-8.9,0
1,1,0,0,0,0,-3.4,-11,0,0,0,0,M39124,M110000,2,0,Cell Type Signatures,7,AIZARANI LIVER C23 KUPFFER CELLS 3,,-11,8.2,11,30293,221,300,18,6,1.4,196|1520|2495|3553|4600|5552|6648|7097|7127|7133|9839|10135|10673|25939|91351|124935|150372|255488,AHR|CTSS|FTH1|IL1B|MX2|SRGN|SOD2|TLR2|TNFAIP2|TNFRSF1B|ZEB2|NAMPT|TNFSF13B|SAMHD1|DDX60L|SLC43A2|NFAM1|RNF144B,-8.9,0
0,0,1,0,0,1,0,0,-5.6,0,0,-11,M41672,M001001,2,0,Cell Type Signatures,7,TRAVAGLINI LUNG VASCULAR SMOOTH MUSCLE CELL,,-11,18,13,30293,61,300,11,3.7,1.1,59|72|800|1264|1266|3875|6876|7169|10398|25802|253827,ACTA2|ACTG2|CALD1|CNN1|CNN3|KRT18|TAGLN|TPM2|MYL9|LMOD1|MSRB3,-8.6,0
0,1,1,0,0,1,0,-3.4,-3.4,0,0,-11,M39245,M011001,3,0,Cell Type Signatures,7,LAKE ADULT KIDNEY C26 MESANGIAL CELLS,,-11,9.1,11,30293,177,300,16,5.3,1.3,81|659|800|1303|2354|4008|4643|4659|10000|10395|22801|23022|23345|57157|140609|160851,ACTN4|BMPR2|CALD1|COL12A1|FOSB|LMO7|MYO1E|PPP1R12A|AKT3|DLC1|ITGA11|PALLD|SYNE1|PHTF2|NEK7|DGKH,-8.4,0
0,0,1,0,1,1,0,0,-5.3,0,-4.4,-10,M39132,M001011,3,0,Cell Type Signatures,7,AIZARANI LIVER C33 STELLATE CELLS 2,,-10,11,11,30293,126,300,14,4.7,1.2,59|800|1277|1278|1289|2316|5358|7169|10395|10398|23022|64943|91624|439921,ACTA2|CALD1|COL1A1|COL1A2|COL5A1|FLNA|PLS3|TPM2|DLC1|MYL9|PALLD|NT5DC2|NEXN|MXRA7,-8.4,0
0,1,0,0,1,0,0,-10,0,0,-4.1,0,M39225,M010010,2,0,Cell Type Signatures,7,LAKE ADULT KIDNEY C6 PROXIMAL TUBULE EPITHELIAL CELLS FIBRINOGEN POS S3,,-10,8.9,11,30293,181,300,16,5.3,1.3,1512|1528|2495|2634|3133|4257|5359|6648|7357|8743|9168|10957|51719|54625|57674|80830,CTSH|CYB5A|FTH1|GBP2|HLA-E|MGST1|PLSCR1|SOD2|UGCG|TNFSF10|TMSB10|PNRC1|CAB39|PARP14|RNF213|APOL6,-8.3,0
0,0,0,1,0,0,0,0,0,-10,0,0,M39060,M000100,1,0,Cell Type Signatures,7,MANNO MIDBRAIN NEUROTYPES HPROGFPL,,-10,6.3,9.6,30293,323,297,20,6.7,1.5,205|701|983|1062|2020|5347|7465|9055|9212|9928|10535|23421|55143|55320|55872|57082|81930|83461|83604|158326,AK4|BUB1B|CDK1|CENPE|EN2|PLK1|WEE1|PRC1|AURKB|KIF14|RNASEH2A|ITGB3BP|CDCA8|MIS18BP1|PBK|KNL1|KIF18A|CDCA3|TMEM47|FREM1,-8,0
1,1,1,1,1,1,-5.8,-10,-10,-2.6,-9.4,-6.9,M39050,M111111,6,0,Cell Type Signatures,7,MANNO MIDBRAIN NEUROTYPES HPERIC,,-10,3.9,8.4,30293,795,300,31,10,1.8,567|602|716|837|1513|2920|3430|3659|3959|4217|5359|5872|6236|7318|9124|9636|10346|10384|10561|10723|10957|11030|51274|54625|55080|56829|57674|80830|94240|114897|143872,B2M|BCL3|C1S|CASP4|CTSK|CXCL2|IFI35|IRF1|LGALS3BP|MAP3K5|PLSCR1|RAB13|RRAD|UBA7|PDLIM1|ISG15|TRIM22|BTN3A3|IFI44|SLC12A7|PNRC1|RBPMS|KLF3|PARP14|TAPBPL|ZC3HAV1|RNF213|APOL6|EPSTI1|C1QTNF1|ARHGAP42,-7.9,0
1,1,0,0,0,0,-5.5,-9.8,0,0,0,0,M39201,M110000,2,0,Cell Type Signatures,7,HAY BONE MARROW MONOCYTE,,-9.8,7.6,9.9,30293,227,300,17,5.7,1.3,2495|2634|2643|3965|4061|4615|4938|6648|7114|7133|8743|9473|9536|9636|51274|58191|255488,FTH1|GBP2|GCH1|LGALS9|LY6E|MYD88|OAS1|SOD2|TMSB4X|TNFRSF1B|TNFSF10|THEMIS2|PTGES|ISG15|KLF3|CXCL16|RNF144B,-7.8,0
1,1,0,0,0,0,-5.6,-9.8,0,0,0,0,M39286,M110000,2,0,Cell Type Signatures,7,DURANTE ADULT OLFACTORY NEUROEPITHELIUM DENDRITIC CELLS,,-9.8,11,11,30293,117,300,13,4.3,1.2,1520|2495|2920|3553|5552|6648|7127|7133|9839|10135|10437|10673|221692,CTSS|FTH1|CXCL2|IL1B|SRGN|SOD2|TNFAIP2|TNFRSF1B|ZEB2|NAMPT|IFI30|TNFSF13B|PHACTR1,-7.8,0
0,0,0,0,1,0,0,0,0,0,-9.7,0,M41652,M000010,1,0,Cell Type Signatures,7,TRAVAGLINI LUNG PROXIMAL BASAL CELL,,-9.7,4.3,8.5,30293,629,299,27,9,1.7,819|1153|1938|1974|1975|2217|3476|3615|4059|4192|4774|5764|5802|7178|8665|9037|9145|9249|9901|10252|10628|23635|29068|51386|51477|84836|93100,CAMLG|CIRBP|EEF2|EIF4A2|EIF4B|FCGRT|IGBP1|IMPDH2|BCAM|MDK|NFIA|PTN|PTPRS|TPT1|EIF3F|SEMA5A|SYNGR1|DHRS3|SRGAP3|SPRY1|TXNIP|SSBP2|ZBTB44|EIF3L|ISYNA1|ABHD14B|NAPRT,-7.7,0
0,1,0,0,0,0,0,-9.6,0,0,0,0,M41699,M010000,1,0,Cell Type Signatures,7,TRAVAGLINI LUNG CLASSICAL MONOCYTE CELL,,-9.6,6.7,9.5,30293,270,300,18,6,1.4,196|834|1520|3965|4257|7097|7127|7133|7706|8743|9168|9839|10437|10673|23312|150372|255488|440836,AHR|CASP1|CTSS|LGALS9|MGST1|TLR2|TNFAIP2|TNFRSF1B|TRIM25|TNFSF10|TMSB10|ZEB2|IFI30|TNFSF13B|DMXL2|NFAM1|RNF144B|CIMAP1B,-7.6,0
0,1,0,0,1,0,0,-9.5,0,0,-2.5,0,M39045,M010010,2,0,Cell Type Signatures,7,FAN EMBRYONIC CTX BRAIN B CELL,,-9.5,12,11,30293,100,300,12,4,1.1,605|961|972|3105|3106|3107|3431|3669|5698|5720|5880|9124,BCL7A|CD47|CD74|HLA-A|HLA-B|HLA-C|SP110|ISG20|PSMB9|PSME1|RAC2|PDLIM1,-7.5,0
0,1,1,0,1,0,0,-4.1,-4.1,0,-9.5,0,M41745,M011010,3,0,Cell Type Signatures,7,RUBENSTEIN SKELETAL MUSCLE FAP CELLS,,-9.5,8.5,10,30293,179,299,15,5,1.3,2217|4774|5118|5156|6281|6414|7106|10252|10417|10457|10577|27018|79901|127435|219348,FCGRT|NFIA|PCOLCE|PDGFRA|S100A10|SELENOP|TSPAN4|SPRY1|SPON2|GPNMB|NPC2|BEX3|CYBRD1|PODN|PLAC9,-7.5,0
1,1,0,0,0,0,-4.4,-9.4,0,0,0,0,M41656,M110000,2,0,Cell Type Signatures,7,TRAVAGLINI LUNG MUCOUS CELL,,-9.4,11,11,30293,125,300,13,4.3,1.2,629|718|2919|2921|3569|3627|4061|6364|6372|6648|7127|8743|9536,CFB|C3|CXCL1|CXCL3|IL6|CXCL10|LY6E|CCL20|CXCL6|SOD2|TNFAIP2|TNFSF10|PTGES,-7.4,0
0,1,1,0,0,1,0,-9.4,-3.8,0,0,-3.1,M39243,M011001,3,0,Cell Type Signatures,7,LAKE ADULT KIDNEY C24 ENDOTHELIAL CELLS AEA AND DVR,,-9.4,9.3,10,30293,152,300,14,4.7,1.2,567|972|3106|3133|3301|3572|4071|5552|6672|7114|9168|10135|25890|79875,B2M|CD74|HLA-B|HLA-E|DNAJA1|IL6ST|TM4SF1|SRGN|SP100|TMSB4X|TMSB10|NAMPT|ABI3BP|THSD4,-7.4,0
0,0,0,1,0,0,0,0,0,-8.9,0,0,M39059,M000100,1,0,Cell Type Signatures,7,MANNO MIDBRAIN NEUROTYPES HPROGBP,,-8.9,6.1,8.9,30293,300,297,18,6.1,1.4,701|983|1062|5347|7465|9055|9212|9824|9928|10535|23421|54892|55143|55320|55872|57082|81930|83461,BUB1B|CDK1|CENPE|PLK1|WEE1|PRC1|AURKB|ARHGAP11A|KIF14|RNASEH2A|ITGB3BP|NCAPG2|CDCA8|MIS18BP1|PBK|KNL1|KIF18A|CDCA3,-7,0
1,1,0,0,0,0,-3.3,-8.8,0,0,0,0,M39322,M110000,2,0,Cell Type Signatures,7,CUI DEVELOPING HEART VALVAR ENDOTHELIAL CELL,,-8.8,9.3,9.9,30293,141,300,13,4.3,1.2,231|1513|2919|2920|3106|3429|4327|4783|6364|6648|9124|10135|114897,AKR1B1|CTSK|CXCL1|CXCL2|HLA-B|IFI27|MMP19|NFIL3|CCL20|SOD2|PDLIM1|NAMPT|C1QTNF1,-6.8,0
0,0,1,1,1,0,0,0,-2.4,-8.7,-3,0,M39058,M001110,3,0,Cell Type Signatures,7,MANNO MIDBRAIN NEUROTYPES HPROGM,,-8.7,6,8.7,30293,307,297,18,6.1,1.4,701|983|1062|2020|5168|5347|7465|9055|9212|10535|23421|54892|55143|55872|56171|83461|83604|84059,BUB1B|CDK1|CENPE|EN2|ENPP2|PLK1|WEE1|PRC1|AURKB|RNASEH2A|ITGB3BP|NCAPG2|CDCA8|PBK|DNAH7|CDCA3|TMEM47|ADGRV1,-6.8,0
0,0,1,0,1,1,0,0,-3,0,-8.7,-4.6,M39300,M001011,3,0,Cell Type Signatures,7,CUI DEVELOPING HEART C3 FIBROBLAST LIKE CELL,,-8.7,10,10,30293,117,299,12,4,1.1,3910|4774|4811|5118|5156|5325|5764|10252|10417|79901|81578|219348,LAMA4|NFIA|NID1|PCOLCE|PDGFRA|PLAGL1|PTN|SPRY1|SPON2|CYBRD1|COL21A1|PLAC9,-6.8,0
1,1,0,0,0,0,-8.6,-8.6,0,0,0,0,M41677,M110000,2,0,Cell Type Signatures,7,TRAVAGLINI LUNG LIPOFIBROBLAST CELL,,-8.6,9,9.7,30293,146,300,13,4.3,1.2,687|1051|1890|2182|2683|4502|7980|8061|8572|9945|23764|135112|168455,KLF9|CEBPB|TYMP|ACSL4|B4GALT1|MT2A|TFPI2|FOSL1|PDLIM4|GFPT2|MAFF|NCOA7|CCDC71L,-6.7,0
0,0,1,0,1,1,0,0,-2.1,0,-8.6,-2.1,M39223,M001011,3,0,Cell Type Signatures,7,LAKE ADULT KIDNEY C4 PROXIMAL TUBULE EPITHELIAL CELLS S2,,-8.6,8.1,9.4,30293,176,299,14,4.7,1.2,395|4774|5066|5793|9037|22871|23224|23331|51454|54796|55074|56288|93986|154043,ARHGAP6|NFIA|PAM|PTPRG|SEMA5A|NLGN1|SYNE2|TTC28|GULP1|BNC2|OXR1|PARD3|FOXP2|CNKSR3,-6.7,0
1,1,0,0,1,0,-4.4,-8.4,0,0,-4.5,0,M39077,M110010,3,0,Cell Type Signatures,7,ZHONG PFC MAJOR TYPES MICROGLIA,,-8.4,4.8,8.1,30293,438,300,21,7,1.5,567|684|718|834|972|1520|3106|3107|3133|3572|4938|5025|5552|5699|6672|7133|9023|10437|51296|57674|58191,B2M|BST2|C3|CASP1|CD74|CTSS|HLA-B|HLA-C|HLA-E|IL6ST|OAS1|P2RX4|SRGN|PSMB10|SP100|TNFRSF1B|CH25H|IFI30|SLC15A3|RNF213|CXCL16,-6.6,0
1,1,1,0,1,1,-3.8,-7.7,-2.8,0,-3.3,-8.4,M39039,M111011,5,0,Cell Type Signatures,7,FAN EMBRYONIC CTX BRAIN ENDOTHELIAL 1,,-8.4,4.8,8.1,30293,440,300,21,7,1.5,81|659|977|1266|1290|1397|1466|2006|2078|3280|3480|5358|6520|10395|11034|22979|23187|51114|55679|64236|253827,ACTN4|BMPR2|CD151|CNN3|COL5A2|CRIP2|CSRP2|ELN|ERG|HES1|IGF1R|PLS3|SLC3A2|DLC1|DSTN|EFR3B|PHLDB1|ZDHHC9|LIMS2|PDLIM2|MSRB3,-6.5,0
1,1,1,0,0,0,-5.1,-8.4,-3.1,0,0,0,M41706,M111000,3,0,Cell Type Signatures,7,FAN OVARY CL4 T LYMPHOCYTE NK CELL 1,,-8.4,6.6,8.8,30293,246,300,16,5.3,1.3,567|2495|3105|3106|3107|3133|3659|3669|5552|5698|5720|7114|7133|9636|9802|60489,B2M|FTH1|HLA-A|HLA-B|HLA-C|HLA-E|IRF1|ISG20|SRGN|PSMB9|PSME1|TMSB4X|TNFRSF1B|ISG15|DAZAP2|APOBEC3G,-6.5,0
0,1,1,0,1,0,0,-4.5,-2.1,0,-8.4,0,M39117,M011010,3,0,Cell Type Signatures,7,AIZARANI LIVER C13 LSECS 2,,-8.4,6.1,8.6,30293,283,299,17,5.7,1.3,290|1514|2217|4811|5166|7025|7026|7048|8450|8874|11000|11188|23371|25759|57134|160622|219654,ANPEP|CTSL|FCGRT|NID1|PDK4|NR2F1|NR2F2|TGFBR2|CUL4B|ARHGEF7|SLC27A3|NISCH|TNS2|SHC2|MAN1C1|TAMALIN|ZCCHC24,-6.5,0
1,1,1,0,0,1,-4.8,-3.5,-8.3,0,0,-4.1,M39176,M111001,4,0,Cell Type Signatures,7,MURARO PANCREAS ENDOTHELIAL CELL,,-8.3,5.3,8.2,30293,362,300,19,6.3,1.4,633|1072|3490|3987|4092|4627|6251|6678|7798|8099|11140|22846|25932|26064|30850|51465|56262|56937|162073,BGN|CFL1|IGFBP7|LIMS1|SMAD7|MYH9|RSU1|SPARC|LUZP1|CDK2AP1|CDC37|VASH1|CLIC4|RAI14|CDR2L|UBE2J1|LRRC8A|PMEPA1|ITPRIPL2,-6.5,0
1,1,0,0,0,0,-3,-8.3,0,0,0,0,M39306,M110000,2,0,Cell Type Signatures,7,CUI DEVELOPING HEART C9 B T CELL,,-8.3,8.5,9.3,30293,155,300,13,4.3,1.2,3105|3106|3107|3133|3134|3659|3669|5552|5698|5734|5880|9636|57674,HLA-A|HLA-B|HLA-C|HLA-E|HLA-F|IRF1|ISG20|SRGN|PSMB9|PTGER4|RAC2|ISG15|RNF213,-6.4,0
1,1,0,0,0,0,-2.3,-8.2,0,0,0,0,M39047,M110000,2,0,Cell Type Signatures,7,FAN EMBRYONIC CTX BRAIN NAIVE LIKE T CELL,,-8.2,8.3,9.2,30293,158,300,13,4.3,1.2,1117|2634|3105|3106|3107|3134|3669|5696|5698|5880|11118|114908|129293,CHI3L2|GBP2|HLA-A|HLA-B|HLA-C|HLA-F|ISG20|PSMB8|PSMB9|RAC2|BTN3A2|TMEM123|TRABD2A,-6.3,0
1,1,0,0,0,1,-8.2,-4.5,0,0,0,-2.3,M41666,M110001,3,0,Cell Type Signatures,7,TRAVAGLINI LUNG CAPILLARY INTERMEDIATE 1 CELL,,-8.2,8.3,9.2,30293,158,300,13,4.3,1.2,1890|3383|3459|3575|3732|5533|6376|9060|9235|9308|10318|55092|81788,TYMP|ICAM1|IFNGR1|IL7R|CD82|PPP3CC|CX3CL1|PAPSS2|IL32|CD83|TNIP1|TMEM51|NUAK2,-6.3,0
1,1,1,0,1,0,-5,-8.1,-2.5,0,-7.3,0,M41675,M111010,4,0,Cell Type Signatures,7,TRAVAGLINI LUNG ADVENTITIAL FIBROBLAST CELL,,-8.1,5.8,8.3,30293,296,300,17,5.7,1.3,196|715|716|718|972|1435|1512|1513|1593|3959|4257|5806|7127|8542|10673|25890|56829,AHR|C1R|C1S|C3|CD74|CSF1|CTSH|CTSK|CYP27A1|LGALS3BP|MGST1|PTX3|TNFAIP2|APOL1|TNFSF13B|ABI3BP|ZC3HAV1,-6.2,0
0,1,1,0,1,1,0,-3.8,-5.4,0,-5.4,-8,M39122,M011011,4,0,Cell Type Signatures,7,AIZARANI LIVER C21 STELLATE CELLS 1,,-8,7.3,8.8,30293,194,300,14,4.7,1.2,59|81|800|1277|1278|1289|2354|7057|10398|11034|23022|91624|91663|439921,ACTA2|ACTN4|CALD1|COL1A1|COL1A2|COL5A1|FOSB|THBS1|MYL9|DSTN|PALLD|NEXN|MYADM|MXRA7,-6.2,0
1,1,0,0,0,0,-6.2,-8,0,0,0,0,M39200,M110000,2,0,Cell Type Signatures,7,HAY BONE MARROW IMMATURE NEUTROPHIL,,-8,7.3,8.8,30293,194,300,14,4.7,1.2,196|602|1326|1520|2537|2879|3553|5359|7127|9839|10135|10437|124935|440836,AHR|BCL3|MAP3K8|CTSS|IFI6|GPX4|IL1B|PLSCR1|TNFAIP2|ZEB2|NAMPT|IFI30|SLC43A2|CIMAP1B,-6.2,0
0,1,1,0,0,0,0,-8,-2.8,0,0,0,M39260,M011000,2,0,Cell Type Signatures,7,MENON FETAL KIDNEY 10 IMMUNE CELLS,,-8,12,10,30293,83,300,10,3.3,1,567|972|3105|3106|3107|3133|5552|7114|9168|25939,B2M|CD74|HLA-A|HLA-B|HLA-C|HLA-E|SRGN|TMSB4X|TMSB10|SAMHD1,-6.2,0
0,0,1,0,0,1,0,0,-8,0,0,-4.5,M41703,M001001,2,0,Cell Type Signatures,7,FAN OVARY CL1 GPRC5A TNFRS12A HIGH SELECTABLE FOLLICLE STROMAL CELL,,-8,5,7.9,30293,380,300,19,6.3,1.4,308|378|1407|2803|2935|3799|4942|6728|7798|10049|10797|11171|22919|25978|27295|51119|51330|55379|60673,ANXA5|ARF4|CRY1|GOLGA4|GSPT1|KIF5B|OAT|SRP19|LUZP1|DNAJB6|MTHFD2|STRAP|MAPRE1|CHMP2B|PDLIM3|SBDS|TNFRSF12A|LRRC59|ATG101,-6.2,0
1,1,1,0,1,1,-3.9,-2.1,-8,0,-4.4,-8,M41691,M111011,5,0,Cell Type Signatures,7,TRAVAGLINI LUNG PLATELET MEGAKARYOCYTE CELL,,-8,4,7.5,30293,604,300,24,8,1.6,60|87|375|378|3688|3987|4627|4637|5270|6251|6678|7040|7145|7168|7171|8099|10049|10092|10487|10627|25932|27102|51727|55062,ACTB|ACTN1|ARF1|ARF4|ITGB1|LIMS1|MYH9|MYL6|SERPINE2|RSU1|SPARC|TGFB1|TNS1|TPM1|TPM4|CDK2AP1|DNAJB6|ARPC5|CAP1|MYL12A|CLIC4|EIF2AK1|CMPK1|WIPI1,-6.2,0
0,0,0,0,1,0,0,0,0,0,-7.8,0,M39255,M000010,1,0,Cell Type Signatures,7,MENON FETAL KIDNEY 5 PROXIMAL TUBULE CELLS,,-7.8,10,9.5,30293,112,299,11,3.7,1.1,2045|6281|6414|7178|10370|10577|23224|23475|23767|51390|92126,EPHA7|S100A10|SELENOP|TPT1|CITED2|NPC2|SYNE2|QPRT|FLRT3|AIG1|DSEL,-6,0
0,0,1,0,0,1,0,0,-3.2,0,0,-7.6,M41744,M001001,2,0,Cell Type Signatures,7,RUBENSTEIN SKELETAL MUSCLE PERICYTES,,-7.6,8.4,8.9,30293,144,300,12,4,1.1,59|800|805|977|1266|1397|2316|3280|6876|7169|10395|10398,ACTA2|CALD1|CALM2|CD151|CNN3|CRIP2|FLNA|HES1|TAGLN|TPM2|DLC1|MYL9,-5.9,0
1,1,0,0,0,0,-2.9,-7.6,0,0,0,0,M40229,M110000,2,0,Cell Type Signatures,7,DESCARTES FETAL LIVER MYELOID CELLS,,-7.6,6.8,8.4,30293,209,300,14,4.7,1.2,1520|3429|3433|3437|3627|4600|7127|7412|9473|23312|25939|51296|150372|259307,CTSS|IFI27|IFIT2|IFIT3|CXCL10|MX2|TNFAIP2|VCAM1|THEMIS2|DMXL2|SAMHD1|SLC15A3|NFAM1|IL4I1,-5.8,0
0,1,1,0,0,0,0,-7.5,-3.1,0,0,0,M41655,M011000,2,0,Cell Type Signatures,7,TRAVAGLINI LUNG GOBLET CELL,,-7.5,8.2,8.8,30293,148,300,12,4,1.1,390|718|2919|3965|4257|4938|5699|6372|8743|9536|53947|55620,RND3|C3|CXCL1|LGALS9|MGST1|OAS1|PSMB10|CXCL6|TNFSF10|PTGES|A4GALT|STAP2,-5.7,0
