_MEMBER_down_common_genes,_MEMBER_down_epi_only,_MEMBER_down_mes_only,_MEMBER_down_mes_up_epi,_MEMBER_up_common_genes,_MEMBER_up_epi_only,_MEMBER_up_mes_down_epi,_MEMBER_up_mes_only,_LogP_down_common_genes,_LogP_down_epi_only,_LogP_down_mes_only,_LogP_down_mes_up_epi,_LogP_up_common_genes,_LogP_up_epi_only,_LogP_up_mes_down_epi,_LogP_up_mes_only,GO,Description,_PATTERN_,_RANK_,GiniIndex
0,0,0,0,1,0,0,0,0,0,0,0,-6.8,0,0,0,GO:0002484,antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway,M00001000,1,0
0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,GO:0042058,regulation of epidermal growth factor receptor signaling pathway,M01000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.5,0,0,hsa05410,Hypertrophic cardiomyopathy,M00000100,1,0
0,0,1,0,0,0,0,0,0,0,-4.3,0,0,0,0,0,GO:0072088,nephron epithelium morphogenesis,M00100000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,GO:0006402,mRNA catabolic process,M00000010,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.5,WP2371,Parkinson 39 s disease pathway,M00000001,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,WP4871,Kisspeptin kisspeptin receptor system in the ovary,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-18,0,0,0,R-HSA-9759194,Nuclear events mediated by NFE2L2,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-18,0,0,0,R-HSA-983169,Class I MHC mediated antigen processing & presentation,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.7,0,0,0,GO:0032944,regulation of mononuclear cell proliferation,M00001000,1,0
0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,0,GO:0050995,negative regulation of lipid catabolic process,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,GO:0070536,protein K63-linked deubiquitination,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,WP98,Prostaglandin synthesis and regulation,M00010000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3,0,0,M17294,BIOCARTA RAS PATHWAY,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-9.4,0,0,0,WP619,Type II interferon signaling,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.6,0,0,GO:0090313,regulation of protein targeting to membrane,M00000100,1,0
0,0,1,0,0,0,0,0,0,0,-3.2,0,0,0,0,0,GO:0090190,positive regulation of branching involved in ureteric bud morphogenesis,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2,0,0,0,GO:0045744,negative regulation of G protein-coupled receptor signaling pathway,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.1,0,0,0,GO:0070534,protein K63-linked ubiquitination,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.6,0,0,0,GO:0050852,T cell receptor signaling pathway,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-6.7,0,0,0,GO:0002428,antigen processing and presentation of peptide antigen via MHC class Ib,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-5.5,0,0,0,GO:0002573,myeloid leukocyte differentiation,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-24,0,0,0,R-HSA-8941858,Regulation of RUNX3 expression and activity,M00001000,1,0
0,1,0,0,0,0,0,0,0,-4.7,0,0,0,0,0,0,GO:0030194,positive regulation of blood coagulation,M01000000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3,0,GO:0034404,nucleobase-containing small molecule biosynthetic process,M00000010,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3,GO:0050684,regulation of mRNA processing,M00000001,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,GO:1902624,positive regulation of neutrophil migration,M00001000,1,0
0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,0,WP2875,Constitutive androstane receptor pathway,M01000000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,0,GO:0072337,modified amino acid transport,M00000010,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-6.7,0,WP4724,Omega 9 fatty acid synthesis,M00000010,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,GO:0043525,positive regulation of neuron apoptotic process,M00000100,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4.5,0,GO:0097294,'de novo' XMP biosynthetic process,M00000010,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.5,0,0,hsa04371,Apelin signaling pathway,M00000100,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-4.1,0,0,GO:1903076,regulation of protein localization to plasma membrane,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.8,0,0,0,M1469,BIOCARTA LYM PATHWAY,M00001000,1,0
0,1,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,hsa04975,Fat digestion and absorption,M01000000,1,0
0,1,0,0,0,0,0,0,0,-3.3,0,0,0,0,0,0,M4470,BIOCARTA EXTRINSIC PATHWAY,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,M65,PID FRA PATHWAY,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,WP2118,Arrhythmogenic right ventricular cardiomyopathy,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-22,0,0,0,R-HSA-8854050,FBXL7 down-regulates AURKA during mitotic entry and in early mitosis,M00001000,1,0
0,1,0,0,0,0,0,0,0,-4.1,0,0,0,0,0,0,GO:0010744,positive regulation of macrophage derived foam cell differentiation,M01000000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-5.9,0,GO:0032933,SREBP signaling pathway,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-14,0,0,0,R-HSA-69002,DNA Replication Pre-Initiation,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2,0,0,GO:0006862,nucleotide transport,M00000100,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.7,0,WP5276,Estrogen metabolism,M00000010,1,0
0,1,0,0,0,0,0,0,0,-2.4,0,0,0,0,0,0,GO:0007605,sensory perception of sound,M01000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,GO:0015865,purine nucleotide transport,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2,0,0,0,GO:1990830,cellular response to leukemia inhibitory factor,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,GO:0060337,type I interferon-mediated signaling pathway,M00001000,1,0
1,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,R-HSA-8982491,Glycogen metabolism,M10000000,1,0
0,0,1,0,0,0,0,0,0,0,-2,0,0,0,0,0,M129,PID PLK1 PATHWAY,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-20,0,0,0,R-HSA-5688426,Deubiquitination,M00001000,1,0
0,1,0,0,0,0,0,0,0,-4.7,0,0,0,0,0,0,GO:0030195,negative regulation of blood coagulation,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.4,0,0,0,GO:1900744,regulation of p38MAPK cascade,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-3,0,0,0,0,WP5224,2q37 copy number variation syndrome,M00010000,1,0
0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,0,WP4969,RAS and bradykinin pathways in COVID 19,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-5.3,0,0,0,R-HSA-2214320,Anchoring fibril formation,M00001000,1,0
0,1,0,0,0,0,0,0,0,-3.4,0,0,0,0,0,0,GO:0015012,heparan sulfate proteoglycan biosynthetic process,M01000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,hsa02010,ABC transporters,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-5.9,0,0,0,GO:0070663,regulation of leukocyte proliferation,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.5,0,R-HSA-8956320,Nucleotide biosynthesis,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-6.3,0,0,0,GO:0009896,positive regulation of catabolic process,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-6,0,0,0,R-HSA-168142,Toll Like Receptor 10 (TLR10) Cascade,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-6.3,0,R-HSA-5368287,Mitochondrial translation,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-5.7,0,0,0,hsa04620,Toll-like receptor signaling pathway,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.9,0,WP5424,Omega 6 fatty acids in senescence,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-18,0,0,0,R-HSA-69052,Switching of origins to a post-replicative state,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-3.4,0,0,0,0,0,GO:0072074,kidney mesenchyme development,M00100000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,GO:1901990,regulation of mitotic cell cycle phase transition,M00000100,1,0
1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,0,0,R-HSA-72695,"Formation of the ternary complex, and subsequently, the 43S complex",M10000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,GO:0098815,modulation of excitatory postsynaptic potential,M00010000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.9,0,0,0,0,R-HSA-1855204,Synthesis of IP3 and IP4 in the cytosol,M00010000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,0,GO:0042398,cellular modified amino acid biosynthetic process,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4,0,0,0,M145,PID P53 DOWNSTREAM PATHWAY,M00001000,1,0
0,1,0,0,0,0,0,0,0,-2.7,0,0,0,0,0,0,GO:0010453,regulation of cell fate commitment,M01000000,1,0
0,1,0,0,0,0,0,0,0,-2.8,0,0,0,0,0,0,GO:0019217,regulation of fatty acid metabolic process,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-20,0,0,0,R-HSA-174184,Cdc20:Phospho-APC/C mediated degradation of Cyclin A,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-5.9,0,0,0,R-HSA-1236977,Endosomal/Vacuolar pathway,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-5.8,0,GO:0050810,regulation of steroid biosynthetic process,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.7,0,0,0,hsa05330,Allograft rejection,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,GO:0034103,regulation of tissue remodeling,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,GO:0009408,response to heat,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-5.5,0,WP4224,Purine metabolism and related disorders,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,GO:0045930,negative regulation of mitotic cell cycle,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-14,0,0,0,R-HSA-69242,S Phase,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-24,0,0,0,R-HSA-5362768,Hh mutants are degraded by ERAD,M00001000,1,0
1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,0,0,M113,PID NFAT 3PATHWAY,M10000000,1,0
0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,R-HSA-4085001,Sialic acid metabolism,M01000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.8,0,0,R-HSA-114452,Activation of BH3-only proteins,M00000100,1,0
0,1,0,0,0,0,0,0,0,-2.8,0,0,0,0,0,0,GO:0042886,amide transport,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-21,0,0,0,R-HSA-4086400,PCP/CE pathway,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.8,0,0,0,GO:0042102,positive regulation of T cell proliferation,M00001000,1,0
0,1,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,GO:0034375,high-density lipoprotein particle remodeling,M01000000,1,0
0,0,1,0,0,0,0,0,0,0,-4.3,0,0,0,0,0,GO:0043583,ear development,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,hsa05100,Bacterial invasion of epithelial cells,M00001000,1,0
1,0,0,0,0,0,0,0,-2.9,0,0,0,0,0,0,0,GO:0007281,germ cell development,M10000000,1,0
0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,0,GO:0030166,proteoglycan biosynthetic process,M01000000,1,0
0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,0,0,GO:0150116,regulation of cell-substrate junction organization,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.1,0,0,0,R-HSA-5218900,CASP8 activity is inhibited,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.7,0,0,0,R-HSA-5260271,Diseases of Immune System,M00001000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.1,R-HSA-69236,G1 Phase,M00000001,1,0
0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,GO:0032373,positive regulation of sterol transport,M00100000,1,0
0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,0,0,GO:0016601,Rac protein signal transduction,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-20,0,0,0,R-HSA-5632684,Hedgehog 'on' state,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.8,0,0,0,GO:0071347,cellular response to interleukin-1,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,0,GO:0000288,"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",M00000010,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,GO:1902932,positive regulation of alcohol biosynthetic process,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-21,0,0,0,R-HSA-195253,Degradation of beta-catenin by the destruction complex,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,GO:0070316,regulation of G0 to G1 transition,M00100000,1,0
0,1,0,0,0,0,0,0,0,-6.1,0,0,0,0,0,0,GO:0065005,protein-lipid complex assembly,M01000000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,WP4313,Ferroptosis,M00000010,1,0
0,0,1,0,0,0,0,0,0,0,-3.2,0,0,0,0,0,GO:0071371,cellular response to gonadotropin stimulus,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2,0,0,0,GO:0071453,cellular response to oxygen levels,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-6.8,0,0,0,GO:0019883,antigen processing and presentation of endogenous antigen,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-5.8,0,0,0,0,GO:0003183,mitral valve morphogenesis,M00010000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.3,0,GO:0032790,ribosome disassembly,M00000010,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.5,0,R-HSA-9694635,Translation of Structural Proteins,M00000010,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-5.5,0,R-HSA-5368286,Mitochondrial translation initiation,M00000010,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-6.7,0,0,hsa05226,Gastric cancer,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.5,0,0,0,hsa04115,p53 signaling pathway,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-5.4,0,0,0,R-HSA-168179,Toll Like Receptor TLR1:TLR2 Cascade,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.6,0,0,R-HSA-983189,Kinesins,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-21,0,0,0,R-HSA-174084,Autodegradation of Cdh1 by Cdh1:APC/C,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-4.4,0,0,hsa04664,Fc epsilon RI signaling pathway,M00000100,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-5.5,0,GO:0009167,purine ribonucleoside monophosphate metabolic process,M00000010,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-5.4,0,GO:0015980,energy derivation by oxidation of organic compounds,M00000010,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,WP3872,Regulation of apoptosis by parathyroid hormone related protein,M00000100,1,0
0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,0,0,GO:0046320,regulation of fatty acid oxidation,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,GO:0045687,positive regulation of glial cell differentiation,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,0,0,GO:0051052,regulation of DNA metabolic process,M00100000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.5,R-HSA-9615710,Late endosomal microautophagy,M00000001,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,GO:0009206,purine ribonucleoside triphosphate biosynthetic process,M00000010,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,WP3850,Factors and pathways affecting insulin like growth factor IGF1 Akt signaling,M00000100,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,M210,PID IL8 CXCR2 PATHWAY,M00000100,1,0
0,0,1,0,0,0,0,0,0,0,-3.4,0,0,0,0,0,GO:0032354,response to follicle-stimulating hormone,M00100000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,GO:0009119,ribonucleoside metabolic process,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-7.5,0,0,0,GO:0002483,antigen processing and presentation of endogenous peptide antigen,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4.5,0,GO:0097293,XMP biosynthetic process,M00000010,1,0
0,0,0,1,0,0,0,0,0,0,0,-4.6,0,0,0,0,GO:0043242,negative regulation of protein-containing complex disassembly,M00010000,1,0
1,0,0,0,0,0,0,0,-2.8,0,0,0,0,0,0,0,GO:0044458,motile cilium assembly,M10000000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.4,GO:0006873,intracellular monoatomic ion homeostasis,M00000001,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-17,0,0,0,R-HSA-5610787,Hedgehog 'off' state,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,GO:0035751,regulation of lysosomal lumen pH,M00000010,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.1,GO:1900182,positive regulation of protein localization to nucleus,M00000001,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4.9,0,GO:0090205,positive regulation of cholesterol metabolic process,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-13,0,0,0,R-HSA-9711123,Cellular response to chemical stress,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,GO:0044060,regulation of endocrine process,M00100000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.3,0,R-HSA-15869,Metabolism of nucleotides,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-5.9,0,0,0,R-HSA-933542,TRAF6 mediated NF-kB activation,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,GO:0003180,aortic valve morphogenesis,M00100000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-4.3,0,0,hsa05211,Renal cell carcinoma,M00000100,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-4.8,0,0,M2482,BIOCARTA ARAP PATHWAY,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-5.5,0,0,0,R-HSA-168188,Toll Like Receptor TLR6:TLR2 Cascade,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-9.7,0,GO:0008299,isoprenoid biosynthetic process,M00000010,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.9,0,R-HSA-381183,ATF6 (ATF6-alpha) activates chaperone genes,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,hsa01524,Platinum drug resistance,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-3.4,0,0,0,0,0,GO:0010832,negative regulation of myotube differentiation,M00100000,1,0
0,1,0,0,0,0,0,0,0,-6.4,0,0,0,0,0,0,R-HSA-174824,"Plasma lipoprotein assembly, remodeling, and clearance",M01000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,GO:0016242,negative regulation of macroautophagy,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-5.1,0,0,0,GO:1990868,response to chemokine,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-4.1,0,0,R-HSA-392451,G beta:gamma signalling through PI3Kgamma,M00000100,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4.4,0,R-HSA-6790901,rRNA modification in the nucleus and cytosol,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.9,0,0,0,R-HSA-5357769,Caspase activation via extrinsic apoptotic signalling pathway,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,GO:0050673,epithelial cell proliferation,M00100000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.2,0,hsa00010,Glycolysis / Gluconeogenesis,M00000010,1,0
1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,0,0,GO:0006354,DNA-templated transcription elongation,M10000000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-8,0,GO:0009152,purine ribonucleotide biosynthetic process,M00000010,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.2,GO:0006366,transcription by RNA polymerase II,M00000001,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-13,0,0,0,R-HSA-69306,DNA Replication,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,WP5422,IL 19 signaling pathway,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.7,0,0,0,WP4950,16p11 2 distal deletion syndrome,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,GO:0043114,regulation of vascular permeability,M00010000,1,0
0,0,1,0,0,0,0,0,0,0,-2,0,0,0,0,0,GO:0001708,cell fate specification,M00100000,1,0
0,1,0,0,0,0,0,0,0,-2.4,0,0,0,0,0,0,R-HSA-9662361,Sensory processing of sound by outer hair cells of the cochlea,M01000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-4.8,0,0,hsa04261,Adrenergic signaling in cardiomyocytes,M00000100,1,0
0,1,0,0,0,0,0,0,0,-3.2,0,0,0,0,0,0,hsa00052,Galactose metabolism,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,GO:0031397,negative regulation of protein ubiquitination,M00001000,1,0
0,1,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,GO:0044273,sulfur compound catabolic process,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4,0,0,0,R-HSA-5675482,Regulation of necroptotic cell death,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2,0,0,hsa04930,Type II diabetes mellitus,M00000100,1,0
0,1,0,0,0,0,0,0,0,-2.6,0,0,0,0,0,0,hsa04964,Proximal tubule bicarbonate reclamation,M01000000,1,0
0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,GO:1902749,regulation of cell cycle G2/M phase transition,M00100000,1,0
0,0,1,0,0,0,0,0,0,0,-3.8,0,0,0,0,0,R-HSA-3928663,EPHA-mediated growth cone collapse,M00100000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4.9,0,WP4723,Omega 3 omega 6 fatty acid synthesis,M00000010,1,0
0,1,0,0,0,0,0,0,0,-2.7,0,0,0,0,0,0,WP2858,Ectoderm differentiation,M01000000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,GO:0009185,ribonucleoside diphosphate metabolic process,M00000010,1,0
0,1,0,0,0,0,0,0,0,-3.2,0,0,0,0,0,0,GO:0046618,xenobiotic export from cell,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-19,0,0,0,R-HSA-9013694,Signaling by NOTCH4,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,GO:0031623,receptor internalization,M00100000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.7,0,GO:1904816,"positive regulation of protein localization to chromosome, telomeric region",M00000010,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,GO:0051497,negative regulation of stress fiber assembly,M00000100,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,0,GO:0021799,cerebral cortex radially oriented cell migration,M00010000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,0,WP5220,Metabolic reprogramming in pancreatic cancer,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.5,0,0,0,GO:0043433,negative regulation of DNA-binding transcription factor activity,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,0,GO:1905037,autophagosome organization,M00010000,1,0
0,1,0,0,0,0,0,0,0,-3.7,0,0,0,0,0,0,WP3601,Lipid particles composition,M01000000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,GO:0016073,snRNA metabolic process,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-7.6,0,0,0,GO:0001916,positive regulation of T cell mediated cytotoxicity,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.1,0,hsa00513,Various types of N-glycan biosynthesis,M00000010,1,0
0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,GO:0045806,negative regulation of endocytosis,M00100000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,GO:0000281,mitotic cytokinesis,M00000100,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4.7,0,GO:0006189,'de novo' IMP biosynthetic process,M00000010,1,0
0,1,0,0,0,0,0,0,0,-4.7,0,0,0,0,0,0,R-HSA-8866423,VLDL assembly,M01000000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.4,GO:0031503,protein-containing complex localization,M00000001,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,GO:2001234,negative regulation of apoptotic signaling pathway,M00001000,1,0
1,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,GO:0030282,bone mineralization,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3,0,0,0,GO:0031396,regulation of protein ubiquitination,M00001000,1,0
0,1,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,M255,PID HIF1 TFPATHWAY,M01000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-4.2,0,0,0,0,GO:1901879,regulation of protein depolymerization,M00010000,1,0
