_MEMBER_down_common_genes,_MEMBER_down_epi_only,_MEMBER_down_mes_only,_MEMBER_down_mes_up_epi,_MEMBER_up_common_genes,_MEMBER_up_epi_only,_MEMBER_up_mes_down_epi,_MEMBER_up_mes_only,_LogP_down_common_genes,_LogP_down_epi_only,_LogP_down_mes_only,_LogP_down_mes_up_epi,_LogP_up_common_genes,_LogP_up_epi_only,_LogP_up_mes_down_epi,_LogP_up_mes_only,GO,Description,_PATTERN_,_RANK_,GiniIndex
0,1,0,0,0,0,1,0,0,-3.7,0,0,0,0,-2.8,0,GO:0001889,liver development,M01000010,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.2,-2.6,0,0,R-HSA-190828,Gap junction trafficking,M00001100,2,0
0,0,1,0,0,1,0,0,0,0,-2.3,0,0,-2.1,0,0,GO:0072073,kidney epithelium development,M00100100,2,0
0,0,0,1,0,1,0,0,0,0,0,-3.9,0,-2.9,0,0,GO:0030835,negative regulation of actin filament depolymerization,M00010100,2,0
0,0,1,0,0,0,0,1,0,0,-2.6,0,0,0,0,-3.4,GO:0016071,mRNA metabolic process,M00100001,2,0
1,1,0,0,0,0,0,0,-7.8,-2.6,0,0,0,0,0,0,WP4686,Leucine isoleucine and valine metabolism,M11000000,2,0
0,0,0,1,0,1,0,0,0,0,0,-2.8,0,-2.6,0,0,GO:0002695,negative regulation of leukocyte activation,M00010100,2,0
0,0,1,1,0,0,0,0,0,0,-2.6,-4.9,0,0,0,0,GO:0051099,positive regulation of binding,M00110000,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-4.4,-5.5,M5937,HALLMARK GLYCOLYSIS,M00000011,2,0
0,0,0,1,1,0,0,0,0,0,0,-3.2,-3.9,0,0,0,GO:0002763,positive regulation of myeloid leukocyte differentiation,M00011000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.3,-8.2,0,0,hsa04060,Cytokine-cytokine receptor interaction,M00001100,2,0
0,0,0,1,0,1,0,0,0,0,0,-4.8,0,-3.4,0,0,GO:0002764,immune response-regulating signaling pathway,M00010100,2,0
0,0,0,1,0,1,0,0,0,0,0,-3.4,0,-2.4,0,0,GO:0030834,regulation of actin filament depolymerization,M00010100,2,0
1,0,0,0,1,0,0,0,-2,0,0,0,-6.1,0,0,0,WP3932,Focal adhesion PI3K Akt mTOR signaling pathway,M10001000,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-2.5,-2.7,GO:0006612,protein targeting to membrane,M00000011,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.3,-2.4,0,0,hsa05412,Arrhythmogenic right ventricular cardiomyopathy,M00001100,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-6.4,0,0,-3.3,M3008,NABA ECM GLYCOPROTEINS,M00001001,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3,-2.4,0,0,GO:2000146,negative regulation of cell motility,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-4,-2.7,0,0,GO:0045766,positive regulation of angiogenesis,M00001100,2,0
0,0,0,1,0,1,0,0,0,0,0,-3.3,0,-2.5,0,0,R-HSA-446652,Interleukin-1 family signaling,M00010100,2,0
0,1,0,0,1,0,0,0,0,-2.3,0,0,-3.5,0,0,0,GO:0060249,anatomical structure homeostasis,M01001000,2,0
0,0,1,1,0,0,0,0,0,0,-2.5,-5,0,0,0,0,GO:0051607,defense response to virus,M00110000,2,0
0,0,0,1,1,0,0,0,0,0,0,-2.5,-2.9,0,0,0,GO:0043535,regulation of blood vessel endothelial cell migration,M00011000,2,0
0,0,0,1,0,1,0,0,0,0,0,-2.7,0,-7.7,0,0,GO:0009617,response to bacterium,M00010100,2,0
0,0,1,0,0,1,0,0,0,0,-2.3,0,0,-2.1,0,0,R-HSA-9013149,RAC1 GTPase cycle,M00100100,2,0
1,1,0,0,0,0,0,0,-6.4,-3.1,0,0,0,0,0,0,GO:0006635,fatty acid beta-oxidation,M11000000,2,0
0,0,0,1,1,0,0,0,0,0,0,-2.4,-3.9,0,0,0,WP4540,Hippo signaling regulation pathways,M00011000,2,0
0,0,0,1,0,1,0,0,0,0,0,-2.6,0,-3.8,0,0,GO:0060443,mammary gland morphogenesis,M00010100,2,0
0,0,0,1,1,0,0,0,0,0,0,-2.5,-2.2,0,0,0,GO:1900182,positive regulation of protein localization to nucleus,M00011000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3,-2,0,0,R-HSA-8856828,Clathrin-mediated endocytosis,M00001100,2,0
1,1,0,0,0,0,0,0,-4.1,-3.9,0,0,0,0,0,0,GO:0006637,acyl-CoA metabolic process,M11000000,2,0
0,0,0,1,0,1,0,0,0,0,0,-3.1,0,-4.4,0,0,GO:0050670,regulation of lymphocyte proliferation,M00010100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-4.8,-3.8,0,0,M174,PID UPA UPAR PATHWAY,M00001100,2,0
0,0,1,1,0,0,0,0,0,0,-2.1,-3.3,0,0,0,0,GO:0030832,regulation of actin filament length,M00110000,2,0
0,0,0,0,0,1,0,1,0,0,0,0,0,-3.6,0,-2.6,GO:0051222,positive regulation of protein transport,M00000101,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.9,-3.5,0,0,GO:0045619,regulation of lymphocyte differentiation,M00001100,2,0
0,0,1,0,0,1,0,0,0,0,-2.8,0,0,-2.6,0,0,WP4197,Immune response to tuberculosis,M00100100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.8,-3.4,0,0,M169,PID INTEGRIN2 PATHWAY,M00001100,2,0
0,0,1,1,0,0,0,0,0,0,-2.5,-2.3,0,0,0,0,GO:0045071,negative regulation of viral genome replication,M00110000,2,0
0,0,0,1,0,1,0,0,0,0,0,-3,0,-3.2,0,0,R-HSA-181438,Toll Like Receptor 2 (TLR2) Cascade,M00010100,2,0
0,1,0,0,1,0,0,0,0,-2.2,0,0,-2.7,0,0,0,GO:0007431,salivary gland development,M01001000,2,0
1,0,0,0,1,0,0,0,-2.1,0,0,0,-10,0,0,0,hsa04810,Regulation of actin cytoskeleton,M10001000,2,0
0,0,0,0,0,1,1,0,0,0,0,0,0,-2.8,-3,0,GO:0034620,cellular response to unfolded protein,M00000110,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.2,-2.6,0,0,WP2848,Pluripotent stem cell differentiation pathway,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-10,-7.5,0,0,M5915,HALLMARK APICAL JUNCTION,M00001100,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-3.1,0,0,-2.6,GO:0060348,bone development,M00001001,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-5.3,-4.2,0,0,R-HSA-418990,Adherens junctions interactions,M00001100,2,0
0,0,1,0,0,1,0,0,0,0,-2.2,0,0,-3,0,0,GO:0016032,viral process,M00100100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-5.9,-5.1,0,0,M5946,HALLMARK COAGULATION,M00001100,2,0
0,0,1,0,0,1,0,0,0,0,-2.2,0,0,-3.7,0,0,GO:0050807,regulation of synapse organization,M00100100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.6,-2.8,0,0,GO:0001763,morphogenesis of a branching structure,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-4.1,-3.4,0,0,GO:0090504,epiboly,M00001100,2,0
0,0,1,0,0,1,0,0,0,0,-3.1,0,0,-2.1,0,0,GO:0008277,regulation of G protein-coupled receptor signaling pathway,M00100100,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-4.9,0,0,-5.4,R-HSA-6811434,COPI-dependent Golgi-to-ER retrograde traffic,M00001001,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.9,-4.5,0,0,GO:0070302,regulation of stress-activated protein kinase signaling cascade,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-7,-3.5,0,0,GO:0010632,regulation of epithelial cell migration,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-8,-4.3,0,0,WP560,TGF beta receptor signaling,M00001100,2,0
0,0,1,0,1,0,0,0,0,0,-4.4,0,-3.2,0,0,0,GO:0051302,regulation of cell division,M00101000,2,0
0,0,0,1,1,0,0,0,0,0,0,-2.2,-4,0,0,0,GO:0051495,positive regulation of cytoskeleton organization,M00011000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-7.5,-5.5,0,0,R-HSA-1500931,Cell-Cell communication,M00001100,2,0
0,0,1,0,1,0,0,0,0,0,-3.6,0,-2.6,0,0,0,GO:0007346,regulation of mitotic cell cycle,M00101000,2,0
0,0,1,0,1,0,0,0,0,0,-2.4,0,-2.2,0,0,0,GO:0003018,vascular process in circulatory system,M00101000,2,0
0,0,0,0,0,1,0,1,0,0,0,0,0,-3,0,-3.4,GO:1903532,positive regulation of secretion by cell,M00000101,2,0
0,0,0,1,1,0,0,0,0,0,0,-2.7,-3.3,0,0,0,GO:0032436,positive regulation of proteasomal ubiquitin-dependent protein catabolic process,M00011000,2,0
0,0,0,1,0,1,0,0,0,0,0,-2.1,0,-3.5,0,0,R-HSA-388396,GPCR downstream signalling,M00010100,2,0
0,0,0,1,0,1,0,0,0,0,0,-3.9,0,-2.9,0,0,hsa05164,Influenza A,M00010100,2,0
0,0,1,1,0,0,0,0,0,0,-2.8,-3.9,0,0,0,0,R-HSA-909733,Interferon alpha/beta signaling,M00110000,2,0
0,0,1,0,1,0,0,0,0,0,-2.5,0,-2.3,0,0,0,GO:0048511,rhythmic process,M00101000,2,0
1,0,0,0,1,0,0,0,-2.7,0,0,0,-2.7,0,0,0,GO:0046661,male sex differentiation,M10001000,2,0
0,0,0,1,0,1,0,0,0,0,0,-4.1,0,-2.5,0,0,hsa05160,Hepatitis C,M00010100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.6,-6.1,0,0,WP4239,Epithelial to mesenchymal transition in colorectal cancer,M00001100,2,0
0,0,1,0,0,1,0,0,0,0,-2.1,0,0,-3,0,0,GO:0035137,hindlimb morphogenesis,M00100100,2,0
0,0,0,1,0,1,0,0,0,0,0,-2.6,0,-2.3,0,0,GO:0032945,negative regulation of mononuclear cell proliferation,M00010100,2,0
0,0,0,1,0,1,0,0,0,0,0,-3.2,0,-2.2,0,0,GO:0002220,innate immune response activating cell surface receptor signaling pathway,M00010100,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-2.4,-4,R-HSA-6811440,Retrograde transport at the Trans-Golgi-Network,M00000011,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-12,-5.5,M5924,HALLMARK MTORC1 SIGNALING,M00000011,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.6,-2.4,0,0,GO:0051346,negative regulation of hydrolase activity,M00001100,2,0
0,0,0,1,0,1,0,0,0,0,0,-3.1,0,-2.5,0,0,R-HSA-9020702,Interleukin-1 signaling,M00010100,2,0
0,0,0,1,1,0,0,0,0,0,0,-3.3,-2.9,0,0,0,hsa05142,Chagas disease,M00011000,2,0
1,0,0,0,1,0,0,0,-2.3,0,0,0,-2.3,0,0,0,GO:0008584,male gonad development,M10001000,2,0
0,1,0,0,1,0,0,0,0,-3.3,0,0,-3.1,0,0,0,GO:0072348,sulfur compound transport,M01001000,2,0
0,1,0,0,0,0,1,0,0,-2.8,0,0,0,0,-4.1,0,GO:0006364,rRNA processing,M01000010,2,0
0,0,0,1,1,0,0,0,0,0,0,-3.7,-3.8,0,0,0,hsa04144,Endocytosis,M00011000,2,0
1,0,0,0,1,0,0,0,-2.2,0,0,0,-2.9,0,0,0,GO:0007584,response to nutrient,M10001000,2,0
1,0,1,0,0,0,0,0,-2.7,0,-2.2,0,0,0,0,0,M121,PID MTOR 4PATHWAY,M10100000,2,0
0,0,0,1,0,1,0,0,0,0,0,-3.1,0,-2.9,0,0,GO:0050673,epithelial cell proliferation,M00010100,2,0
0,1,0,0,0,0,1,0,0,-3.2,0,0,0,0,-7.2,0,GO:0034470,ncRNA processing,M01000010,2,0
0,0,0,1,0,1,0,0,0,0,0,-3.6,0,-3.5,0,0,GO:0002758,innate immune response-activating signaling pathway,M00010100,2,0
0,1,0,0,0,0,1,0,0,-2.5,0,0,0,0,-4.8,0,GO:0022613,ribonucleoprotein complex biogenesis,M01000010,2,0
1,1,0,0,0,0,0,0,-2.4,-2.8,0,0,0,0,0,0,hsa00380,Tryptophan metabolism,M11000000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-5.3,-3.9,0,0,GO:0042476,odontogenesis,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.8,-2.9,0,0,GO:0010001,glial cell differentiation,M00001100,2,0
1,1,0,0,0,0,0,0,-2.6,-2.1,0,0,0,0,0,0,GO:0030031,cell projection assembly,M11000000,2,0
0,0,0,1,0,1,0,0,0,0,0,-2.4,0,-2.1,0,0,GO:0070664,negative regulation of leukocyte proliferation,M00010100,2,0
0,0,0,1,1,0,0,0,0,0,0,-2.3,-2.8,0,0,0,GO:1901800,positive regulation of proteasomal protein catabolic process,M00011000,2,0
0,0,0,1,0,1,0,0,0,0,0,-3.1,0,-4.2,0,0,R-HSA-166166,MyD88-independent TLR4 cascade,M00010100,2,0
0,0,0,1,0,1,0,0,0,0,0,-3.3,0,-3.6,0,0,R-HSA-975138,TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation,M00010100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.1,-2.7,0,0,GO:2001235,positive regulation of apoptotic signaling pathway,M00001100,2,0
0,1,0,0,0,0,0,1,0,-2.1,0,0,0,0,0,-2.5,R-HSA-352230,Amino acid transport across the plasma membrane,M01000001,2,0
0,1,0,0,0,0,1,0,0,-2.7,0,0,0,0,-5.1,0,WP4595,Urea cycle and associated pathways,M01000010,2,0
0,0,1,0,1,0,0,0,0,0,-3.3,0,-6.2,0,0,0,R-HSA-2682334,EPH-Ephrin signaling,M00101000,2,0
0,0,1,0,0,1,0,0,0,0,-2.1,0,0,-3.8,0,0,GO:0051494,negative regulation of cytoskeleton organization,M00100100,2,0
1,0,0,0,1,0,0,0,-2.1,0,0,0,-2.1,0,0,0,GO:0030148,sphingolipid biosynthetic process,M10001000,2,0
0,0,1,0,1,0,0,0,0,0,-2.1,0,-2.5,0,0,0,GO:0051145,smooth muscle cell differentiation,M00101000,2,0
0,0,0,1,1,0,0,0,0,0,0,-2.5,-14,0,0,0,R-HSA-170834,Signaling by TGF-beta Receptor Complex,M00011000,2,0
0,1,0,0,0,0,1,0,0,-2,0,0,0,0,-4.5,0,R-HSA-8868773,rRNA processing in the nucleus and cytosol,M01000010,2,0
0,0,0,1,0,1,0,0,0,0,0,-6.4,0,-4.4,0,0,hsa04064,NF-kappa B signaling pathway,M00010100,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-4.1,0,0,-3.5,GO:1903844,regulation of cellular response to transforming growth factor beta stimulus,M00001001,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.4,-4.6,0,0,GO:0060537,muscle tissue development,M00001100,2,0
1,1,0,0,0,0,0,0,-3.3,-3.6,0,0,0,0,0,0,GO:0007005,mitochondrion organization,M11000000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.6,-3.3,0,0,GO:0043086,negative regulation of catalytic activity,M00001100,2,0
1,0,0,0,0,1,0,0,-2,0,0,0,0,-6,0,0,GO:0010970,transport along microtubule,M10000100,2,0
0,1,1,0,0,0,0,0,0,-3.4,-2.6,0,0,0,0,0,GO:0051180,vitamin transport,M01100000,2,0
0,1,0,0,0,0,1,0,0,-3,0,0,0,0,-2.6,0,R-HSA-5368287,Mitochondrial translation,M01000010,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.5,-2.3,0,0,M186,PID PDGFRB PATHWAY,M00001100,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-2.4,-8.9,R-HSA-381070,IRE1alpha activates chaperones,M00000011,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-4,0,0,-2.7,GO:0007160,cell-matrix adhesion,M00001001,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.9,-2.2,0,0,R-HSA-983189,Kinesins,M00001100,2,0
0,0,0,1,1,0,0,0,0,0,0,-2.2,-2.3,0,0,0,GO:0140694,non-membrane-bounded organelle assembly,M00011000,2,0
0,0,0,1,0,1,0,0,0,0,0,-2.2,0,-5.1,0,0,R-HSA-5218859,Regulated Necrosis,M00010100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-14,-4.1,0,0,GO:0001525,angiogenesis,M00001100,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-4.2,-4.8,R-HSA-532668,N-glycan trimming in the ER and Calnexin/Calreticulin cycle,M00000011,2,0
0,0,1,0,0,1,0,0,0,0,-2.5,0,0,-2.3,0,0,GO:0009267,cellular response to starvation,M00100100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.5,-4.5,0,0,GO:0032874,positive regulation of stress-activated MAPK cascade,M00001100,2,0
1,1,0,0,0,0,0,0,-4.7,-4.6,0,0,0,0,0,0,GO:0044242,cellular lipid catabolic process,M11000000,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-2.6,0,0,-2.4,R-HSA-114604,GPVI-mediated activation cascade,M00001001,2,0
1,1,0,0,0,0,0,0,-6.9,-3.8,0,0,0,0,0,0,GO:0006091,generation of precursor metabolites and energy,M11000000,2,0
0,0,0,1,0,1,0,0,0,0,0,-6.7,0,-4.5,0,0,R-HSA-913531,Interferon Signaling,M00010100,2,0
0,0,0,1,0,1,0,0,0,0,0,-3.2,0,-2,0,0,GO:0031348,negative regulation of defense response,M00010100,2,0
0,0,0,1,0,1,0,0,0,0,0,-2.5,0,-5.8,0,0,R-HSA-6783783,Interleukin-10 signaling,M00010100,2,0
0,0,1,1,0,0,0,0,0,0,-2.2,-2.3,0,0,0,0,GO:0043473,pigmentation,M00110000,2,0
1,0,0,0,1,0,0,0,-2.3,0,0,0,-2.3,0,0,0,GO:0046546,development of primary male sexual characteristics,M10001000,2,0
0,1,1,0,0,0,0,0,0,-2.6,-3.5,0,0,0,0,0,GO:0016485,protein processing,M01100000,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-5,-2.1,GO:0043038,amino acid activation,M00000011,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-7.1,-2.3,0,0,GO:0003205,cardiac chamber development,M00001100,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-6.6,-2.2,R-HSA-379724,tRNA Aminoacylation,M00000011,2,0
0,0,0,1,0,1,0,0,0,0,0,-2.3,0,-5.6,0,0,GO:0002703,regulation of leukocyte mediated immunity,M00010100,2,0
0,0,0,1,0,1,0,0,0,0,0,-2.9,0,-2.1,0,0,WP4880,Host pathogen interaction of human coronaviruses interferon induction,M00010100,2,0
1,1,0,0,0,0,0,0,-2.4,-2.9,0,0,0,0,0,0,GO:0008210,estrogen metabolic process,M11000000,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-2.9,-4.1,GO:0070972,protein localization to endoplasmic reticulum,M00000011,2,0
0,0,0,1,0,1,0,0,0,0,0,-2,0,-3.1,0,0,GO:0031396,regulation of protein ubiquitination,M00010100,2,0
1,1,0,0,0,0,0,0,-2.8,-2.2,0,0,0,0,0,0,hsa00410,beta-Alanine metabolism,M11000000,2,0
0,0,0,0,0,1,0,1,0,0,0,0,0,-3.3,0,-3.1,GO:0051047,positive regulation of secretion,M00000101,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-6.1,-4.4,0,0,GO:1902532,negative regulation of intracellular signal transduction,M00001100,2,0
1,1,0,0,0,0,0,0,-3.2,-3.7,0,0,0,0,0,0,GO:0016125,sterol metabolic process,M11000000,2,0
0,0,1,0,0,1,0,0,0,0,-2.2,0,0,-3.6,0,0,GO:0050803,regulation of synapse structure or activity,M00100100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.4,-2.2,0,0,GO:0048754,branching morphogenesis of an epithelial tube,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.7,-2.2,0,0,GO:0001569,branching involved in blood vessel morphogenesis,M00001100,2,0
0,0,1,1,0,0,0,0,0,0,-2.2,-3.2,0,0,0,0,GO:1901890,positive regulation of cell junction assembly,M00110000,2,0
0,0,0,1,0,1,0,0,0,0,0,-2.2,0,-3.1,0,0,GO:0045604,regulation of epidermal cell differentiation,M00010100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.4,-3.5,0,0,GO:0046328,regulation of JNK cascade,M00001100,2,0
0,0,0,1,1,0,0,0,0,0,0,-3,-2.7,0,0,0,GO:0030239,myofibril assembly,M00011000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.3,-2.7,0,0,GO:0003176,aortic valve development,M00001100,2,0
1,1,0,0,0,0,0,0,-3.4,-2.3,0,0,0,0,0,0,GO:1901361,organic cyclic compound catabolic process,M11000000,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-2.4,0,0,-2.6,GO:0051259,protein complex oligomerization,M00001001,2,0
0,0,1,0,1,0,0,0,0,0,-2.2,0,-3.8,0,0,0,GO:0045598,regulation of fat cell differentiation,M00101000,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-2.8,0,0,-2.6,R-HSA-8874081,MET activates PTK2 signaling,M00001001,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-3,0,0,-3.2,GO:0019941,modification-dependent protein catabolic process,M00001001,2,0
1,1,0,0,0,0,0,0,-5.5,-3.3,0,0,0,0,0,0,GO:0019395,fatty acid oxidation,M11000000,2,0
0,0,1,0,1,0,0,0,0,0,-2.1,0,-4.7,0,0,0,GO:0061035,regulation of cartilage development,M00101000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-4.6,-3.8,0,0,GO:1901342,regulation of vasculature development,M00001100,2,0
1,1,0,0,0,0,0,0,-4.4,-5.7,0,0,0,0,0,0,GO:0033865,nucleoside bisphosphate metabolic process,M11000000,2,0
0,0,0,1,0,1,0,0,0,0,0,-2.4,0,-4.4,0,0,GO:0070665,positive regulation of leukocyte proliferation,M00010100,2,0
0,0,0,1,1,0,0,0,0,0,0,-2.5,-3.3,0,0,0,WP4534,Mechanoregulation and pathology of YAP TAZ via Hippo and non Hippo mechanisms,M00011000,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-7,0,0,-5.4,R-HSA-8856688,Golgi-to-ER retrograde transport,M00001001,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-7.8,-4.1,0,0,WP4816,TGF beta receptor signaling in skeletal dysplasias,M00001100,2,0
1,0,0,0,0,1,0,0,-2.7,0,0,0,0,-2.3,0,0,GO:0006469,negative regulation of protein kinase activity,M10000100,2,0
1,1,0,0,0,0,0,0,-7.4,-4.3,0,0,0,0,0,0,GO:0006631,fatty acid metabolic process,M11000000,2,0
0,0,1,0,1,0,0,0,0,0,-5.1,0,-2.3,0,0,0,GO:0046849,bone remodeling,M00101000,2,0
0,0,1,1,0,0,0,0,0,0,-4,-3.7,0,0,0,0,GO:0051098,regulation of binding,M00110000,2,0
0,0,1,1,0,0,0,0,0,0,-2.5,-4.9,0,0,0,0,GO:0140546,defense response to symbiont,M00110000,2,0
0,0,1,1,0,0,0,0,0,0,-2.1,-3.3,0,0,0,0,GO:0008064,regulation of actin polymerization or depolymerization,M00110000,2,0
0,0,0,1,1,0,0,0,0,0,0,-4.1,-2.8,0,0,0,hsa05161,Hepatitis B,M00011000,2,0
0,0,0,1,0,1,0,0,0,0,0,-5,0,-5.2,0,0,GO:0070663,regulation of leukocyte proliferation,M00010100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.6,-5,0,0,GO:0097191,extrinsic apoptotic signaling pathway,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-4.1,-4.8,0,0,hsa05152,Tuberculosis,M00001100,2,0
0,1,1,0,0,0,0,0,0,-2.2,-2.3,0,0,0,0,0,GO:0040018,positive regulation of multicellular organism growth,M01100000,2,0
0,0,0,1,0,1,0,0,0,0,0,-2.6,0,-2.3,0,0,R-HSA-9013404,RAC2 GTPase cycle,M00010100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.2,-3.6,0,0,M236,PID DELTA NP63 PATHWAY,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3,-5.2,0,0,hsa05130,Pathogenic Escherichia coli infection,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3,-6.2,0,0,GO:0022409,positive regulation of cell-cell adhesion,M00001100,2,0
0,0,1,0,1,0,0,0,0,0,-4.1,0,-4.3,0,0,0,GO:0010811,positive regulation of cell-substrate adhesion,M00101000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.7,-2.8,0,0,GO:0007266,Rho protein signal transduction,M00001100,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-5.3,-2.2,GO:0006418,tRNA aminoacylation for protein translation,M00000011,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.4,-3.5,0,0,M145,PID P53 DOWNSTREAM PATHWAY,M00001100,2,0
0,0,0,1,1,0,0,0,0,0,0,-2.3,-4.8,0,0,0,GO:2000060,positive regulation of ubiquitin-dependent protein catabolic process,M00011000,2,0
0,0,1,0,1,0,0,0,0,0,-2.4,0,-2.2,0,0,0,WP4746,Thyroid hormones production and peripheral downstream signaling effects,M00101000,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-5.7,-2.8,GO:0090150,establishment of protein localization to membrane,M00000011,2,0
0,0,1,0,0,1,0,0,0,0,-2.7,0,0,-2.5,0,0,M115,PID REG GR PATHWAY,M00100100,2,0
0,0,0,1,1,0,0,0,0,0,0,-2.4,-2.1,0,0,0,GO:0051496,positive regulation of stress fiber assembly,M00011000,2,0
0,0,1,0,1,0,0,0,0,0,-3.8,0,-2.7,0,0,0,GO:1903047,mitotic cell cycle process,M00101000,2,0
0,0,0,1,1,0,0,0,0,0,0,-2.9,-2.6,0,0,0,GO:0055002,striated muscle cell development,M00011000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.8,-3.1,0,0,M5893,HALLMARK MITOTIC SPINDLE,M00001100,2,0
0,0,0,1,1,0,0,0,0,0,0,-3,-2.7,0,0,0,GO:1904035,regulation of epithelial cell apoptotic process,M00011000,2,0
0,1,0,0,0,0,0,1,0,-2.1,0,0,0,0,0,-3.4,hsa04974,Protein digestion and absorption,M01000001,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-3.2,-2.7,WP3613,Photodynamic therapy induced unfolded protein response,M00000011,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-7.8,0,0,-2.7,R-HSA-3000171,Non-integrin membrane-ECM interactions,M00001001,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-2.3,0,0,-5.4,M198,PID SYNDECAN 1 PATHWAY,M00001001,2,0
1,0,0,0,1,0,0,0,-3.3,0,0,0,-2.1,0,0,0,GO:0001933,negative regulation of protein phosphorylation,M10001000,2,0
0,0,0,1,1,0,0,0,0,0,0,-2.8,-6.1,0,0,0,hsa04068,FoxO signaling pathway,M00011000,2,0
1,0,0,0,1,0,0,0,-3.8,0,0,0,-7.3,0,0,0,GO:0007178,transmembrane receptor protein serine/threonine kinase signaling pathway,M10001000,2,0
0,0,0,1,0,1,0,0,0,0,0,-2.6,0,-2,0,0,GO:1903038,negative regulation of leukocyte cell-cell adhesion,M00010100,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-2.5,-2,GO:0045047,protein targeting to ER,M00000011,2,0
0,0,0,1,1,0,0,0,0,0,0,-3.1,-3.6,0,0,0,WP710,DNA damage response only ATM dependent,M00011000,2,0
