_MEMBER_down_common_genes,_MEMBER_down_epi_only,_MEMBER_down_mes_only,_MEMBER_down_mes_up_epi,_MEMBER_up_common_genes,_MEMBER_up_epi_only,_MEMBER_up_mes_down_epi,_MEMBER_up_mes_only,_LogP_down_common_genes,_LogP_down_epi_only,_LogP_down_mes_only,_LogP_down_mes_up_epi,_LogP_up_common_genes,_LogP_up_epi_only,_LogP_up_mes_down_epi,_LogP_up_mes_only,GO,Description,_PATTERN_,_RANK_,GiniIndex
0,0,0,1,0,1,0,0,0,0,0,-5.9,0,-2.2,0,0,WP382,MAPK signaling pathway,M00010100,2,0
0,0,0,0,1,0,1,0,0,0,0,0,-2.3,0,-2.2,0,GO:2001242,regulation of intrinsic apoptotic signaling pathway,M00001010,2,0
0,0,0,1,0,1,0,0,0,0,0,-3.3,0,-2.4,0,0,WP2036,TNF related weak inducer of apoptosis TWEAK signaling pathway,M00010100,2,0
0,1,1,0,0,0,0,0,0,-2.2,-3.6,0,0,0,0,0,R-HSA-400206,Regulation of lipid metabolism by PPARalpha,M01100000,2,0
0,0,0,1,1,0,0,0,0,0,0,-2,-2.3,0,0,0,GO:0071548,response to dexamethasone,M00011000,2,0
0,0,0,1,0,0,0,1,0,0,0,-2.5,0,0,0,-4.1,R-HSA-983170,"Antigen Presentation: Folding, assembly and peptide loading of class I MHC",M00010001,2,0
1,0,1,0,0,0,0,0,-3.3,0,-2,0,0,0,0,0,M5895,HALLMARK WNT BETA CATENIN SIGNALING,M10100000,2,0
0,0,1,0,1,0,0,0,0,0,-2.2,0,-2.7,0,0,0,GO:0090263,positive regulation of canonical Wnt signaling pathway,M00101000,2,0
0,0,0,1,0,0,0,1,0,0,0,-4.3,0,0,0,-2.4,GO:0098876,vesicle-mediated transport to the plasma membrane,M00010001,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.4,-3.9,0,0,GO:0001952,regulation of cell-matrix adhesion,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.4,-3,0,0,GO:1902850,microtubule cytoskeleton organization involved in mitosis,M00001100,2,0
0,0,0,1,1,0,0,0,0,0,0,-2.6,-9.5,0,0,0,R-HSA-170834,Signaling by TGF-beta Receptor Complex,M00011000,2,0
0,0,0,1,0,1,0,0,0,0,0,-8,0,-3.5,0,0,GO:0045321,leukocyte activation,M00010100,2,0
0,0,1,0,1,0,0,0,0,0,-2.5,0,-2.7,0,0,0,GO:0045862,positive regulation of proteolysis,M00101000,2,0
1,0,1,0,0,0,0,0,-2.5,0,-2.9,0,0,0,0,0,hsa04150,mTOR signaling pathway,M10100000,2,0
0,0,1,0,0,0,0,1,0,0,-2.6,0,0,0,0,-2.2,GO:0031647,regulation of protein stability,M00100001,2,0
0,0,0,1,0,1,0,0,0,0,0,-2,0,-3.8,0,0,M186,PID PDGFRB PATHWAY,M00010100,2,0
0,0,0,1,0,1,0,0,0,0,0,-3.7,0,-2.7,0,0,hsa05203,Viral carcinogenesis,M00010100,2,0
0,0,0,1,1,0,0,0,0,0,0,-2.8,-6.3,0,0,0,R-HSA-216083,Integrin cell surface interactions,M00011000,2,0
0,0,0,1,1,0,0,0,0,0,0,-3.6,-2.2,0,0,0,GO:0072163,mesonephric epithelium development,M00011000,2,0
0,0,1,1,0,0,0,0,0,0,-2.7,-2.7,0,0,0,0,WP4747,Netrin UNC5B signaling pathway,M00110000,2,0
0,1,0,0,0,0,1,0,0,-3.2,0,0,0,0,-2.2,0,GO:0009199,ribonucleoside triphosphate metabolic process,M01000010,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.1,-2,0,0,GO:1902807,negative regulation of cell cycle G1/S phase transition,M00001100,2,0
1,1,0,0,0,0,0,0,-4.1,-3.1,0,0,0,0,0,0,GO:0016042,lipid catabolic process,M11000000,2,0
0,0,0,1,0,1,0,0,0,0,0,-2.3,0,-2.5,0,0,GO:0038061,non-canonical NF-kappaB signal transduction,M00010100,2,0
0,1,0,0,0,0,1,0,0,-10,0,0,0,0,-8.2,0,GO:0006518,peptide metabolic process,M01000010,2,0
0,0,0,1,1,0,0,0,0,0,0,-3.5,-2.2,0,0,0,GO:0001823,mesonephros development,M00011000,2,0
1,1,0,0,0,0,0,0,-2.8,-2.7,0,0,0,0,0,0,WP2878,PPAR alpha pathway,M11000000,2,0
0,1,0,0,0,0,0,1,0,-7.7,0,0,0,0,0,-3.7,GO:0071806,protein transmembrane transport,M01000001,2,0
0,0,0,1,1,0,0,0,0,0,0,-2.5,-3.8,0,0,0,hsa04666,Fc gamma R-mediated phagocytosis,M00011000,2,0
0,0,0,1,1,0,0,0,0,0,0,-7.2,-3.1,0,0,0,hsa04010,MAPK signaling pathway,M00011000,2,0
0,1,0,0,0,0,1,0,0,-4.7,0,0,0,0,-2.3,0,R-HSA-6799198,Complex I biogenesis,M01000010,2,0
1,0,0,0,0,0,0,1,-2.4,0,0,0,0,0,0,-25,GO:0048193,Golgi vesicle transport,M10000001,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-8.9,0,0,-2.9,R-HSA-3000171,Non-integrin membrane-ECM interactions,M00001001,2,0
0,0,0,1,0,1,0,0,0,0,0,-3.2,0,-2.7,0,0,R-HSA-975138,TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation,M00010100,2,0
1,1,0,0,0,0,0,0,-3.3,-9.7,0,0,0,0,0,0,M5925,HALLMARK E2F TARGETS,M11000000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.2,-2.1,0,0,M142,PID AJDISS 2PATHWAY,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.2,-2.8,0,0,GO:2001235,positive regulation of apoptotic signaling pathway,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.7,-2.8,0,0,GO:0002695,negative regulation of leukocyte activation,M00001100,2,0
0,0,1,0,0,0,0,1,0,0,-4.8,0,0,0,0,-2.1,R-HSA-3928665,EPH-ephrin mediated repulsion of cells,M00100001,2,0
1,1,0,0,0,0,0,0,-5.5,-3.2,0,0,0,0,0,0,GO:0019439,aromatic compound catabolic process,M11000000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.8,-4.7,0,0,GO:0008154,actin polymerization or depolymerization,M00001100,2,0
0,1,0,0,0,0,1,0,0,-3.9,0,0,0,0,-2.6,0,hsa04714,Thermogenesis,M01000010,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-11,-2.6,0,0,R-HSA-195258,RHO GTPase Effectors,M00001100,2,0
0,0,0,1,1,0,0,0,0,0,0,-4.9,-3,0,0,0,GO:0050921,positive regulation of chemotaxis,M00011000,2,0
0,0,0,1,1,0,0,0,0,0,0,-2.3,-2.7,0,0,0,GO:0031960,response to corticosteroid,M00011000,2,0
0,1,0,0,0,0,1,0,0,-2.3,0,0,0,0,-2.9,0,GO:0000154,rRNA modification,M01000010,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.4,-2.3,0,0,GO:0007043,cell-cell junction assembly,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.3,-2.3,0,0,GO:0071526,semaphorin-plexin signaling pathway,M00001100,2,0
0,0,0,1,0,1,0,0,0,0,0,-3.4,0,-2.8,0,0,R-HSA-168176,Toll Like Receptor 5 (TLR5) Cascade,M00010100,2,0
0,1,0,0,0,0,1,0,0,-2.2,0,0,0,0,-2.3,0,GO:0006633,fatty acid biosynthetic process,M01000010,2,0
0,0,0,1,0,1,0,0,0,0,0,-2.7,0,-2.9,0,0,R-HSA-9013409,RHOJ GTPase cycle,M00010100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-12,-3.3,0,0,R-HSA-446728,Cell junction organization,M00001100,2,0
0,0,0,1,1,0,0,0,0,0,0,-5.3,-2.6,0,0,0,WP3303,RAC1 PAK1 p38 MMP2 pathway,M00011000,2,0
0,0,0,1,1,0,0,0,0,0,0,-3.7,-2,0,0,0,GO:0071385,cellular response to glucocorticoid stimulus,M00011000,2,0
0,0,0,1,0,1,0,0,0,0,0,-4.9,0,-3.8,0,0,WP4868,Type I interferon induction and signaling during SARS CoV 2 infection,M00010100,2,0
0,0,0,1,0,1,0,0,0,0,0,-5.1,0,-3,0,0,GO:0031348,negative regulation of defense response,M00010100,2,0
0,0,0,1,1,0,0,0,0,0,0,-3.6,-2.6,0,0,0,hsa04630,JAK-STAT signaling pathway,M00011000,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-2.9,0,0,-2.3,GO:0046903,secretion,M00001001,2,0
0,0,0,1,1,0,0,0,0,0,0,-2,-3.2,0,0,0,GO:1903034,regulation of response to wounding,M00011000,2,0
0,0,0,1,1,0,0,0,0,0,0,-3.2,-4.6,0,0,0,GO:0030099,myeloid cell differentiation,M00011000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-4.4,-2.5,0,0,hsa04670,Leukocyte transendothelial migration,M00001100,2,0
0,0,0,1,0,1,0,0,0,0,0,-3.3,0,-2.5,0,0,GO:0002768,immune response-regulating cell surface receptor signaling pathway,M00010100,2,0
0,1,0,0,0,0,1,0,0,-2.7,0,0,0,0,-3.5,0,GO:0170038,proteinogenic amino acid biosynthetic process,M01000010,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.3,-2.2,0,0,GO:0051294,establishment of spindle orientation,M00001100,2,0
0,1,0,1,0,0,0,0,0,-2.5,0,-3.8,0,0,0,0,GO:0008654,phospholipid biosynthetic process,M01010000,2,0
0,0,0,1,0,1,0,0,0,0,0,-5.4,0,-2.4,0,0,GO:0002221,pattern recognition receptor signaling pathway,M00010100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.4,-3.2,0,0,R-HSA-373760,L1CAM interactions,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.7,-3.9,0,0,M72,PID NECTIN PATHWAY,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.5,-2.4,0,0,WP3298,Melatonin metabolism and effects,M00001100,2,0
0,0,0,1,1,0,0,0,0,0,0,-2.3,-3.6,0,0,0,M81,PID CDC42 PATHWAY,M00011000,2,0
0,0,0,1,0,1,0,0,0,0,0,-2.1,0,-3.4,0,0,R-HSA-9692916,SARS-CoV-1 activates/modulates innate immune responses,M00010100,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-3.9,0,0,-2.1,GO:0090316,positive regulation of intracellular protein transport,M00001001,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-8.5,0,0,-2.7,M18,PID INTEGRIN1 PATHWAY,M00001001,2,0
0,0,0,1,1,0,0,0,0,0,0,-4.2,-4.7,0,0,0,hsa04933,AGE-RAGE signaling pathway in diabetic complications,M00011000,2,0
0,0,1,0,0,1,0,0,0,0,-2.9,0,0,-3.3,0,0,R-HSA-204998,"Cell death signalling via NRAGE, NRIF and NADE",M00100100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.2,-3.1,0,0,R-HSA-437239,Recycling pathway of L1,M00001100,2,0
0,1,0,0,0,0,1,0,0,-3.4,0,0,0,0,-2.6,0,GO:0042773,ATP synthesis coupled electron transport,M01000010,2,0
0,0,1,0,1,0,0,0,0,0,-2.2,0,-5.7,0,0,0,R-HSA-76002,"Platelet activation, signaling and aggregation",M00101000,2,0
1,0,0,0,1,0,0,0,-2.1,0,0,0,-2.2,0,0,0,GO:0007422,peripheral nervous system development,M10001000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.6,-2.5,0,0,M266,PID NCADHERIN PATHWAY,M00001100,2,0
0,0,1,0,1,0,0,0,0,0,-2.1,0,-4.9,0,0,0,GO:0060828,regulation of canonical Wnt signaling pathway,M00101000,2,0
0,0,0,1,1,0,0,0,0,0,0,-2.8,-3,0,0,0,R-HSA-6783589,Interleukin-6 family signaling,M00011000,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-4.5,0,0,-3.3,M198,PID SYNDECAN 1 PATHWAY,M00001001,2,0
0,0,0,1,0,0,0,1,0,0,0,-3.5,0,0,0,-5,R-HSA-1236974,ER-Phagosome pathway,M00010001,2,0
1,1,0,0,0,0,0,0,-4.4,-3.1,0,0,0,0,0,0,hsa00380,Tryptophan metabolism,M11000000,2,0
0,0,0,1,0,1,0,0,0,0,0,-2.8,0,-3,0,0,WP2018,RANKL RANK signaling pathway,M00010100,2,0
0,0,0,1,0,1,0,0,0,0,0,-2.8,0,-2.2,0,0,GO:0051090,regulation of DNA-binding transcription factor activity,M00010100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-4.7,-4.6,0,0,M232,PID ECADHERIN STABILIZATION PATHWAY,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-5,-3.4,0,0,GO:0042176,regulation of protein catabolic process,M00001100,2,0
1,1,0,0,0,0,0,0,-2.2,-5.4,0,0,0,0,0,0,GO:0035384,thioester biosynthetic process,M11000000,2,0
0,0,1,0,0,1,0,0,0,0,-4.1,0,0,-3.1,0,0,GO:0009267,cellular response to starvation,M00100100,2,0
0,0,0,1,1,0,0,0,0,0,0,-7.9,-4.7,0,0,0,GO:0050920,regulation of chemotaxis,M00011000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.7,-3.4,0,0,GO:0000209,protein polyubiquitination,M00001100,2,0
0,0,1,0,0,0,0,1,0,0,-3,0,0,0,0,-2.3,GO:0016485,protein processing,M00100001,2,0
1,1,0,0,0,0,0,0,-2.5,-4.1,0,0,0,0,0,0,GO:0034248,regulation of amide metabolic process,M11000000,2,0
0,0,1,0,1,0,0,0,0,0,-2.4,0,-2.7,0,0,0,R-HSA-3928663,EPHA-mediated growth cone collapse,M00101000,2,0
0,0,0,1,0,0,1,0,0,0,0,-2.3,0,0,-4.2,0,R-HSA-9772573,Late SARS-CoV-2 Infection Events,M00010010,2,0
0,1,0,0,0,0,1,0,0,-2.3,0,0,0,0,-2.1,0,GO:0043489,RNA stabilization,M01000010,2,0
0,0,0,1,1,0,0,0,0,0,0,-3.9,-11,0,0,0,GO:0007015,actin filament organization,M00011000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-4.1,-2.4,0,0,GO:0031329,regulation of cellular catabolic process,M00001100,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-2.7,-10,GO:0006486,protein glycosylation,M00000011,2,0
0,0,0,1,1,0,0,0,0,0,0,-4,-4.5,0,0,0,R-HSA-6785807,Interleukin-4 and Interleukin-13 signaling,M00011000,2,0
0,1,0,0,0,0,1,0,0,-14,0,0,0,0,-3.6,0,R-HSA-5368287,Mitochondrial translation,M01000010,2,0
0,0,0,1,1,0,0,0,0,0,0,-3.7,-2.1,0,0,0,GO:0050801,monoatomic ion homeostasis,M00011000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.6,-2.5,0,0,WP2880,Glucocorticoid receptor pathway,M00001100,2,0
0,0,1,0,1,0,0,0,0,0,-3.6,0,-2.3,0,0,0,GO:0048864,stem cell development,M00101000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-4.3,-4,0,0,GO:0007162,negative regulation of cell adhesion,M00001100,2,0
0,0,1,0,1,0,0,0,0,0,-5.3,0,-5,0,0,0,R-HSA-2682334,EPH-Ephrin signaling,M00101000,2,0
1,0,0,0,1,0,0,0,-4.4,0,0,0,-2,0,0,0,GO:1901136,carbohydrate derivative catabolic process,M10001000,2,0
0,0,0,1,0,1,0,0,0,0,0,-4.8,0,-2.6,0,0,GO:0070663,regulation of leukocyte proliferation,M00010100,2,0
0,0,1,0,1,0,0,0,0,0,-3.1,0,-2.2,0,0,0,GO:0010977,negative regulation of neuron projection development,M00101000,2,0
0,1,0,0,0,0,1,0,0,-3.6,0,0,0,0,-2.1,0,GO:0009141,nucleoside triphosphate metabolic process,M01000010,2,0
0,0,0,1,0,1,0,0,0,0,0,-3.4,0,-2.8,0,0,R-HSA-168142,Toll Like Receptor 10 (TLR10) Cascade,M00010100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-4.2,-2.5,0,0,GO:0030307,positive regulation of cell growth,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.6,-2.5,0,0,GO:0150116,regulation of cell-substrate junction organization,M00001100,2,0
0,0,0,0,0,1,0,1,0,0,0,0,0,-2.3,0,-3.5,R-HSA-3560782,Diseases associated with glycosaminoglycan metabolism,M00000101,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-4.4,-4.2,0,0,GO:1902106,negative regulation of leukocyte differentiation,M00001100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.3,-2.2,0,0,GO:2000134,negative regulation of G1/S transition of mitotic cell cycle,M00001100,2,0
0,0,0,1,0,0,0,1,0,0,0,-4.2,0,0,0,-2.1,R-HSA-9711123,Cellular response to chemical stress,M00010001,2,0
0,0,1,0,1,0,0,0,0,0,-2,0,-5.3,0,0,0,GO:0030111,regulation of Wnt signaling pathway,M00101000,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-3.2,0,0,-6,GO:0010256,endomembrane system organization,M00001001,2,0
0,0,0,1,0,1,0,0,0,0,0,-3.9,0,-2,0,0,WP2637,Interleukin 1 IL 1 structural pathway,M00010100,2,0
0,0,1,0,1,0,0,0,0,0,-2.1,0,-2.3,0,0,0,GO:0010762,regulation of fibroblast migration,M00101000,2,0
0,0,0,1,1,0,0,0,0,0,0,-4.5,-6.1,0,0,0,M5891,HALLMARK HYPOXIA,M00011000,2,0
0,1,0,0,0,1,0,0,0,-2.1,0,0,0,-3,0,0,GO:0055088,lipid homeostasis,M01000100,2,0
0,0,1,0,1,0,0,0,0,0,-3.8,0,-2.4,0,0,0,GO:0014032,neural crest cell development,M00101000,2,0
1,1,0,0,0,0,0,0,-5.1,-4,0,0,0,0,0,0,GO:1901361,organic cyclic compound catabolic process,M11000000,2,0
0,0,1,1,0,0,0,0,0,0,-2.5,-5.7,0,0,0,0,GO:0006935,chemotaxis,M00110000,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-7.3,0,0,-2.3,M53,PID INTEGRIN3 PATHWAY,M00001001,2,0
1,0,0,0,0,0,0,1,-2.6,0,0,0,0,0,0,-2.7,R-HSA-446219,Synthesis of substrates in N-glycan biosythesis,M10000001,2,0
0,1,0,0,0,0,1,0,0,-10,0,0,0,0,-3.8,0,R-HSA-5419276,Mitochondrial translation termination,M01000010,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-2.5,-3.1,0,0,R-HSA-2132295,MHC class II antigen presentation,M00001100,2,0
0,0,0,1,0,1,0,0,0,0,0,-2.1,0,-3.1,0,0,GO:0002720,positive regulation of cytokine production involved in immune response,M00010100,2,0
0,0,0,1,1,0,0,0,0,0,0,-2.5,-3.1,0,0,0,GO:0010632,regulation of epithelial cell migration,M00011000,2,0
0,0,0,1,1,0,0,0,0,0,0,-2.1,-12,0,0,0,R-HSA-9006936,Signaling by TGFB family members,M00011000,2,0
0,0,1,0,1,0,0,0,0,0,-2.9,0,-2.2,0,0,0,GO:0031345,negative regulation of cell projection organization,M00101000,2,0
0,0,0,1,0,1,0,0,0,0,0,-5.5,0,-2.9,0,0,GO:0002764,immune response-regulating signaling pathway,M00010100,2,0
1,1,0,0,0,0,0,0,-2.9,-6,0,0,0,0,0,0,GO:0008033,tRNA processing,M11000000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-3.2,-2.9,0,0,GO:0032446,protein modification by small protein conjugation,M00001100,2,0
0,0,0,1,1,0,0,0,0,0,0,-6.2,-2,0,0,0,WP437,EGF EGFR signaling pathway,M00011000,2,0
1,0,0,0,0,1,0,0,-3.1,0,0,0,0,-3.2,0,0,M68,PID RHOA REG PATHWAY,M10000100,2,0
0,1,0,0,0,0,1,0,0,-2.7,0,0,0,0,-3.5,0,GO:0170034,L-amino acid biosynthetic process,M01000010,2,0
0,0,1,1,0,0,0,0,0,0,-2.8,-4.2,0,0,0,0,WP4197,Immune response to tuberculosis,M00110000,2,0
0,0,1,0,1,0,0,0,0,0,-2.3,0,-4.3,0,0,0,GO:0040007,growth,M00101000,2,0
0,0,0,1,1,0,0,0,0,0,0,-5,-3.7,0,0,0,hsa04625,C-type lectin receptor signaling pathway,M00011000,2,0
1,0,0,1,0,0,0,0,-2,0,0,-2.9,0,0,0,0,GO:0097305,response to alcohol,M10010000,2,0
1,0,0,0,0,1,0,0,-3.2,0,0,0,0,-2.7,0,0,GO:0045936,negative regulation of phosphate metabolic process,M10000100,2,0
1,1,0,0,0,0,0,0,-4.3,-3.9,0,0,0,0,0,0,GO:0034655,nucleobase-containing compound catabolic process,M11000000,2,0
0,0,0,1,0,1,0,0,0,0,0,-3,0,-7.9,0,0,R-HSA-73887,Death Receptor Signaling,M00010100,2,0
0,0,0,1,1,0,0,0,0,0,0,-4.1,-3.7,0,0,0,WP185,Integrin mediated cell adhesion,M00011000,2,0
0,0,0,1,0,1,0,0,0,0,0,-3.1,0,-3.4,0,0,R-HSA-168138,Toll Like Receptor 9 (TLR9) Cascade,M00010100,2,0
0,0,0,1,0,1,0,0,0,0,0,-3,0,-3.4,0,0,GO:0050728,negative regulation of inflammatory response,M00010100,2,0
0,0,1,0,1,0,0,0,0,0,-2.3,0,-2.4,0,0,0,GO:0052547,regulation of peptidase activity,M00101000,2,0
0,0,0,1,0,1,0,0,0,0,0,-2.5,0,-4.3,0,0,GO:0060759,regulation of response to cytokine stimulus,M00010100,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-9.1,-3.5,0,0,hsa04814,Motor proteins,M00001100,2,0
0,0,0,1,0,1,0,0,0,0,0,-3,0,-2.5,0,0,R-HSA-168188,Toll Like Receptor TLR6:TLR2 Cascade,M00010100,2,0
0,0,0,1,1,0,0,0,0,0,0,-2.8,-6.1,0,0,0,GO:0031032,actomyosin structure organization,M00011000,2,0
0,0,0,1,0,1,0,0,0,0,0,-3.4,0,-2,0,0,GO:0071900,regulation of protein serine/threonine kinase activity,M00010100,2,0
0,0,0,1,1,0,0,0,0,0,0,-3,-4.5,0,0,0,WP5300,TROP2 regulatory signaling,M00011000,2,0
1,1,0,0,0,0,0,0,-2.7,-5.1,0,0,0,0,0,0,GO:0009081,branched-chain amino acid metabolic process,M11000000,2,0
1,0,0,1,0,0,0,0,-2.7,0,0,-3.4,0,0,0,0,GO:0051347,positive regulation of transferase activity,M10010000,2,0
0,0,0,1,1,0,0,0,0,0,0,-2.6,-2.1,0,0,0,GO:1900182,positive regulation of protein localization to nucleus,M00011000,2,0
0,1,0,0,0,0,1,0,0,-13,0,0,0,0,-2.8,0,GO:0009260,ribonucleotide biosynthetic process,M01000010,2,0
0,0,1,0,1,0,0,0,0,0,-3.5,0,-2.7,0,0,0,GO:0071453,cellular response to oxygen levels,M00101000,2,0
0,0,0,1,0,1,0,0,0,0,0,-3.4,0,-2.2,0,0,GO:0043405,regulation of MAP kinase activity,M00010100,2,0
1,0,0,1,0,0,0,0,-2.4,0,0,-2.3,0,0,0,0,GO:0003143,embryonic heart tube morphogenesis,M10010000,2,0
0,0,0,1,1,0,0,0,0,0,0,-3.7,-17,0,0,0,hsa04510,Focal adhesion,M00011000,2,0
0,0,0,1,0,1,0,0,0,0,0,-2.3,0,-2.6,0,0,hsa04620,Toll-like receptor signaling pathway,M00010100,2,0
0,0,0,0,0,1,0,1,0,0,0,0,0,-3.9,0,-2,GO:1903828,negative regulation of protein localization,M00000101,2,0
0,0,0,1,0,1,0,0,0,0,0,-3.7,0,-2.1,0,0,M5950,HALLMARK ALLOGRAFT REJECTION,M00010100,2,0
0,0,1,1,0,0,0,0,0,0,-2.8,-2,0,0,0,0,GO:0051345,positive regulation of hydrolase activity,M00110000,2,0
0,0,0,1,0,1,0,0,0,0,0,-3.2,0,-5.4,0,0,R-HSA-168164,Toll Like Receptor 3 (TLR3) Cascade,M00010100,2,0
1,0,0,0,0,0,1,0,-5,0,0,0,0,0,-6.4,0,GO:0005975,carbohydrate metabolic process,M10000010,2,0
0,0,0,1,1,0,0,0,0,0,0,-2.2,-2.6,0,0,0,WP3931,Embryonic stem cell pluripotency pathways,M00011000,2,0
1,1,0,0,0,0,0,0,-2.5,-2.3,0,0,0,0,0,0,R-HSA-71403,Citric acid cycle (TCA cycle),M11000000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-6.7,-2.3,0,0,hsa05100,Bacterial invasion of epithelial cells,M00001100,2,0
0,0,0,1,1,0,0,0,0,0,0,-2,-2.3,0,0,0,WP314,Fas ligand pathway and stress induction of heat shock proteins,M00011000,2,0
0,0,0,1,1,0,0,0,0,0,0,-3.8,-2.1,0,0,0,GO:0055080,monoatomic cation homeostasis,M00011000,2,0
0,0,1,0,0,0,0,1,0,0,-2.7,0,0,0,0,-2.1,R-HSA-5620920,Cargo trafficking to the periciliary membrane,M00100001,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-8.9,-4.9,0,0,M5915,HALLMARK APICAL JUNCTION,M00001100,2,0
0,1,0,0,0,0,1,0,0,-4.5,0,0,0,0,-5.8,0,R-HSA-6790901,rRNA modification in the nucleus and cytosol,M01000010,2,0
0,0,0,1,0,1,0,0,0,0,0,-3.6,0,-3.5,0,0,GO:0002237,response to molecule of bacterial origin,M00010100,2,0
0,0,0,1,0,0,0,1,0,0,0,-2.5,0,0,0,-2.8,GO:0003179,heart valve morphogenesis,M00010001,2,0
0,0,0,1,0,1,0,0,0,0,0,-5.4,0,-2.5,0,0,GO:0050678,regulation of epithelial cell proliferation,M00010100,2,0
0,0,0,1,1,0,0,0,0,0,0,-9.3,-3.3,0,0,0,R-HSA-449147,Signaling by Interleukins,M00011000,2,0
0,0,0,0,1,1,0,0,0,0,0,0,-4.6,-5,0,0,GO:0010721,negative regulation of cell development,M00001100,2,0
0,0,0,1,0,0,1,0,0,0,0,-3,0,0,-2.6,0,WP4396,Nonalcoholic fatty liver disease,M00010010,2,0
1,1,0,0,0,0,0,0,-3,-4.2,0,0,0,0,0,0,GO:0009083,branched-chain amino acid catabolic process,M11000000,2,0
1,0,0,0,0,0,1,0,-3.4,0,0,0,0,0,-2.8,0,GO:0008206,bile acid metabolic process,M10000010,2,0
1,0,0,0,0,0,1,0,-3.1,0,0,0,0,0,-3.3,0,GO:0072330,monocarboxylic acid biosynthetic process,M10000010,2,0
0,0,1,1,0,0,0,0,0,0,-2.6,-7.2,0,0,0,0,GO:0045071,negative regulation of viral genome replication,M00110000,2,0
0,0,0,1,0,1,0,0,0,0,0,-4,0,-4.3,0,0,GO:0043242,negative regulation of protein-containing complex disassembly,M00010100,2,0
0,0,0,1,1,0,0,0,0,0,0,-4.6,-2.3,0,0,0,R-HSA-5683057,MAPK family signaling cascades,M00011000,2,0
1,0,0,0,1,0,0,0,-3.7,0,0,0,-2.7,0,0,0,M23,PID WNT NONCANONICAL PATHWAY,M10001000,2,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,-2.5,-3.1,GO:0072599,establishment of protein localization to endoplasmic reticulum,M00000011,2,0
0,0,0,1,0,1,0,0,0,0,0,-2.4,0,-2.6,0,0,WP3858,Toll like receptor signaling related to MyD88,M00010100,2,0
0,1,0,0,0,0,1,0,0,-2.6,0,0,0,0,-2.6,0,GO:0009206,purine ribonucleoside triphosphate biosynthetic process,M01000010,2,0
1,1,0,0,0,0,0,0,-3.2,-7.7,0,0,0,0,0,0,GO:0006790,sulfur compound metabolic process,M11000000,2,0
0,1,0,0,0,0,0,1,0,-3.2,0,0,0,0,0,-2.4,GO:0009167,purine ribonucleoside monophosphate metabolic process,M01000001,2,0
0,0,0,1,0,1,0,0,0,0,0,-6.1,0,-2.1,0,0,GO:0002757,immune response-activating signaling pathway,M00010100,2,0
0,0,0,0,1,0,0,1,0,0,0,0,-5.5,0,0,-2.7,GO:0045229,external encapsulating structure organization,M00001001,2,0
