_MEMBER_down_common_genes,_MEMBER_down_epi_only,_MEMBER_down_mes_only,_MEMBER_down_mes_up_epi,_MEMBER_up_common_genes,_MEMBER_up_epi_only,_MEMBER_up_mes_down_epi,_MEMBER_up_mes_only,_LogP_down_common_genes,_LogP_down_epi_only,_LogP_down_mes_only,_LogP_down_mes_up_epi,_LogP_up_common_genes,_LogP_up_epi_only,_LogP_up_mes_down_epi,_LogP_up_mes_only,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
0,0,0,0,1,1,0,0,0,0,0,0,-5,-4.8,0,0,TRR00253,M00001100,2,0,TRRUST,34,Regulated by: EGR1,,-5,9.3,7.2,30293,100,228,7,3.1,1.1,43|3576|4790|5329|5743|7157|7980,ACHE|CXCL8|NFKB1|PLAUR|PTGS2|TP53|TFPI2,-3.3,0
1,0,0,0,1,0,0,0,-4.2,0,0,0,-4.6,0,0,0,TRR01062,M10001000,2,0,TRRUST,34,Regulated by: PPARG,,-4.6,10,7.1,30293,78,228,6,2.6,1.1,1435|3383|5743|7157|8837|9308,CSF1|ICAM1|PTGS2|TP53|CFLAR|CD83,-3,0
0,1,0,0,0,0,0,0,0,-4.5,0,0,0,0,0,0,TRR00500,M01000000,1,0,TRRUST,34,Regulated by: HNF4A,,-4.5,10,7,30293,53,344,6,1.7,0.71,174|335|336|338|2863|7364,AFP|APOA1|APOA2|APOB|GPR39|UGT2B7,-3,0
0,1,0,0,0,1,0,0,0,-4.5,0,0,0,-2.5,0,0,TRR01512,M01000100,2,0,TRRUST,34,Regulated by: USF1,,-4.5,7.9,6.5,30293,78,344,7,2,0.76,54|183|336|430|444|3170|5624,ACP5|AGT|APOA2|ASCL2|ASPH|FOXA2|PROC,-3,0
1,0,0,0,1,0,1,0,-4.2,0,0,0,-4.5,0,-2.6,0,TRR01400,M10001010,3,0,TRRUST,34,Regulated by: TFAP2A,,-4.5,10,7,30293,80,228,6,2.6,1.1,43|2113|3732|5329|5743|6648,ACHE|ETS1|CD82|PLAUR|PTGS2|SOD2,-2.9,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.3,0,0,0,TRR01157,M00001000,1,0,TRRUST,34,Regulated by: REL,,-4.3,20,8.5,30293,27,228,4,1.8,0.87,330|3383|6648|7128,BIRC3|ICAM1|SOD2|TNFAIP3,-2.8,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.3,0,0,0,TRR00130,M00001000,1,0,TRRUST,34,Regulated by: CREBBP,,-4.3,19,8.3,30293,28,228,4,1.8,0.87,3659|5743|7157|8767,IRF1|PTGS2|TP53|RIPK2,-2.8,0
0,1,0,0,0,0,0,0,0,-4.1,0,0,0,0,0,0,TRR00108,M01000000,1,0,TRRUST,34,Regulated by: CDX2,,-4.1,11,6.9,30293,39,344,5,1.5,0.65,4224|5624|7033|7366|83998,MEP1A|PROC|TFF3|UGT2B15|REG4,-2.7,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.1,0,0,0,TRR01276,M00001000,1,0,TRRUST,34,Regulated by: STAT2,,-4.1,33,9.7,30293,12,228,3,1.3,0.75,3659|5371|5743,IRF1|PML|PTGS2,-2.6,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.8,0,0,0,TRR00117,M00001000,1,0,TRRUST,34,Regulated by: CIITA,,-3.8,15,7.2,30293,36,228,4,1.8,0.87,3105|3106|3135|3659,HLA-A|HLA-B|HLA-G|IRF1,-2.5,0
0,1,0,0,0,1,0,0,0,-3.1,0,0,0,-3.8,0,0,TRR01264,M01000100,2,0,TRRUST,34,Regulated by: SPI1,,-3.8,9.8,6.3,30293,65,237,5,2.1,0.93,3437|3684|6774|7124|8792,IFIT3|ITGAM|STAT3|TNF|TNFRSF11A,-2.5,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.7,0,0,TRR01529,M00000100,1,0,TRRUST,34,Regulated by: WT1,,-3.7,9.3,6.1,30293,69,237,5,2.1,0.93,374|2069|2516|4856|4868,AREG|EREG|NR5A1|CCN3|NPHS1,-2.4,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.6,0,0,0,TRR00646,M00001000,1,0,TRRUST,34,Regulated by: JUNB,,-3.6,23,8.1,30293,17,228,3,1.3,0.75,3732|4017|5743,CD82|LOXL2|PTGS2,-2.3,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.6,0,0,0,TRR01060,M00001000,1,0,TRRUST,34,Regulated by: PPARA,,-3.6,13,6.6,30293,42,228,4,1.8,0.87,4792|5743|6648|6776,NFKBIA|PTGS2|SOD2|STAT5A,-2.3,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.5,0,0,0,TRR00474,M00001000,1,0,TRRUST,34,Regulated by: HDAC9,,-3.5,22,7.8,30293,18,228,3,1.3,0.75,4790|7157|8837,NFKB1|TP53|CFLAR,-2.2,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.5,0,0,0,TRR00601,M00001000,1,0,TRRUST,34,Regulated by: ING4,,-3.5,22,7.8,30293,18,228,3,1.3,0.75,3576|5743|7157,CXCL8|PTGS2|TP53,-2.2,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.4,0,0,0,TRR01259,M00001000,1,0,TRRUST,34,Regulated by: SP3,,-3.4,6.3,5.2,30293,127,228,6,2.6,1.1,1890|3685|4017|4790|5329|9308,TYMP|ITGAV|LOXL2|NFKB1|PLAUR|CD83,-2.2,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.4,0,0,0,TRR00111,M00001000,1,0,TRRUST,34,Regulated by: CEBPD,,-3.4,20,7.4,30293,20,228,3,1.3,0.75,2919|5743|6364,CXCL1|PTGS2|CCL20,-2.2,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.4,0,0,0,TRR00494,M00001000,1,0,TRRUST,34,Regulated by: HMGA1,,-3.4,20,7.4,30293,20,228,3,1.3,0.75,2919|5743|7157,CXCL1|PTGS2|TP53,-2.2,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.3,0,0,0,TRR00781,M00001000,1,0,TRRUST,34,Regulated by: MYCN,,-3.3,11,6.1,30293,48,228,4,1.8,0.87,3105|3106|3135|7157,HLA-A|HLA-B|HLA-G|TP53,-2.1,0
0,1,0,0,0,1,1,0,0,-3.3,0,0,0,-3,-2.1,0,TRR01513,M01000110,3,0,TRRUST,34,Regulated by: USF2,,-3.3,7.7,5.4,30293,57,344,5,1.5,0.65,54|336|430|444|5624,ACP5|APOA2|ASCL2|ASPH|PROC,-2.1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3.3,0,0,TRR00069,M00000100,1,0,TRRUST,34,Regulated by: BCL6,,-3.3,19,7.2,30293,20,237,3,1.3,0.73,6774|9734|51564,STAT3|HDAC9|HDAC7,-2.1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.2,0,0,0,TRR00284,M00001000,1,0,TRRUST,34,Regulated by: ETV4,,-3.2,18,7,30293,22,228,3,1.3,0.75,2113|5329|5743,ETS1|PLAUR|PTGS2,-2.1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.2,0,0,0,TRR01047,M00001000,1,0,TRRUST,34,Regulated by: PML,,-3.2,17,6.8,30293,23,228,3,1.3,0.75,5371|7128|7157,PML|TNFAIP3|TP53,-2,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-3,0,0,TRR00484,M00000100,1,0,TRRUST,34,Regulated by: HIF1A,,-3,6.5,4.8,30293,99,237,5,2.1,0.93,374|5328|5871|6774|9536,AREG|PLAU|MAP4K2|STAT3|PTGES,-1.9,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.9,0,0,TRR01255,M00000100,1,0,TRRUST,34,Regulated by: SOX9,,-2.9,14,6.1,30293,27,237,3,1.3,0.73,374|2516|8190,AREG|NR5A1|MIA,-1.9,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.9,0,0,0,TRR00029,M00001000,1,0,TRRUST,34,Regulated by: ATM,,-2.9,14,6,30293,29,228,3,1.3,0.75,5366|8837|200558,PMAIP1|CFLAR|APLF,-1.8,0
0,1,0,1,1,0,0,0,0,-2.8,0,-2.3,-2.1,0,0,0,TRR00011,M01011000,3,0,TRRUST,34,Regulated by: AR,,-2.8,4.9,4.4,30293,107,344,6,1.7,0.71,2065|3814|3816|5624|7366|84634,ERBB3|KISS1|KLK1|PROC|UGT2B15|KISS1R,-1.8,0
0,0,0,1,0,0,1,0,0,0,0,-2.8,0,0,-2.7,0,TRR01268,M00010010,2,0,TRRUST,34,Regulated by: SREBF1,,-2.8,13,5.9,30293,35,196,3,1.5,0.88,857|3162|79966,CAV1|HMOX1|SCD5,-1.8,0
0,1,0,0,0,0,0,0,0,-2.8,0,0,0,0,0,0,TRR00346,M01000000,1,0,TRRUST,34,Regulated by: FOXA1,,-2.8,13,5.7,30293,21,344,3,0.87,0.5,338|7366|10551,APOB|UGT2B15|AGR2,-1.8,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.7,0,0,TRR00901,M00000100,1,0,TRRUST,34,Regulated by: NR1I2,,-2.7,12,5.4,30293,33,237,3,1.3,0.73,5724|54578|64127,PTAFR|UGT1A6|NOD2,-1.7,0
0,1,0,0,1,0,0,0,0,-2.1,0,0,-2.6,0,0,0,TRR00281,M01001000,2,0,TRRUST,34,Regulated by: ETS2,,-2.6,11,5.4,30293,35,228,3,1.3,0.75,3383|3576|7157,ICAM1|CXCL8|TP53,-1.7,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,TRR00647,M00001000,1,0,TRRUST,34,Regulated by: JUND,,-2.5,10,5.1,30293,38,228,3,1.3,0.75,3685|5329|5743,ITGAV|PLAUR|PTGS2,-1.6,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,TRR00023,M00000100,1,0,TRRUST,34,Regulated by: ATF2,,-2.5,10,5.1,30293,37,237,3,1.3,0.73,5327|5328|7124,PLAT|PLAU|TNF,-1.6,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,TRR01282,M00001000,1,0,TRRUST,34,Regulated by: STAT6,,-2.5,10,4.9,30293,40,228,3,1.3,0.75,387|3576|5743,RHOA|CXCL8|PTGS2,-1.5,0
0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,0,TRR00109,M01000000,1,0,TRRUST,34,Regulated by: CEBPA,,-2.3,6,4.1,30293,59,344,4,1.2,0.58,174|213|1441|4481,AFP|ALB|CSF3R|MSR1,-1.5,0
0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,0,TRR00498,M01000000,1,0,TRRUST,34,Regulated by: HNF1A,,-2.3,8.5,4.5,30293,31,344,3,0.87,0.5,213|2863|7364,ALB|GPR39|UGT2B7,-1.4,0
1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,0,0,TRR00776,M10000000,1,0,TRRUST,34,Regulated by: MYB,,-2.3,8.6,4.5,30293,41,259,3,1.2,0.66,1050|2064|27250,CEBPA|ERBB2|PDCD4,-1.4,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,TRR00230,M00000100,1,0,TRRUST,34,Regulated by: E2F1,,-2.3,4.4,3.7,30293,144,237,5,2.1,0.93,374|2260|7098|7124|51561,AREG|FGFR1|TLR3|TNF|IL23A,-1.4,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,TRR01548,M00000010,1,0,TRRUST,34,Regulated by: YY1,,-2.2,5.6,3.9,30293,99,217,4,1.8,0.91,2194|3309|7037|10130,FASN|HSPA5|TFRC|PDIA6,-1.4,0
0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,0,TRR00198,M01000000,1,0,TRRUST,34,Regulated by: DNMT1,,-2.2,7.8,4.2,30293,34,344,3,0.87,0.5,2571|3065|4072,GAD1|HDAC1|EPCAM,-1.4,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,TRR01225,M00001000,1,0,TRRUST,34,Regulated by: SIRT1,,-2.2,7.8,4.2,30293,51,228,3,1.3,0.75,3383|7157|8837,ICAM1|TP53|CFLAR,-1.4,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,TRR00908,M00001000,1,0,TRRUST,34,Regulated by: NR3C1,,-2.1,7.4,4.1,30293,54,228,3,1.3,0.75,2113|4790|7157,ETS1|NFKB1|TP53,-1.3,0
0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,TRR01235,M01000000,1,0,TRRUST,34,Regulated by: SMAD3,,-2.1,7.1,4,30293,37,344,3,0.87,0.5,196|3170|7134,AHR|FOXA2|TNNC1,-1.3,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2,0,0,TRR00125,M00000100,1,0,TRRUST,34,Regulated by: CREB1,,-2,4.9,3.5,30293,105,237,4,1.7,0.84,374|5327|5328|9536,AREG|PLAT|PLAU|PTGES,-1.3,0
