_MEMBER_down_common_genes,_MEMBER_down_epi_only,_MEMBER_down_mes_only,_MEMBER_down_mes_up_epi,_MEMBER_up_common_genes,_MEMBER_up_epi_only,_MEMBER_up_mes_down_epi,_MEMBER_up_mes_only,_LogP_down_common_genes,_LogP_down_epi_only,_LogP_down_mes_only,_LogP_down_mes_up_epi,_LogP_up_common_genes,_LogP_up_epi_only,_LogP_up_mes_down_epi,_LogP_up_mes_only,GO,Description,_PATTERN_,_RANK_,GiniIndex
0,0,0,0,0,1,0,0,0,0,0,0,0,-2,0,0,hsa04514,Cell adhesion molecules,M00000100,1,0
1,0,0,0,0,0,0,0,-4.2,0,0,0,0,0,0,0,R-HSA-3296482,Defects in vitamin and cofactor metabolism,M10000000,1,0
1,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,GO:0043039,tRNA aminoacylation,M10000000,1,0
1,0,0,0,0,0,0,0,-2.7,0,0,0,0,0,0,0,GO:1901606,alpha-amino acid catabolic process,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.4,0,0,0,hsa05020,Prion disease,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4,0,GO:0045048,protein insertion into ER membrane,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,hsa04370,VEGF signaling pathway,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.9,0,0,0,R-HSA-918233,TRAF3-dependent IRF activation pathway,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-3,0,0,0,0,0,GO:0016239,positive regulation of macroautophagy,M00100000,1,0
0,0,1,0,0,0,0,0,0,0,-3.2,0,0,0,0,0,GO:0032107,regulation of response to nutrient levels,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-8.2,0,0,0,R-HSA-9692916,SARS-CoV-1 activates/modulates innate immune responses,M00001000,1,0
0,1,0,0,0,0,0,0,0,-3.9,0,0,0,0,0,0,GO:0033344,cholesterol efflux,M01000000,1,0
1,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,GO:0008344,adult locomotory behavior,M10000000,1,0
0,1,0,0,0,0,0,0,0,-3.6,0,0,0,0,0,0,GO:0098754,detoxification,M01000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,GO:0043330,response to exogenous dsRNA,M00000100,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,GO:0006820,monoatomic anion transport,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.8,0,0,0,GO:0002720,positive regulation of cytokine production involved in immune response,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4.4,0,GO:0035336,long-chain fatty-acyl-CoA metabolic process,M00000010,1,0
1,0,0,0,0,0,0,0,-5.2,0,0,0,0,0,0,0,GO:0031345,negative regulation of cell projection organization,M10000000,1,0
0,1,0,0,0,0,0,0,0,-4.3,0,0,0,0,0,0,GO:0006575,cellular modified amino acid metabolic process,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-10,0,0,0,R-HSA-69017,CDK-mediated phosphorylation and removal of Cdc6,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,GO:0048147,negative regulation of fibroblast proliferation,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-5.2,0,0,0,M9546,BIOCARTA TID PATHWAY,M00001000,1,0
1,0,0,0,0,0,0,0,-2.9,0,0,0,0,0,0,0,GO:0031644,regulation of nervous system process,M10000000,1,0
1,0,0,0,0,0,0,0,-6.6,0,0,0,0,0,0,0,R-HSA-9033241,Peroxisomal protein import,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.8,0,0,0,M3952,BIOCARTA LAIR PATHWAY,M00001000,1,0
1,0,0,0,0,0,0,0,-3.2,0,0,0,0,0,0,0,GO:0002027,regulation of heart rate,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-12,0,0,0,R-HSA-69610,p53-Independent DNA Damage Response,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-5.2,0,WP2011,SREBF and miR33 in cholesterol and lipid homeostasis,M00000010,1,0
1,0,0,0,0,0,0,0,-3.3,0,0,0,0,0,0,0,R-HSA-70221,Glycogen breakdown (glycogenolysis),M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-5,0,0,0,M5941,HALLMARK UV RESPONSE UP,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,GO:0048488,synaptic vesicle endocytosis,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,GO:0061383,trabecula morphogenesis,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.1,0,0,0,R-HSA-8953854,Metabolism of RNA,M00001000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.3,R-HSA-175474,Assembly Of The HIV Virion,M00000001,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,GO:0000018,regulation of DNA recombination,M00000001,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-12,0,0,0,R-HSA-9824272,Somitogenesis,M00001000,1,0
0,1,0,0,0,0,0,0,0,-3.6,0,0,0,0,0,0,GO:0000041,transition metal ion transport,M01000000,1,0
0,1,0,0,0,0,0,0,0,-5.8,0,0,0,0,0,0,GO:0071466,cellular response to xenobiotic stimulus,M01000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-4.1,0,0,GO:0015697,quaternary ammonium group transport,M00000100,1,0
1,0,0,0,0,0,0,0,-4.8,0,0,0,0,0,0,0,hsa00640,Propanoate metabolism,M10000000,1,0
1,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,GO:0060443,mammary gland morphogenesis,M10000000,1,0
0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,0,GO:0097237,cellular response to toxic substance,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-11,0,0,0,R-HSA-450531,Regulation of mRNA stability by proteins that bind AU-rich elements,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2,0,0,0,GO:0007266,Rho protein signal transduction,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.1,0,0,0,GO:0035308,negative regulation of protein dephosphorylation,M00001000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.4,M266,PID NCADHERIN PATHWAY,M00000001,1,0
1,0,0,0,0,0,0,0,-3.4,0,0,0,0,0,0,0,GO:0006957,"complement activation, alternative pathway",M10000000,1,0
0,0,1,0,0,0,0,0,0,0,-3.2,0,0,0,0,0,R-HSA-5576891,Cardiac conduction,M00100000,1,0
0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,R-HSA-5578775,Ion homeostasis,M00100000,1,0
0,1,0,0,0,0,0,0,0,-4.1,0,0,0,0,0,0,R-HSA-8963888,Chylomicron assembly,M01000000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.7,0,M277,PID INTEGRIN A4B1 PATHWAY,M00000010,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-5,GO:0006364,rRNA processing,M00000001,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.1,0,0,0,R-HSA-936440,Negative regulators of DDX58/IFIH1 signaling,M00001000,1,0
1,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,GO:1901657,glycosyl compound metabolic process,M10000000,1,0
0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,GO:0051489,regulation of filopodium assembly,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2,0,0,0,GO:0043487,regulation of RNA stability,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.5,0,0,0,WP3851,TLR4 signaling and tolerance,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,GO:0010633,negative regulation of epithelial cell migration,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,WP286,IL 3 signaling pathway,M00001000,1,0
0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,GO:0016485,protein processing,M01000000,1,0
1,0,0,0,0,0,0,0,-3.2,0,0,0,0,0,0,0,GO:0008286,insulin receptor signaling pathway,M10000000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3,0,GO:0030168,platelet activation,M00000010,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,R-HSA-2142753,Arachidonic acid metabolism,M00000100,1,0
1,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,R-HSA-109704,PI3K Cascade,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-6.9,0,0,0,GO:0140888,interferon-mediated signaling pathway,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-5.8,0,0,0,WP4868,Type I interferon induction and signaling during SARS CoV 2 infection,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,GO:0016444,somatic cell DNA recombination,M00100000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4.8,0,GO:0006887,exocytosis,M00000010,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.1,GO:0048821,erythrocyte development,M00000001,1,0
1,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,0,WP5102,Familial partial lipodystrophy,M10000000,1,0
0,1,0,0,0,0,0,0,0,-5.7,0,0,0,0,0,0,GO:0034381,plasma lipoprotein particle clearance,M01000000,1,0
1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,0,GO:0010639,negative regulation of organelle organization,M10000000,1,0
0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,R-HSA-9843745,Adipogenesis,M00100000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.9,M67,PID ARF6 TRAFFICKING PATHWAY,M00000001,1,0
1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,0,0,WP69,T cell receptor signaling pathway,M10000000,1,0
1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,0,0,GO:0055006,cardiac cell development,M10000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,GO:1903825,organic acid transmembrane transport,M00000100,1,0
1,0,0,0,0,0,0,0,-2.6,0,0,0,0,0,0,0,GO:1903050,regulation of proteolysis involved in protein catabolic process,M10000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,GO:0070169,positive regulation of biomineral tissue development,M00000100,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,GO:0050730,regulation of peptidyl-tyrosine phosphorylation,M00000100,1,0
0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,GO:0035108,limb morphogenesis,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-12,0,0,0,R-HSA-211733,Regulation of activated PAK-2p34 by proteasome mediated degradation,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.6,0,0,0,0,GO:0051492,regulation of stress fiber assembly,M00010000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,GO:0046839,phospholipid dephosphorylation,M00000010,1,0
0,0,1,0,0,0,0,0,0,0,-3.1,0,0,0,0,0,M18899,BIOCARTA DREAM PATHWAY,M00100000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.9,0,GO:0099504,synaptic vesicle cycle,M00000010,1,0
0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,GO:0099560,synaptic membrane adhesion,M00100000,1,0
0,0,1,0,0,0,0,0,0,0,-2.7,0,0,0,0,0,GO:0000768,syncytium formation by plasma membrane fusion,M00100000,1,0
0,0,1,0,0,0,0,0,0,0,-3.6,0,0,0,0,0,GO:0032259,methylation,M00100000,1,0
0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,0,GO:0010951,negative regulation of endopeptidase activity,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-6.4,0,0,0,R-HSA-445989,TAK1-dependent IKK and NF-kappa-B activation,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.2,0,0,0,WP5406,13q12 12 copy number variation,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,GO:0043488,regulation of mRNA stability,M00001000,1,0
1,0,0,0,0,0,0,0,-3.7,0,0,0,0,0,0,0,GO:0006006,glucose metabolic process,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.6,0,0,0,GO:0002695,negative regulation of leukocyte activation,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,GO:0002686,negative regulation of leukocyte migration,M00010000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-5.6,0,0,GO:0071674,mononuclear cell migration,M00000100,1,0
0,1,0,0,0,0,0,0,0,-3.1,0,0,0,0,0,0,WP5066,FOXA2 pathway,M01000000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3,0,R-HSA-432722,Golgi Associated Vesicle Biogenesis,M00000010,1,0
0,1,0,0,0,0,0,0,0,-3.3,0,0,0,0,0,0,GO:0043691,reverse cholesterol transport,M01000000,1,0
0,0,1,0,0,0,0,0,0,0,-2,0,0,0,0,0,R-HSA-418990,Adherens junctions interactions,M00100000,1,0
0,1,0,0,0,0,0,0,0,-5.4,0,0,0,0,0,0,hsa00650,Butanoate metabolism,M01000000,1,0
0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,WP4656,Joubert syndrome,M00100000,1,0
1,0,0,0,0,0,0,0,-2.7,0,0,0,0,0,0,0,GO:0032412,regulation of monoatomic ion transmembrane transporter activity,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-6,0,0,0,M14971,BIOCARTA DEATH PATHWAY,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-11,0,0,0,R-HSA-1234176,Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,GO:0046605,regulation of centrosome cycle,M00100000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.2,0,GO:0003081,regulation of systemic arterial blood pressure by renin-angiotensin,M00000010,1,0
1,0,0,0,0,0,0,0,-2.3,0,0,0,0,0,0,0,WP5321,Prostaglandin and leukotriene metabolism in senescence,M10000000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,GO:1903533,regulation of protein targeting,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.9,0,0,0,WP3941,Oxidative damage response,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,0,WP2637,Interleukin 1 IL 1 structural pathway,M00010000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,R-HSA-9833110,RSV-host interactions,M00001000,1,0
0,0,0,1,0,0,0,0,0,0,0,-3.2,0,0,0,0,R-HSA-4086398,Ca2+ pathway,M00010000,1,0
0,0,1,0,0,0,0,0,0,0,-3.7,0,0,0,0,0,WP4321,Thermogenesis,M00100000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,hsa00330,Arginine and proline metabolism,M00000010,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.2,GO:0030513,positive regulation of BMP signaling pathway,M00000001,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.9,0,GO:0030199,collagen fibril organization,M00000010,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-4.8,0,0,WP399,Wnt signaling pathway and pluripotency,M00000100,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,WP268,Notch signaling,M00000010,1,0
1,0,0,0,0,0,0,0,-3.1,0,0,0,0,0,0,0,M3494,BIOCARTA PAR1 PATHWAY,M10000000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,GO:0007035,vacuolar acidification,M00000010,1,0
0,1,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,GO:0090208,positive regulation of triglyceride metabolic process,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,M200,PID ERA GENOMIC PATHWAY,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.6,0,0,0,GO:1903555,regulation of tumor necrosis factor superfamily cytokine production,M00001000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.9,R-HSA-2173789,TGF-beta receptor signaling activates SMADs,M00000001,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3,M66,PID MYC ACTIV PATHWAY,M00000001,1,0
0,1,0,0,0,0,0,0,0,-2.6,0,0,0,0,0,0,GO:0015721,bile acid and bile salt transport,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-5.6,0,0,0,GO:0001959,regulation of cytokine-mediated signaling pathway,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-2.7,0,0,0,0,0,R-HSA-5083635,Defective B3GALTL causes PpS,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,WP5218,Extrafollicular and follicular B cell activation by SARS CoV 2,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,GO:0060537,muscle tissue development,M00000010,1,0
1,0,0,0,0,0,0,0,-3.3,0,0,0,0,0,0,0,hsa04713,Circadian entrainment,M10000000,1,0
0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,GO:0006513,protein monoubiquitination,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3,0,0,0,GO:0002449,lymphocyte mediated immunity,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4,0,0,0,GO:1901184,regulation of ERBB signaling pathway,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,0,0,GO:0016241,regulation of macroautophagy,M00100000,1,0
1,0,0,0,0,0,0,0,-2.9,0,0,0,0,0,0,0,M1001,BIOCARTA RHO PATHWAY,M10000000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4,GO:0048194,Golgi vesicle budding,M00000001,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.9,0,0,hsa04540,Gap junction,M00000100,1,0
0,0,1,0,0,0,0,0,0,0,-3.7,0,0,0,0,0,GO:0061640,cytoskeleton-dependent cytokinesis,M00100000,1,0
1,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,GO:0030100,regulation of endocytosis,M10000000,1,0
1,0,0,0,0,0,0,0,-2.4,0,0,0,0,0,0,0,GO:0071248,cellular response to metal ion,M10000000,1,0
0,1,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,GO:0002335,mature B cell differentiation,M01000000,1,0
0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,hsa01232,Nucleotide metabolism,M00100000,1,0
0,0,1,0,0,0,0,0,0,0,-3.2,0,0,0,0,0,R-HSA-2122947,NOTCH1 Intracellular Domain Regulates Transcription,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-6.4,0,0,0,R-HSA-2555396,Mitotic Metaphase and Anaphase,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-3,0,0,0,0,0,GO:0007520,myoblast fusion,M00100000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3,R-HSA-3781860,Diseases associated with N-glycosylation of proteins,M00000001,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,GO:0060538,skeletal muscle organ development,M00000010,1,0
1,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,hsa00562,Inositol phosphate metabolism,M10000000,1,0
0,1,0,0,0,0,0,0,0,-6.3,0,0,0,0,0,0,GO:1904970,brush border assembly,M01000000,1,0
0,0,1,0,0,0,0,0,0,0,-3.1,0,0,0,0,0,GO:0060765,regulation of androgen receptor signaling pathway,M00100000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.3,GO:1903053,regulation of extracellular matrix organization,M00000001,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.6,0,GO:0016486,peptide hormone processing,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.2,0,0,0,GO:0043280,positive regulation of cysteine-type endopeptidase activity involved in apoptotic process,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,GO:0010717,regulation of epithelial to mesenchymal transition,M00100000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.7,0,GO:0006914,autophagy,M00000010,1,0
0,1,0,0,0,0,0,0,0,-6.1,0,0,0,0,0,0,GO:0015850,organic hydroxy compound transport,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.8,0,0,0,GO:0032691,negative regulation of interleukin-1 beta production,M00001000,1,0
0,0,1,0,0,0,0,0,0,0,-2.7,0,0,0,0,0,R-HSA-5173214,O-glycosylation of TSR domain-containing proteins,M00100000,1,0
1,0,0,0,0,0,0,0,-5.4,0,0,0,0,0,0,0,GO:0060938,epicardium-derived cardiac fibroblast cell differentiation,M10000000,1,0
1,0,0,0,0,0,0,0,-3.1,0,0,0,0,0,0,0,GO:0007009,plasma membrane organization,M10000000,1,0
1,0,0,0,0,0,0,0,-2.8,0,0,0,0,0,0,0,GO:0005977,glycogen metabolic process,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.2,0,0,0,WP5038,Mitochondrial immune response to SARS CoV 2,M00001000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4.3,GO:0090114,COPII-coated vesicle budding,M00000001,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4.7,GO:0048200,Golgi transport vesicle coating,M00000001,1,0
0,0,1,0,0,0,0,0,0,0,-2.4,0,0,0,0,0,GO:0010893,positive regulation of steroid biosynthetic process,M00100000,1,0
0,1,0,0,0,0,0,0,0,-2.7,0,0,0,0,0,0,GO:0051058,negative regulation of small GTPase mediated signal transduction,M01000000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-5.5,WP4290,Metabolic reprogramming in colon cancer,M00000001,1,0
1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,0,GO:0072524,pyridine-containing compound metabolic process,M10000000,1,0
1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,0,GO:0034329,cell junction assembly,M10000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-10,0,0,0,R-HSA-382556,ABC-family proteins mediated transport,M00001000,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,0,GO:0032355,response to estradiol,M00000100,1,0
0,1,0,0,0,0,0,0,0,-4.5,0,0,0,0,0,0,GO:0001894,tissue homeostasis,M01000000,1,0
1,0,0,0,0,0,0,0,-2.4,0,0,0,0,0,0,0,GO:1990806,ligand-gated ion channel signaling pathway,M10000000,1,0
0,0,1,0,0,0,0,0,0,0,-2.8,0,0,0,0,0,GO:0010718,positive regulation of epithelial to mesenchymal transition,M00100000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.6,0,0,0,GO:0002702,positive regulation of production of molecular mediator of immune response,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-8.3,0,GO:0006984,ER-nucleus signaling pathway,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-5.3,0,0,0,GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,GO:0009791,post-embryonic development,M00000010,1,0
0,1,0,0,0,0,0,0,0,-2.7,0,0,0,0,0,0,GO:0008360,regulation of cell shape,M01000000,1,0
1,0,0,0,0,0,0,0,-3.6,0,0,0,0,0,0,0,R-HSA-112040,G-protein mediated events,M10000000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.3,M156,PID ECADHERIN NASCENT AJ PATHWAY,M00000001,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.1,0,0,0,WP5362,TAR syndrome,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-10,0,0,0,R-HSA-8939902,Regulation of RUNX2 expression and activity,M00001000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.9,GO:0051260,protein homooligomerization,M00000001,1,0
0,1,0,0,0,0,0,0,0,-4.2,0,0,0,0,0,0,GO:0110095,cellular detoxification of aldehyde,M01000000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.3,0,0,0,GO:0097530,granulocyte migration,M00001000,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-4.1,0,0,0,GO:0045589,regulation of regulatory T cell differentiation,M00001000,1,0
0,1,0,0,0,0,0,0,0,-3.8,0,0,0,0,0,0,hsa04976,Bile secretion,M01000000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.8,0,GO:0065002,intracellular protein transmembrane transport,M00000010,1,0
0,0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,0,GO:0006821,chloride transport,M00000100,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.2,0,0,0,GO:0001961,positive regulation of cytokine-mediated signaling pathway,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,GO:0051154,negative regulation of striated muscle cell differentiation,M00000010,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,0,GO:0099518,vesicle cytoskeletal trafficking,M00000010,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-5.2,0,0,0,M194,BIOCARTA PROTEASOME PATHWAY,M00001000,1,0
0,1,0,0,0,0,0,0,0,-5.2,0,0,0,0,0,0,R-HSA-2453864,Retinoid cycle disease events,M01000000,1,0
1,0,0,0,0,0,0,0,-2.4,0,0,0,0,0,0,0,GO:0040014,regulation of multicellular organism growth,M10000000,1,0
0,0,0,1,0,0,0,0,0,0,0,-2.7,0,0,0,0,GO:0009953,dorsal/ventral pattern formation,M00010000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-4.7,GO:0048205,COPI coating of Golgi vesicle,M00000001,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-2.3,0,0,0,R-HSA-8848021,Signaling by PTK6,M00001000,1,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.9,R-HSA-446193,"Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein",M00000001,1,0
0,0,0,0,1,0,0,0,0,0,0,0,-3.9,0,0,0,WP2203,Thymic stromal lymphopoietin TSLP signaling pathway,M00001000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.5,0,WP4844,Influence of laminopathies on Wnt signaling,M00000010,1,0
0,0,1,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,GO:0042692,muscle cell differentiation,M00100000,1,0
1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,0,0,WP170,Nuclear receptors,M10000000,1,0
1,0,0,0,0,0,0,0,-2.2,0,0,0,0,0,0,0,GO:0019362,pyridine nucleotide metabolic process,M10000000,1,0
1,0,0,0,0,0,0,0,-2.4,0,0,0,0,0,0,0,GO:0001558,regulation of cell growth,M10000000,1,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.4,0,GO:0071634,regulation of transforming growth factor beta production,M00000010,1,0
1,0,0,0,0,0,0,0,-2.1,0,0,0,0,0,0,0,GO:0019320,hexose catabolic process,M10000000,1,0
